src_subject_id,session_id,run_num,param_experiment_start,param_memory_session_name,event01_fixation_onset,event01_fixation_duration,event02_image_onset,event02_image_filename,event02_dummy_stimuli_type,event03_isi_onset,param_end_instruct_onset,study_experiment_duration,RAW_param_experiment_start,RAW_param_start_biopac,RAW_event01_fixation_onset,RAW_event01_fixation_biopac,RAW_event02_image_onset,RAW_event02_image_biopac,RAW_event03_isi_onset,RAW_event03_isi_biopac,RAW_param_end_instruct_onset
3,4,2,300.639234771729,study02,-1614181230.06047,0,305.657810916901,obj016banjo.png,0,306.674862136841,360.655360927582,60.0161261558533,1614181530.69971,1614181530.70475,0,0,1614181535.71828,1614181535.72196,1614181536.73533,1614181536.73817,1614181590.71583
3,4,2,300.639234771729,study02,-1614181230.06047,0,307.691916694641,obj037bridge.png,0,308.708970537186,360.655360927582,60.0161261558533,1614181530.69971,1614181530.70475,0,0,1614181537.75239,1614181537.75483,1614181538.76944,1614181538.77128,1614181590.71583
3,4,2,300.639234771729,study02,-1614181230.06047,0,309.726023187637,obj055chair.png,0,310.743077745438,360.655360927582,60.0161261558533,1614181530.69971,1614181530.70475,0,0,1614181539.7865,1614181539.78826,1614181540.80355,1614181540.80503,1614181590.71583
3,4,2,300.639234771729,study02,-1614181230.06047,0,311.760129919052,obj080diaper.png,1,312.777184000015,360.655360927582,60.0161261558533,1614181530.69971,1614181530.70475,0,0,1614181541.8206,1614181541.82172,1614181542.83766,1614181542.83867,1614181590.71583
3,4,2,300.639234771729,study02,-1614181230.06047,0,313.794237127304,obj092ear.png,1,314.81129073143,360.655360927582,60.0161261558533,1614181530.69971,1614181530.70475,0,0,1614181543.85471,1614181543.85579,1614181544.87176,1614181544.87293,1614181590.71583
3,4,2,300.639234771729,study02,-1614181230.06047,0,315.82834528923,obj185moon.png,1,316.845398178101,360.655360927582,60.0161261558533,1614181530.69971,1614181530.70475,0,0,1614181545.88882,1614181545.88999,1614181546.90587,1614181546.90695,1614181590.71583
3,4,2,300.639234771729,study02,-1614181230.06047,0,317.862450828552,obj039bus.png,1,318.879505147934,360.655360927582,60.0161261558533,1614181530.69971,1614181530.70475,0,0,1614181547.92292,1614181547.92391,1614181548.93998,1614181548.94101,1614181590.71583
3,4,2,300.639234771729,study02,-1614181230.06047,0,319.896558513641,obj305toaster.png,1,320.913611402512,360.655360927582,60.0161261558533,1614181530.69971,1614181530.70475,0,0,1614181549.95703,1614181549.9587,1614181550.97408,1614181550.97534,1614181590.71583
3,4,2,300.639234771729,study02,-1614181230.06047,0,321.930665006638,obj321unicorn.png,1,322.947717895508,360.655360927582,60.0161261558533,1614181530.69971,1614181530.70475,0,0,1614181551.99114,1614181551.99271,1614181553.00819,1614181553.00915,1614181590.71583
3,4,2,300.639234771729,study02,-1614181230.06047,0,323.96477221489,obj187motorcycle.png,1,324.981825342178,360.655360927582,60.0161261558533,1614181530.69971,1614181530.70475,0,0,1614181554.02524,1614181554.02629,1614181555.0423,1614181555.04336,1614181590.71583
