src_subject_id,param_session_id,run_num,param_counterbalance_ver,param_AR_invalid_sequence,param_valid_type,param_cue_location,param_target_location,param_trigger_onset,param_start_biopac,event01_param_jitter,event01_fixation_onset,event01_fixation_onset_biopac,event01_fixation_duration,event02_cue_type,event02_cue_onset,event02_cue_onset_biopac,event02_cue_duration,event03_target_type,event03_target_onset,event03_target_onset_biopac,event04_response_key,event04_response_keyname,event04_response_onset,event04_RT,event04_fixation_remainder_onset,event04_fixation_duration,event05_fixation_onset,event05_fixation_onset_biopac,param_end_instruct_onset,param_end_biopac,param_experiment_duration,RAW_event01_fixation_onset,RAW_event01_fixation_onset_biopac,RAW_event02_cue_onset,RAW_event02_cue_onset_biopac,RAW_event03_target_onset,RAW_event03_target_onset_biopac,RAW_event04_response_onset,RAW_event04_fixation_remainder_onset,RAW_event05_fixation_onset,RAW_event05_fixation_onset_biopac,RAW_param_end_instruct_onset,RAW_param_end_biopac,accuracy
3,0,1,3,1,invalid,right,left,1614180537,1614180537,0.5,5.563214064,5.574970961,0.501053095,right,6.080077887,6.087912083,0.184198141,left,6.296826363,6.298839092,1,left,6.67259717,0.375770807,7.197167635,1.124229193,8.314257622,8.314952135,596.1363933,596.13887,598.8963933,1614180540,1614180540,1614180540,1614180540,1614180541,1614180541,1614180541,1614180541,1614180543,1614180543,1614181136,1614181136,1
3,0,1,3,0,valid,left,left,1614180537,1614180537,0.7,8.664391041,8.671548128,0.701046944,left,9.381331682,9.39180398,0.183554411,left,9.581406355,9.582787037,1,left,9.929608107,0.348201752,10.44840312,1.151798248,11.59883928,11.600142,596.1363933,596.13887,598.8963933,1614180543,1614180543,1614180544,1614180544,1614180544,1614180544,1614180544,1614180545,1614180546,1614180546,1614181136,1614181136,1
3,0,1,3,0,valid,left,left,1614180537,1614180537,5.1,11.84893227,11.85440803,5.100634813,left,16.96754479,16.97136617,0.18169117,left,17.16762042,17.17143202,1,left,17.54116416,0.373543739,18.05128908,1.126456261,19.18505335,19.18790913,596.1363933,596.13887,598.8963933,1614180546,1614180546,1614180551,1614180551,1614180551,1614180551,1614180552,1614180552,1614180553,1614180553,1614181136,1614181136,1
3,0,1,3,0,valid,left,left,1614180537,1614180537,0.8,19.41847539,19.420645,0.800558567,left,20.23545241,20.23817706,0.183282614,left,20.43552852,20.43821812,1,left,20.75962806,0.324099541,21.26917744,1.175900459,22.45296073,22.45414901,596.1363933,596.13887,598.8963933,1614180554,1614180554,1614180554,1614180554,1614180555,1614180555,1614180555,1614180556,1614180557,1614180557,1614181136,1614181136,1
3,0,1,3,1,invalid,right,left,1614180537,1614180537,3.6,22.68638206,22.68944812,3.601183891,right,26.30442333,26.30510497,0.182267666,left,26.50449944,26.50606108,2,right,26.62764597,0.123146534,27.13807321,1.376853466,28.52193213,28.52523017,596.1363933,596.13887,598.8963933,1614180557,1614180557,1614180561,1614180561,1614180561,1614180561,1614180561,1614180561,1614180563,1614180563,1614181136,1614181136,0
3,0,1,3,1,invalid,left,right,1614180537,1614180537,5,28.77202606,28.77353001,5.000467062,left,33.79059911,33.79166698,0.181658983,right,33.99067545,33.99194407,NaN,NaN,NaN,NaN,NaN,NaN,36.00810862,36.00977802,596.1363933,596.13887,598.8963933,1614180563,1614180563,1614180568,1614180568,1614180568,1614180568,NaN,NaN,1614180570,1614180570,1614181136,1614181136,0
3,0,1,3,0,valid,left,left,1614180537,1614180537,1.2,36.24153042,36.24260998,1.200406551,left,37.45865965,37.4611311,0.183763504,left,37.65873504,37.65993094,NaN,NaN,NaN,NaN,NaN,NaN,39.67616749,39.67822909,596.1363933,596.13887,598.8963933,1614180570,1614180570,1614180572,1614180572,1614180572,1614180572,NaN,NaN,1614180574,1614180574,1614181136,1614181136,0
3,0,1,3,1,invalid,left,right,1614180537,1614180537,0.9,39.90959024,39.91058612,0.900423765,left,40.82660437,40.82823014,0.183139801,right,41.02668047,41.02798605,NaN,NaN,NaN,NaN,NaN,NaN,43.0441134,43.04482603,596.1363933,596.13887,598.8963933,1614180574,1614180574,1614180575,1614180575,1614180575,1614180575,NaN,NaN,1614180577,1614180577,1614181136,1614181136,0
3,0,1,3,1,invalid,left,right,1614180537,1614180537,6.1,43.2775352,43.27857399,6.100493908,left,49.39652467,49.39811516,0.181120396,right,49.59660125,49.59816098,NaN,NaN,NaN,NaN,NaN,NaN,51.61403441,51.61504006,596.1363933,596.13887,598.8963933,1614180578,1614180578,1614180584,1614180584,1614180584,1614180584,NaN,NaN,1614180586,1614180586,1614181136,1614181136,0
3,0,1,3,0,valid,right,right,1614180537,1614180537,0.7,51.84745693,51.84838009,0.700726032,right,52.56439495,52.57172394,0.183373213,right,52.76447129,52.76581597,2,right,53.070472,0.30600071,53.5814476,1.19399929,54.78190398,54.78271008,596.1363933,596.13887,598.8963933,1614180586,1614180586,1614180587,1614180587,1614180587,1614180587,1614180587,1614180588,1614180589,1614180589,1614181136,1614181136,1
