onset	duration	trial_type	pmod_accuracy	image_fname
5.018909931182861	1.1025900840759277	how_hand	1.0	H_007.jpg
6.436100006103516	0.8690099716186523	how_hand	1.0	H_532.jpg
7.619879961013794	0.8022799491882324	how_hand	1.0	H_474.jpg
8.73695993423462	1.0685498714447021	how_hand	0.0	H_438.jpg
10.12080979347229	1.0173301696777344	how_hand	0.0	H_364.jpg
11.43796992301941	0.9353399276733398	how_hand	1.0	H_006.jpg
12.688439846038818	0.6850600242614746	how_hand	1.0	H_003.jpg
13.688809871673584	0.8848800659179688	how_hand	1.0	H_132.jpg
22.55877995491028	0.8943698406219482	why_hand	1.0	H_627.jpg
23.75922989845276	0.9435501098632812	why_hand	1.0	H_438.jpg
25.009699821472168	1.2596700191497803	why_hand	1.0	H_364.jpg
26.57694983482361	0.8600101470947266	why_hand	1.0	H_130.jpg
27.74405002593994	0.8253898620605469	why_hand	1.0	H_362.jpg
28.87781000137329	0.7852599620819092	why_hand	0.0	H_007.jpg
29.978219985961914	0.651979923248291	why_hand	1.0	H_167.jpg
30.945240020751953	0.6247599124908447	why_hand	1.0	H_019.jpg
41.66591000556946	0.7702598571777344	why_face	1.0	F_779.jpg
42.74965000152588	0.7205498218536377	why_face	1.0	F_593.jpg
43.78336000442505	0.6860799789428711	why_face	1.0	F_110.jpg
44.78373980522156	0.8527700901031494	why_face	1.0	F_590.jpg
45.95083999633789	0.835319995880127	why_face	1.0	F_692.jpg
47.10126996040344	0.7679898738861084	why_face	1.0	F_759.jpg
48.18500995635986	0.767859935760498	why_face	1.0	F_648.jpg
49.268749952316284	0.6185898780822754	why_face	1.0	F_129.jpg
60.62297987937927	0.49708008766174316	how_face	1.0	F_139.jpg
61.423280000686646	0.7013299465179443	how_face	1.0	F_712.jpg
62.44032001495361	0.6014499664306641	how_face	1.0	F_695.jpg
63.35732984542847	0.667910099029541	how_face	1.0	F_758.jpg
64.34102988243103	0.5353701114654541	how_face	1.0	F_083.jpg
65.19134998321533	0.5679299831390381	how_face	1.0	F_759.jpg
66.07500982284546	0.6111500263214111	how_face	1.0	F_412.jpg
66.99201989173889	0.7945699691772461	how_face	1.0	F_593.jpg
78.16284990310669	1.1519899368286133	how_hand	0.0	H_136.jpg
79.6300699710846	0.6353099346160889	how_hand	1.0	H_038.jpg
80.58042001724243	0.6397199630737305	how_hand	1.0	H_189.jpg
81.53076982498169	0.7719700336456299	how_hand	1.0	H_077.jpg
82.61450982093811	1.0019199848175049	how_hand	1.0	H_443.jpg
83.93166995048523	0.9045100212097168	how_hand	1.0	H_012.jpg
85.14878988265991	0.6711900234222412	how_hand	1.0	H_362.jpg
86.13248991966248	1.1711399555206299	how_hand	0.0	H_170.jpg
100.63789987564087	0.6352701187133789	why_hand	1.0	H_077.jpg
101.58825993537903	0.8346998691558838	why_hand	1.0	H_349.jpg
102.73867988586426	0.8640999794006348	why_hand	0.0	H_474.jpg
103.90578985214233	1.4181900024414062	why_hand	0.0	H_024.jpg
105.63976979255676	1.2181601524353027	why_hand	1.0	H_012.jpg
107.17366981506348	0.9517099857330322	why_hand	1.0	H_159.jpg
108.44080996513367	0.9185199737548828	why_hand	1.0	H_111.jpg
109.67459988594055	0.8451600074768066	why_hand	1.0	H_091.jpg
118.51122999191284	1.275669813156128	why_face	0.0	F_598.jpg
120.0951600074768	0.808189868927002	why_face	1.0	F_760.jpg
121.21223998069763	0.7744998931884766	why_face	1.0	F_582.jpg
122.29597997665405	0.6685600280761719	why_face	1.0	F_412.jpg
123.27968001365662	0.9239499568939209	why_face	1.0	F_083.jpg
124.5134699344635	0.9731700420379639	why_face	1.0	F_776.jpg
125.79727983474731	0.9058401584625244	why_face	0.0	F_618.jpg
127.01440000534058	1.0717899799346924	why_face	0.0	F_695.jpg
136.03442978858948	1.685380220413208	how_face	1.0	F_590.jpg
138.03517985343933	0.5845999717712402	how_face	1.0	F_433.jpg
138.93551993370056	0.5686700344085693	how_face	1.0	F_716.jpg
139.81918001174927	0.8513197898864746	how_face	1.0	F_779.jpg
140.98627996444702	0.8179299831390381	how_face	1.0	F_760.jpg
142.12003993988037	0.7183499336242676	how_face	1.0	F_111.jpg
143.15375995635986	0.8187899589538574	how_face	1.0	F_110.jpg
144.2875099182129	0.8686199188232422	how_face	1.0	F_798.jpg
155.14155983924866	0.961510181427002	why_face	1.0	F_716.jpg
156.40869998931885	0.6013398170471191	why_face	1.0	F_139.jpg
157.3257098197937	0.6776700019836426	why_face	1.0	F_712.jpg
158.30940985679626	0.6019201278686523	why_face	1.0	F_433.jpg
159.2264199256897	0.7854199409484863	why_face	1.0	F_403.jpg
160.32682991027832	0.8017299175262451	why_face	1.0	F_844.jpg
161.44390988349915	0.7254900932312012	why_face	1.0	F_743.jpg
162.47762989997864	1.00888991355896	why_face	1.0	F_758.jpg
172.98154997825623	0.8212099075317383	how_face	1.0	F_844.jpg
174.11529994010925	0.5374898910522461	how_face	1.0	F_776.jpg
174.96561980247498	0.637700080871582	how_face	1.0	F_544.jpg
175.9159698486328	0.5700500011444092	how_face	1.0	F_692.jpg
176.79963994026184	0.6698598861694336	how_face	1.0	F_584.jpg
177.7833399772644	0.6032099723815918	how_face	1.0	F_403.jpg
178.70034980773926	0.5856599807739258	how_face	1.0	F_086.jpg
179.60067987442017	0.5860099792480469	how_face	1.0	F_648.jpg
190.87154984474182	0.9179799556732178	how_hand	0.0	H_019.jpg
192.10534000396729	0.8020298480987549	how_hand	1.0	H_024.jpg
