param_fmriSession,calc_start,p1_fixation_onset,p1_fixation_offset,p1_ptb_fixation_duration,p1_fixation_duration,p2_operation,p3_option,p4_responsekey,p4_responseRT,p4_responsekeyname,p4_correct_answer,p5_fixation_onset,p5_fixation_duration,calc_accuracy,calc_end,calc_duration
4,1628536437.18418,1628536442.20271,1628536445.20645,3.00373816490173,5,1628536445.22051,1628536465.26131,NaN,NaN,NaN,1,1628536554.46124,2.73953676223755,0,1628536557.2044,120.020219326019
4,1628536437.18418,1628536470.27985,1628536473.28478,3.00492835044861,5,1628536473.29764,1628536493.32178,NaN,NaN,NaN,2,1628536554.46124,2.73953676223755,0,1628536557.2044,120.020219326019
4,1628536437.18418,1628536498.34032,1628536501.34191,3.0015983581543,5,1628536501.35811,1628536521.38224,NaN,NaN,NaN,1,1628536554.46124,2.73953676223755,0,1628536557.2044,120.020219326019
4,1628536437.18418,1628536526.40078,1628536529.40222,3.00143432617188,5,1628536529.41857,1628536549.44271,NaN,NaN,NaN,2,1628536554.46124,2.73953676223755,0,1628536557.2044,120.020219326019
