src_subject_id,session_id,run_id,param_trigger_onset,param_start_biopac,event01_fixation,event01_fixation_dur,event02_filename,event02_filetype,event02_story_onset,event03_question_onset,event04_response_onset,event04_response_key,event04_response_keyname,event04_RT,param_end_instruct_onset,param_experiment_duration,RAW_e1_fixation_onset,RAW_e1_fixation_onset_biopac,RAW_e2_story_onset,RAW_e2_story_onset_biopac,RAW_e3_question_onset,RAW_e3_question_onset_biopac,RAW_e4_response_onset,RAW_param_final_fixation,RAW_param_end_instruct_onset,answer,accuracy
36,4,1,1627597723.84327,1627597723.8525,0.0473780536651609,12.0055899620056,2b_story.txt,false_belief,12.0529680156708,23.0237393283844,25.8125100040436,1,left,2.78877067565918,593.287097682953,596.047097682953,1627597726.65065,1627597738.62383,1627597738.65624,1627597738.65795,1627597749.62701,1627597749.63895,1627597752.41578,1627598316.87257,1627598319.89037,1,1
36,4,1,1627597723.84327,1627597723.8525,29.5481481456757,11.9991881847382,2p_story.txt,false_photo,41.5473363304138,52.5347790622711,56.1931900882721,1,left,3.65841102600098,593.287097682953,596.047097682953,1627597756.15142,1627597768.13812,1627597768.1506,1627597768.15484,1627597779.13805,1627597779.13905,1627597782.79646,1627598316.87257,1627598319.89037,1,1
36,4,1,1627597723.84327,1627597723.8525,59.0586850547791,11.999692440033,4p_story.txt,false_photo,71.058377494812,82.0458218955994,86.3082661533356,2,right,4.26244425773621,593.287097682953,596.047097682953,1627597785.66195,1627597797.64601,1627597797.66165,1627597797.67241,1627597808.64909,1627597808.65517,1627597812.91153,1627598316.87257,1627598319.89037,2,1
36,4,1,1627597723.84327,1627597723.8525,88.5711331272125,11.9982857704163,4b_story.txt,false_belief,100.569418897629,111.55686258316,114.831440200806,2,right,3.27457761764526,593.287097682953,596.047097682953,1627597815.1744,1627597827.15675,1627597827.17269,1627597827.17415,1627597838.16013,1627597838.17265,1627597841.43471,1627598316.87257,1627598319.89037,2,1
36,4,1,1627597723.84327,1627597723.8525,118.093980064392,11.9864802360535,1p_story.txt,false_photo,130.080460300446,141.067903747559,145.921204080582,1,left,4.85330033302307,593.287097682953,596.047097682953,1627597844.69725,1627597856.6716,1627597856.68373,1627597856.68886,1627597867.67117,1627597867.67262,1627597872.52447,1627598316.87257,1627598319.89037,1,1
36,4,1,1627597723.84327,1627597723.8525,147.589848985672,12.0016520023346,1b_story.txt,false_belief,159.591500988007,170.578944673538,173.300386180878,2,right,2.72144150733948,593.287097682953,596.047097682953,1627597874.19312,1627597886.17899,1627597886.19477,1627597886.20591,1627597897.18221,1627597897.18852,1627597899.90365,1627598316.87257,1627598319.89037,2,1
36,4,1,1627597723.84327,1627597723.8525,177.103032102585,11.9995102882385,3p_story.txt,false_photo,189.102542390823,200.089985837936,203.396856060028,1,left,3.30687022209167,593.287097682953,596.047097682953,1627597903.7063,1627597915.68994,1627597915.70581,1627597915.70712,1627597926.69325,1627597926.70616,1627597930.00012,1627598316.87257,1627598319.89037,1,1
36,4,1,1627597723.84327,1627597723.8525,206.611188163757,12.0023949146271,3b_story.txt,false_belief,218.613583078384,229.601027479172,233.242690076828,1,left,3.64166259765625,593.287097682953,596.047097682953,1627597933.21446,1627597945.20512,1627597945.21685,1627597945.22186,1627597956.2043,1627597956.2058,1627597959.84596,1627598316.87257,1627598319.89037,1,1
36,4,1,1627597723.84327,1627597723.8525,236.12259100914,12.0020339488983,10b_story.txt,false_belief,248.124624958038,259.112068881989,261.531066169739,1,left,2.41899728775024,593.287097682953,596.047097682953,1627597962.72586,1627597974.71205,1627597974.72789,1627597974.72917,1627597985.71534,1627597985.72279,1627597988.13433,1627598316.87257,1627598319.89037,1,1
36,4,1,1627597723.84327,1627597723.8525,265.637022008896,11.9986443519592,10p_story.txt,false_photo,277.635666360855,288.623110284805,291.000141134262,2,right,2.37703084945679,593.287097682953,596.047097682953,1627597992.24029,1627598004.22316,1627598004.23893,1627598004.24027,1627598015.22638,1627598015.23923,1627598017.60341,1627598316.87257,1627598319.89037,2,1
36,4,1,1627597723.84327,1627597723.8525,295.145192136765,12.0015151500702,9p_story.txt,false_photo,307.146707286835,318.134150495529,320.583612194061,2,right,2.4494616985321,593.287097682953,596.047097682953,1627598021.74846,1627598033.73846,1627598033.74998,1627598033.75561,1627598044.73742,1627598044.73864,1627598047.18688,1627598316.87257,1627598319.89037,2,1
36,4,1,1627597723.84327,1627597723.8525,324.655443181992,12.0189788341522,9b_story.txt,false_belief,336.674422016144,347.661866178513,351.17240404129,1,left,3.51053786277771,593.287097682953,596.047097682953,1627598051.25871,1627598063.26192,1627598063.27769,1627598063.27871,1627598074.26513,1627598074.26647,1627598077.77567,1627598316.87257,1627598319.89037,1,1
