src_subject_id,session_id,run_id,param_counterbalance_ver,param_block_num,param_trial_num,param_cond_type_num,param_cond_type_string,param_normative_response,param_ques_type_string,param_image_num,param_image_filename,param_trigger_onset,param_start_biopac,event01_fixation,event01_fixation_dur,event01_blockquestion_onset,event01_block_isi_blacksreen,event01_blockquestion_dur,event02_image_onset,event02_image_dur,event03_response_onset,event03_response_key,event03_response_keyname,event03_RT,event04_shortquestion_onset,param_end_instruct_onset,param_experiment_duration,RAW_e1_fixation,RAW_e1_fixation_biopac,RAW_e1_blockquestion_onset,RAW_e1_blockquestion_onset_biopac,RAW_e1_block_isi_blacksreen,RAW_e2_image_onset,RAW_e2_image_onset_biopac,RAW_e3_response_onset,RAW_e4_shortquestion_onset,RAW_param_end_instruct_onset,accuracy
56,4,2,4,1,1,3,c3_HowFace,1,smiling?,118,F_759.jpg,1629928496.45541,1629928496.45775,0.015792598724365,0.025395393371582,0.0491380596160886,2.11657690048218,2.06743884086609,2.26663230895996,1.10041069984436,3.36885594367981,1,left,1.0670850276947,3.36704300880432,604.474542369843,607.234542369843,1629928499.2312,1629928499.23722,1629928499.26454,1629928499.26741,1629928501.33198,1629928501.48204,1629928501.48446,1629928502.58426,1629928502.58245,1629929103.68995,1
56,4,2,4,1,2,3,c3_HowFace,2,smiling?,114,F_412.jpg,1629928496.45541,1629928496.45775,0.015792598724365,0.025395393371582,0.0491380596160886,2.11657690048218,0.3,3.68382786750793,0.583550930023193,4.26863907814026,3,right,0.57415509223938,4.26737879753113,604.474542369843,607.234542369843,1629928499.2312,1629928499.23722,1629928499.26454,1629928499.26741,1629928501.33198,1629928502.89923,1629928502.90127,1629928503.48405,1629928503.48278,1629929103.68995,0
56,4,2,4,1,3,3,c3_HowFace,1,smiling?,117,F_593.jpg,1629928496.45541,1629928496.45775,0.015792598724365,0.025395393371582,0.0491380596160886,2.11657690048218,0.3,4.58416365623474,0.616895914077759,5.20280908584595,1,left,0.598965883255005,5.2010595703125,604.474542369843,607.234542369843,1629928499.2312,1629928499.23722,1629928499.26454,1629928499.26741,1629928501.33198,1629928503.79957,1629928503.80133,1629928504.41822,1629928504.41647,1629929103.68995,1
56,4,2,4,1,4,3,c3_HowFace,2,smiling?,113,F_712.jpg,1629928496.45541,1629928496.45775,0.015792598724365,0.025395393371582,0.0491380596160886,2.11657690048218,0.3,5.51784442901611,0.716934442520142,6.23622106552124,3,right,0.700659990310669,6.23477887153626,604.474542369843,607.234542369843,1629928499.2312,1629928499.23722,1629928499.26454,1629928499.26741,1629928501.33198,1629928504.73325,1629928504.73524,1629928505.45163,1629928505.45018,1629929103.68995,0
56,4,2,4,1,5,3,c3_HowFace,1,smiling?,115,F_695.jpg,1629928496.45541,1629928496.45775,0.015792598724365,0.025395393371582,0.0491380596160886,2.11657690048218,0.3,6.55156373023987,1.11708331108093,7.67279910087585,1,left,1.09299683570862,7.6686470413208,604.474542369843,607.234542369843,1629928499.2312,1629928499.23722,1629928499.26454,1629928499.26741,1629928501.33198,1629928505.76697,1629928505.76927,1629928506.88821,1629928506.88405,1629929103.68995,1
56,4,2,4,1,6,3,c3_HowFace,1,smiling?,119,F_139.jpg,1629928496.45541,1629928496.45775,0.015792598724365,0.025395393371582,0.0491380596160886,2.11657690048218,0.3,7.98543118476868,0.533532381057739,8.52063797950745,1,left,0.522810220718384,8.51896356582642,604.474542369843,607.234542369843,1629928499.2312,1629928499.23722,1629928499.26454,1629928499.26741,1629928501.33198,1629928507.20084,1629928507.20248,1629928507.73604,1629928507.73437,1629929103.68995,1
56,4,2,4,1,7,3,c3_HowFace,1,smiling?,116,F_083.jpg,1629928496.45541,1629928496.45775,0.015792598724365,0.025395393371582,0.0491380596160886,2.11657690048218,0.3,8.83574866294861,0.666916370391846,9.5041589641571,1,left,0.656469821929932,9.50266503334045,604.474542369843,607.234542369843,1629928499.2312,1629928499.23722,1629928499.26454,1629928499.26741,1629928501.33198,1629928508.05115,1629928508.05298,1629928508.71956,1629928508.71807,1629929103.68995,1
56,4,2,4,1,8,3,c3_HowFace,2,smiling?,120,F_758.jpg,1629928496.45541,1629928496.45775,0.015792598724365,0.025395393371582,0.0491380596160886,2.11657690048218,0.3,9.81944989204407,0.750279664993286,10.5715420150757,3,right,0.731353998184204,10.5697295570374,604.474542369843,607.234542369843,1629928499.2312,1629928499.23722,1629928499.26454,1629928499.26741,1629928501.33198,1629928509.03486,1629928509.03618,1629928509.78695,1629928509.78514,1629929103.68995,0
56,4,2,4,2,1,1,c1_WhyFace,1,admiring?,1,F_593.jpg,1629928496.45541,1629928496.45775,10.6864385509491,8.42268753051758,19.1229185962677,21.2237019443512,2.1007833480835,21.3737587833405,1.10040998458862,22.4853939914703,1,left,1.08895492553711,22.4741687679291,604.474542369843,607.234542369843,1629928509.90184,1629928509.90364,1629928518.33832,1629928518.34045,1629928520.43911,1629928520.58916,1629928520.59102,1629928521.7008,1629928521.68957,1629929103.68995,1
56,4,2,4,2,2,1,c1_WhyFace,2,admiring?,2,F_129.jpg,1629928496.45541,1629928496.45775,10.6864385509491,8.42268753051758,19.1229185962677,21.2237019443512,0.3,22.7909531497955,1.05039167404175,23.8427750968933,1,left,1.03448104858398,23.8413448238373,604.474542369843,607.234542369843,1629928509.90184,1629928509.90364,1629928518.33832,1629928518.34045,1629928520.43911,1629928522.00636,1629928522.00816,1629928523.05818,1629928523.05675,1629929103.68995,0
56,4,2,4,2,3,1,c1_WhyFace,1,admiring?,5,F_759.jpg,1629928496.45541,1629928496.45775,10.6864385509491,8.42268753051758,19.1229185962677,21.2237019443512,0.3,24.1581294441223,0.83364462852478,25.0022301578522,1,left,0.821239948272705,24.9917740726471,604.474542369843,607.234542369843,1629928509.90184,1629928509.90364,1629928518.33832,1629928518.34045,1629928520.43911,1629928523.37354,1629928523.37525,1629928524.21764,1629928524.20718,1629929103.68995,1
56,4,2,4,2,4,1,c1_WhyFace,2,admiring?,6,F_692.jpg,1629928496.45541,1629928496.45775,10.6864385509491,8.42268753051758,19.1229185962677,21.2237019443512,0.3,25.3085589313507,0.983700037002563,26.294032087326,3,right,0.961378812789917,26.2922589683533,604.474542369843,607.234542369843,1629928509.90184,1629928509.90364,1629928518.33832,1629928518.34045,1629928520.43911,1629928524.52396,1629928524.52582,1629928525.50944,1629928525.50766,1629929103.68995,0
56,4,2,4,2,5,1,c1_WhyFace,1,admiring?,4,F_779.jpg,1629928496.45541,1629928496.45775,10.6864385509491,8.42268753051758,19.1229185962677,21.2237019443512,0.3,26.6090438270569,0.75027871131897,27.368760099411,1,left,0.739245891571045,27.3593225383759,604.474542369843,607.234542369843,1629928509.90184,1629928509.90364,1629928518.33832,1629928518.34045,1629928520.43911,1629928525.82445,1629928525.82621,1629928526.58417,1629928526.57473,1629929103.68995,1
56,4,2,4,2,6,1,c1_WhyFace,1,admiring?,8,F_590.jpg,1629928496.45541,1629928496.45775,10.6864385509491,8.42268753051758,19.1229185962677,21.2237019443512,0.3,27.6761085891724,0.800297975540161,28.4857649707794,1,left,0.793694019317627,28.4764065647125,604.474542369843,607.234542369843,1629928509.90184,1629928509.90364,1629928518.33832,1629928518.34045,1629928520.43911,1629928526.89151,1629928526.89299,1629928527.70117,1629928527.69181,1629929103.68995,1
56,4,2,4,2,7,1,c1_WhyFace,1,admiring?,7,F_648.jpg,1629928496.45541,1629928496.45775,10.6864385509491,8.42268753051758,19.1229185962677,21.2237019443512,0.3,28.7931916618347,0.633569955825806,29.4355530643463,1,left,0.620028972625732,29.4267616176605,604.474542369843,607.234542369843,1629928509.90184,1629928509.90364,1629928518.33832,1629928518.34045,1629928520.43911,1629928528.0086,1629928528.01068,1629928528.65096,1629928528.64217,1629929103.68995,1
56,4,2,4,2,8,1,c1_WhyFace,2,admiring?,3,F_110.jpg,1629928496.45541,1629928496.45775,10.6864385509491,8.42268753051758,19.1229185962677,21.2237019443512,0.3,29.7435462379456,0.633569478988647,30.3858470821381,3,right,0.618680953979492,30.3771157169342,604.474542369843,607.234542369843,1629928509.90184,1629928509.90364,1629928518.33832,1629928518.34045,1629928520.43911,1629928528.95895,1629928528.96086,1629928529.60125,1629928529.59252,1629929103.68995,0
56,4,2,4,3,1,2,c2_WhyHand,1,competing?,9,H_261.jpg,1629928496.45541,1629928496.45775,30.4604802036285,7.70264673233032,38.1800250911713,40.2808091545105,2.10078406333923,40.4308648014069,0.833643674850464,41.2690241241455,1,left,0.8164381980896,41.2645084762573,604.474542369843,607.234542369843,1629928529.67589,1629928529.68456,1629928537.39543,1629928537.39748,1629928539.49622,1629928539.64627,1629928539.64817,1629928540.48443,1629928540.47991,1629929103.68995,1
56,4,2,4,3,2,2,c2_WhyHand,1,competing?,15,H_170.jpg,1629928496.45541,1629928496.45775,30.4604802036285,7.70264673233032,38.1800250911713,40.2808091545105,0.3,41.5812935733795,0.683587789535522,42.2688119316101,1,left,0.673333168029785,42.264881362915,604.474542369843,607.234542369843,1629928529.67589,1629928529.68456,1629928537.39543,1629928537.39748,1629928539.49622,1629928540.7967,1629928540.80109,1629928541.48422,1629928541.48029,1629929103.68995,1
56,4,2,4,3,3,2,c2_WhyHand,2,competing?,12,H_483.jpg,1629928496.45541,1629928496.45775,30.4604802036285,7.70264673233032,38.1800250911713,40.2808091545105,0.3,42.5816662216187,0.900336980819702,43.4853999519348,3,right,0.886067867279053,43.4820032024384,604.474542369843,607.234542369843,1629928529.67589,1629928529.68456,1629928537.39543,1629928537.39748,1629928539.49622,1629928541.79707,1629928541.80096,1629928542.70081,1629928542.69741,1629929103.68995,0
56,4,2,4,3,4,2,c2_WhyHand,1,competing?,14,H_132.jpg,1629928496.45541,1629928496.45775,30.4604802036285,7.70264673233032,38.1800250911713,40.2808091545105,0.3,43.7987875843048,0.600224256515503,44.4017081165314,1,left,0.585629940032959,44.3990118408203,604.474542369843,607.234542369843,1629928529.67589,1629928529.68456,1629928537.39543,1629928537.39748,1629928539.49622,1629928543.01419,1629928543.01756,1629928543.61711,1629928543.61442,1629929103.68995,1
56,4,2,4,3,5,2,c2_WhyHand,1,competing?,16,H_136.jpg,1629928496.45541,1629928496.45775,30.4604802036285,7.70264673233032,38.1800250911713,40.2808091545105,0.3,44.7157964611053,0.866990566253662,45.5850739383698,1,left,0.852581977844238,45.582787027359,604.474542369843,607.234542369843,1629928529.67589,1629928529.68456,1629928537.39543,1629928537.39748,1629928539.49622,1629928543.9312,1629928543.93421,1629928544.80048,1629928544.79819,1629929103.68995,1
