src_subject_id,session_id,run_id,param_trigger_onset,param_start_biopac,event01_fixation,event01_fixation_dur,event02_filename,event02_filetype,event02_story_onset,event03_question_onset,event04_response_onset,event04_response_key,event04_response_keyname,event04_RT,param_end_instruct_onset,param_experiment_duration,RAW_e1_fixation_onset,RAW_e1_fixation_onset_biopac,RAW_e2_story_onset,RAW_e2_story_onset_biopac,RAW_e3_question_onset,RAW_e3_question_onset_biopac,RAW_e4_response_onset,RAW_param_final_fixation,RAW_param_end_instruct_onset,answer,accuracy
2,4,1,1616678603.53572,1616678603.54548,0.0660359764099119,12.006418466568,4b_story.txt,false_belief,12.0724544429779,23.0432610416412,26.9937698745728,2,right,3.95050883293152,593.291608085632,596.051608085632,1616678606.36175,1616678618.33555,1616678618.36817,1616678618.3756,1616678629.33898,1616678629.34196,1616678633.28949,1616679196.56952,1616679199.58733,2,1
2,4,1,1616678603.53572,1616678603.54548,29.5681469345093,12.0154416561127,4p_story.txt,false_photo,41.583588590622,52.5543944740295,NaN,NaN,,NaN,593.291608085632,596.051608085632,1616678635.86386,1616678647.84715,1616678647.87931,1616678647.88112,1616678658.85011,1616678658.85861,NaN,1616679196.56952,1616679199.58733,2,0
2,4,1,1616678603.53572,1616678603.54548,59.0767989063263,12.0012495517731,1p_story.txt,false_photo,71.0780484580994,82.0655262374878,86.1768929862976,2,right,4.11136674880981,593.291608085632,596.051608085632,1616678665.37252,1616678677.35822,1616678677.37377,1616678677.37538,1616678688.36124,1616678688.37599,1616678692.47261,1616679196.56952,1616679199.58733,1,0
2,4,1,1616678603.53572,1616678603.54548,88.5883378887176,12.0175166130066,1b_story.txt,false_belief,100.605854501724,111.576658716202,NaN,NaN,,NaN,593.291608085632,596.051608085632,1616678694.88405,1616678706.87497,1616678706.90157,1616678706.90306,1616678717.87238,1616678717.8752,NaN,1616679196.56952,1616679199.58733,2,0
2,4,1,1616678603.53572,1616678603.54548,118.105432024002,11.994880437851,6p_story.txt,false_photo,130.100312461853,141.087789525986,145.396573057175,2,right,4.30878353118896,593.291608085632,596.051608085632,1616678724.40115,1616678736.38035,1616678736.39603,1616678736.41012,1616678747.38351,1616678747.39264,1616678751.69229,1616679196.56952,1616679199.58733,2,1
2,4,1,1616678603.53572,1616678603.54548,147.614445915222,11.9969980716705,6b_story.txt,false_belief,159.611443986893,170.598921051025,174.911820878983,2,right,4.31289982795715,593.291608085632,596.051608085632,1616678753.91016,1616678765.89219,1616678765.90716,1616678765.90923,1616678776.89464,1616678776.90944,1616678781.20754,1616679196.56952,1616679199.58733,2,1
2,4,1,1616678603.53572,1616678603.54548,177.120296945572,12.0022752285004,3p_story.txt,false_photo,189.122572174072,200.110048999786,202.863044967651,1,left,2.75299596786499,593.291608085632,596.051608085632,1616678783.41601,1616678795.40853,1616678795.41829,1616678795.42586,1616678806.40577,1616678806.40959,1616678809.15876,1616679196.56952,1616679199.58733,1,1
2,4,1,1616678603.53572,1616678603.54548,206.631484975815,12.0022158622742,3b_story.txt,false_belief,218.633700838089,229.621178379059,232.458961954117,1,left,2.83778357505798,593.291608085632,596.051608085632,1616678812.9272,1616678824.91345,1616678824.92942,1616678824.9307,1616678835.9169,1616678835.92571,1616678838.75468,1616679196.56952,1616679199.58733,1,1
2,4,1,1616678603.53572,1616678603.54548,236.142654886246,12.0021758079529,8b_story.txt,false_belief,248.144830694199,259.13230632782,262.717994918823,2,right,3.58568859100342,593.291608085632,596.051608085632,1616678842.43837,1616678854.42562,1616678854.44055,1616678854.44268,1616678865.42802,1616678865.42938,1616678869.01371,1616679196.56952,1616679199.58733,2,1
2,4,1,1616678603.53572,1616678603.54548,265.65348695755,12.0024707317352,8p_story.txt,false_photo,277.655957689285,288.643433799744,291.210908880234,1,left,2.56747508049011,593.291608085632,596.051608085632,1616678871.9492,1616678883.94229,1616678883.95167,1616678883.95962,1616678894.93915,1616678894.94273,1616678897.50663,1616679196.56952,1616679199.58733,1,1
