src_subject_id,session_id,run_id,param_trigger_onset,param_start_biopac,event01_fixation,event01_fixation_dur,event02_filename,event02_filetype,event02_story_onset,event03_question_onset,event04_response_onset,event04_response_key,event04_response_keyname,event04_RT,param_end_instruct_onset,param_experiment_duration,RAW_e1_fixation_onset,RAW_e1_fixation_onset_biopac,RAW_e2_story_onset,RAW_e2_story_onset_biopac,RAW_e3_question_onset,RAW_e3_question_onset_biopac,RAW_e4_response_onset,RAW_param_final_fixation,RAW_param_end_instruct_onset,answer,accuracy
132,4,2,1657315032.44977,1657315032.45245,0.033006896972656,12.0091574192047,4b_story.txt,false_belief,12.0421643161774,23.012922039032,26.769531955719,2,right,3.75660991668701,593.292258968353,596.052258968353,1657315035.24278,1657315047.21938,1657315047.25194,1657315047.25341,1657315058.2227,1657315058.23399,1657315061.97931,1657315625.48424,1657315628.50203,2,1
132,4,2,1657315032.44977,1657315032.45245,29.5381538772583,12.0150156021118,4p_story.txt,false_photo,41.5531694793701,52.5239279174805,57.3751850032806,2,right,4.85125708580017,593.292258968353,596.052258968353,1657315064.74793,1657315076.73351,1657315076.76294,1657315076.76784,1657315087.7337,1657315087.73507,1657315092.58496,1657315625.48424,1657315628.50203,2,1
132,4,2,1657315032.44977,1657315032.45245,59.0465638542175,12.0009386539459,1p_story.txt,false_photo,71.0475025081634,82.0349323654175,86.5114049816132,1,left,4.47647261619568,593.292258968353,596.052258968353,1657315094.25634,1657315106.24145,1657315106.25728,1657315106.26767,1657315117.24471,1657315117.25083,1657315121.72118,1657315625.48424,1657315628.50203,1,1
132,4,2,1657315032.44977,1657315032.45245,88.5594959163666,11.9990112781525,1b_story.txt,false_belief,100.558507194519,111.545938482285,115.622668018341,2,right,4.07672953605652,593.292258968353,596.052258968353,1657315123.76927,1657315135.75261,1657315135.76828,1657315135.76988,1657315146.75571,1657315146.76803,1657315150.83244,1657315625.48424,1657315628.50203,2,1
132,4,2,1657315032.44977,1657315032.45245,118.082015028,11.9874975681305,6p_story.txt,false_photo,130.06951259613,141.073617210388,144.265596857071,2,right,3.19197964668274,593.292258968353,596.052258968353,1657315153.29179,1657315165.26689,1657315165.27929,1657315165.28448,1657315176.28339,1657315176.28648,1657315179.47537,1657315625.48424,1657315628.50203,2,1
132,4,2,1657315032.44977,1657315032.45245,147.595350971222,12.0018401145935,6b_story.txt,false_belief,159.597191085815,170.601294269562,174.823940029144,2,right,4.22264575958252,593.292258968353,596.052258968353,1657315182.80512,1657315194.79146,1657315194.80696,1657315194.81736,1657315205.81107,1657315205.81289,1657315210.03371,1657315625.48424,1657315628.50203,2,1
132,4,2,1657315032.44977,1657315032.45245,177.125782003403,11.9990866184235,3p_story.txt,false_photo,189.124868621826,200.112298240662,203.413722982407,1,left,3.301424741745,593.292258968353,596.052258968353,1657315212.33556,1657315224.31914,1657315224.33464,1657315224.33603,1657315235.32207,1657315235.33376,1657315238.6235,1657315625.48424,1657315628.50203,1,1
132,4,2,1657315032.44977,1657315032.45245,206.634152879715,12.0017218589783,3b_story.txt,false_belief,218.635874738693,229.623305072784,231.608134021759,1,left,1.98482894897461,593.292258968353,596.052258968353,1657315241.84393,1657315253.82969,1657315253.84565,1657315253.85106,1657315264.83308,1657315264.83448,1657315266.81791,1657315625.48424,1657315628.50203,1,1
132,4,2,1657315032.44977,1657315032.45245,236.145030965805,12.0018484592438,8b_story.txt,false_belief,248.146879425049,259.134310712814,262.22868393898,2,right,3.09437322616577,593.292258968353,596.052258968353,1657315271.3548,1657315283.34077,1657315283.35665,1657315283.36751,1657315294.34408,1657315294.35146,1657315297.43846,1657315625.48424,1657315628.50203,2,1
132,4,2,1657315032.44977,1657315032.45245,265.659275999069,11.9986097812653,8p_story.txt,false_photo,277.657885780334,288.645315637589,290.941421022415,1,left,2.29610538482666,593.292258968353,596.052258968353,1657315300.86905,1657315312.85185,1657315312.86766,1657315312.86904,1657315323.85509,1657315323.86721,1657315326.15119,1657315625.48424,1657315628.50203,1,1
132,4,2,1657315032.44977,1657315032.45245,295.166647901535,12.0022420883179,7p_story.txt,false_photo,307.168889989853,318.156321754456,319.559837808609,2,right,1.40351605415344,593.292258968353,596.052258968353,1657315330.37642,1657315342.36308,1657315342.37866,1657315342.3842,1657315353.36609,1657315353.36707,1657315354.76961,1657315625.48424,1657315628.50203,2,1
