src_subject_id,session_id,run_id,param_counterbalance_ver,param_block_num,param_trial_num,param_cond_type_num,param_cond_type_string,param_normative_response,param_ques_type_string,param_image_num,param_image_filename,param_trigger_onset,param_start_biopac,event01_fixation,event01_fixation_dur,event01_blockquestion_onset,event01_block_isi_blacksreen,event01_blockquestion_dur,event02_image_onset,event02_image_dur,event03_response_onset,event03_response_key,event03_response_keyname,event03_RT,event04_shortquestion_onset,param_end_instruct_onset,param_experiment_duration,RAW_e1_fixation,RAW_e1_fixation_biopac,RAW_e1_blockquestion_onset,RAW_e1_blockquestion_onset_biopac,RAW_e1_block_isi_blacksreen,RAW_e2_image_onset,RAW_e2_image_onset_biopac,RAW_e3_response_onset,RAW_e4_shortquestion_onset,RAW_param_end_instruct_onset,accuracy
81,4,2,3,1,1,4,c4_HowHand,1,reaching?,107,H_007.jpg,1636052646.21712,1636052646.21934,0.0253109836578367,0.03000807762146,0.0586573982238767,2.10942148208618,2.0507640838623,2.25947832107544,1.50055909156799,3.76188611030579,1,left,1.48326992988586,3.76003741264343,604.467387189865,607.227387189865,1636052649.00243,1636052649.00808,1636052649.03578,1636052649.03688,1636052651.08655,1636052651.2366,1636052651.23837,1636052652.73901,1636052652.73716,1636053253.44451,1
81,4,2,3,1,2,4,c4_HowHand,2,reaching?,108,H_532.jpg,1636052646.21712,1636052646.21934,0.0253109836578367,0.03000807762146,0.0586573982238767,2.10942148208618,0.3,4.07682179450989,0.0166728496551514,4.09473608970642,1,left,0.000672101974487305,4.09349464416504,604.467387189865,607.227387189865,1636052649.00243,1636052649.00808,1636052649.03578,1636052649.03688,1636052651.08655,1636052653.05395,1636052653.0558,1636052653.07186,1636052653.07062,1636053253.44451,0
81,4,2,3,1,3,4,c4_HowHand,1,reaching?,109,H_474.jpg,1636052646.21712,1636052646.21934,0.0253109836578367,0.03000807762146,0.0586573982238767,2.10942148208618,0.3,4.41027997970581,1.7173068523407,6.28853510856628,1,left,1.85728902816772,6.12758683204651,604.467387189865,607.227387189865,1636052649.00243,1636052649.00808,1636052649.03578,1636052649.03688,1636052651.08655,1636052653.3874,1636052653.38947,1636052655.26566,1636052655.10471,1636053253.44451,1
81,4,2,3,1,4,4,c4_HowHand,2,reaching?,105,H_438.jpg,1636052646.21712,1636052646.21934,0.0253109836578367,0.03000807762146,0.0586573982238767,2.10942148208618,0.3,6.44437169075012,0.0166730880737305,6.463228931427,1,left,0.000659942626953125,6.46104477882385,604.467387189865,607.227387189865,1636052649.00243,1636052649.00808,1636052649.03578,1636052649.03688,1636052651.08655,1636052655.4215,1636052655.42324,1636052655.44035,1636052655.43817,1636053253.44451,0
81,4,2,3,1,5,4,c4_HowHand,1,reaching?,110,H_364.jpg,1636052646.21712,1636052646.21934,0.0253109836578367,0.03000807762146,0.0586573982238767,2.10942148208618,0.3,6.77782916069031,1.10041069984436,7.89590190887451,1,left,1.08781409263611,7.87823986053467,604.467387189865,607.227387189865,1636052649.00243,1636052649.00808,1636052649.03578,1636052649.03688,1636052651.08655,1636052655.75495,1636052655.75759,1636052656.87303,1636052656.85536,1636053253.44451,1
81,4,2,3,1,6,4,c4_HowHand,1,reaching?,106,H_006.jpg,1636052646.21712,1636052646.21934,0.0253109836578367,0.03000807762146,0.0586573982238767,2.10942148208618,0.3,8.19502519607544,1.23379302024841,9.43082403182983,1,left,1.20899415016174,9.42881821632385,604.467387189865,607.227387189865,1636052649.00243,1636052649.00808,1636052649.03578,1636052649.03688,1636052651.08655,1636052657.17215,1636052657.17412,1636052658.40795,1636052658.40594,1636053253.44451,1
81,4,2,3,1,7,4,c4_HowHand,1,reaching?,111,H_003.jpg,1636052646.21712,1636052646.21934,0.0253109836578367,0.03000807762146,0.0586573982238767,2.10942148208618,0.3,9.74560283660889,1.16710186004639,10.9267909431458,1,left,1.15838503837585,10.9127046966553,604.467387189865,607.227387189865,1636052649.00243,1636052649.00808,1636052649.03578,1636052649.03688,1636052651.08655,1636052658.72273,1636052658.72491,1636052659.90391,1636052659.88983,1636053253.44451,1
81,4,2,3,1,8,4,c4_HowHand,2,reaching?,112,H_132.jpg,1636052646.21712,1636052646.21934,0.0253109836578367,0.03000807762146,0.0586573982238767,2.10942148208618,0.3,11.2294902706146,0.0166730880737305,11.2472560310364,1,left,0.000345945358276367,11.2461633586884,604.467387189865,607.227387189865,1636052649.00243,1636052649.00808,1636052649.03578,1636052649.03688,1636052651.08655,1636052660.20661,1636052660.20851,1636052660.22438,1636052660.22329,1636053253.44451,0
81,4,2,3,2,1,2,c2_WhyHand,1,healthy?,21,H_627.jpg,1636052646.21712,1636052646.21934,11.3795454406738,6.15155649185181,17.5485129261017,19.6492955589294,2.10078263282776,19.7993519210815,1.7173068523407,21.6889691257477,3,right,1.86845107078552,21.5166587734222,604.467387189865,607.227387189865,1636052660.35667,1636052660.35783,1636052666.52564,1636052666.52732,1636052668.62642,1636052668.77648,1636052668.77934,1636052670.66609,1636052670.49378,1636053253.44451,0
81,4,2,3,2,2,2,c2_WhyHand,1,healthy?,18,H_438.jpg,1636052646.21712,1636052646.21934,11.3795454406738,6.15155649185181,17.5485129261017,19.6492955589294,0.3,21.8334443473816,0.0166726112365723,21.8515291118622,3,right,0.000243902206420898,21.8501169586182,604.467387189865,607.227387189865,1636052660.35667,1636052660.35783,1636052666.52564,1636052666.52732,1636052668.62642,1636052670.81057,1636052670.81213,1636052670.82865,1636052670.82724,1636053253.44451,0
