param_fmriSession,calc_start,p1_fixation_onset,p1_fixation_offset,p1_ptb_fixation_duration,p1_fixation_duration,p2_operation,p3_option,p4_responsekey,p4_responseRT,p4_responsekeyname,p4_correct_answer,p5_fixation_onset,p5_fixation_duration,calc_accuracy,calc_end,calc_duration
4,1627591222.86842,1627591227.88697,1627591230.89062,3.0036518573761,5,1627591230.90476,1627591250.94559,NaN,NaN,NaN,1,1627591340.14563,2.73808121681213,0,1627591342.88716,120.018743991852
4,1627591222.86842,1627591255.96414,1627591258.96551,3.00137543678284,5,1627591258.98193,1627591279.00609,NaN,NaN,NaN,2,1627591340.14563,2.73808121681213,0,1627591342.88716,120.018743991852
4,1627591222.86842,1627591284.02463,1627591287.02554,3.00090503692627,5,1627591287.04243,1627591307.06659,NaN,NaN,NaN,1,1627591340.14563,2.73808121681213,0,1627591342.88716,120.018743991852
4,1627591222.86842,1627591312.08513,1627591315.08672,3.00158619880676,5,1627591315.10293,1627591335.12709,NaN,NaN,NaN,2,1627591340.14563,2.73808121681213,0,1627591342.88716,120.018743991852
