src_subject_id,session_id,run_num,param_experiment_start,param_memory_session_name,event01_fixation_onset,event01_fixation_duration,event02_image_onset,event02_image_filename,event02_dummy_stimuli_type,event03_isi_onset,param_end_instruct_onset,study_experiment_duration,RAW_param_experiment_start,RAW_param_start_biopac,RAW_event01_fixation_onset,RAW_event01_fixation_biopac,RAW_event02_image_onset,RAW_event02_image_biopac,RAW_event03_isi_onset,RAW_event03_isi_biopac,RAW_param_end_instruct_onset
44,4,1,0.219987621307373,study01,-1627590862.06352,0,5.23853157997131,obj011backpack.png,0,6.27225207328796,60.2354450130463,60.0154573917389,1627590862.28351,1627590862.28579,0,0,1627590867.30205,1627590867.31635,1627590868.33578,1627590868.34902,1627590922.29897
44,4,1,0.219987621307373,study01,-1627590862.06352,0,7.30597185134888,obj020bat.png,0,8.32302044868469,60.2354450130463,60.0154573917389,1627590862.28351,1627590862.28579,0,0,1627590869.36949,1627590869.37202,1627590870.38654,1627590870.38802,1627590922.29897
44,4,1,0.219987621307373,study01,-1627590862.06352,0,9.35673974990845,obj033bottle.png,0,10.3737862014771,60.2354450130463,60.0154573917389,1627590862.28351,1627590862.28579,0,0,1627590871.42026,1627590871.42238,1627590872.43731,1627590872.44693,1627590922.29897
44,4,1,0.219987621307373,study01,-1627590862.06352,0,11.4075066947937,obj260scissors.png,1,12.424553861618,60.2354450130463,60.0154573917389,1627590862.28351,1627590862.28579,0,0,1627590873.47103,1627590873.47297,1627590874.48808,1627590874.49656,1627590922.29897
44,4,1,0.219987621307373,study01,-1627590862.06352,0,13.4582738780975,obj300thermos.png,1,14.4753222370148,60.2354450130463,60.0154573917389,1627590862.28351,1627590862.28579,0,0,1627590875.5218,1627590875.52448,1627590876.53885,1627590876.54658,1627590922.29897
44,4,1,0.219987621307373,study01,-1627590862.06352,0,15.492368927002,obj056cheese.png,1,16.5094160938263,60.2354450130463,60.0154573917389,1627590862.28351,1627590862.28579,0,0,1627590877.55589,1627590877.56293,1627590878.57294,1627590878.57971,1627590922.29897
44,4,1,0.219987621307373,study01,-1627590862.06352,0,17.5264627838135,obj124grapes.png,1,18.5435101890564,60.2354450130463,60.0154573917389,1627590862.28351,1627590862.28579,0,0,1627590879.58999,1627590879.59609,1627590880.60703,1627590880.61285,1627590922.29897
44,4,1,0.219987621307373,study01,-1627590862.06352,0,19.5605575942993,obj174magnet.png,1,20.5776045227051,60.2354450130463,60.0154573917389,1627590862.28351,1627590862.28579,0,0,1627590881.62408,1627590881.62946,1627590882.64113,1627590882.64637,1627590922.29897
44,4,1,0.219987621307373,study01,-1627590862.06352,0,21.5946514511108,obj039bus.png,1,22.6116986179352,60.2354450130463,60.0154573917389,1627590862.28351,1627590862.28579,0,0,1627590883.65817,1627590883.66295,1627590884.67522,1627590884.6796,1627590922.29897
44,4,1,0.219987621307373,study01,-1627590862.06352,0,23.6287462615967,obj100feather.png,1,24.6457927131653,60.2354450130463,60.0154573917389,1627590862.28351,1627590862.28579,0,0,1627590885.69227,1627590885.69619,1627590886.70932,1627590886.71287,1627590922.29897
