src_subject_id,session_id,run_id,param_trigger_onset,param_start_biopac,event01_fixation,event01_fixation_dur,event02_filename,event02_filetype,event02_story_onset,event03_question_onset,event04_response_onset,event04_response_key,event04_response_keyname,event04_RT,param_end_instruct_onset,param_experiment_duration,RAW_e1_fixation_onset,RAW_e1_fixation_onset_biopac,RAW_e2_story_onset,RAW_e2_story_onset_biopac,RAW_e3_question_onset,RAW_e3_question_onset_biopac,RAW_e4_response_onset,RAW_param_final_fixation,RAW_param_end_instruct_onset,answer,accuracy
59,4,2,1631716124.4147,1631716124.41727,0.0213000679016111,12.031010389328,3b_story.txt,false_belief,12.0523104572296,23.0230677032471,28.9873630905151,2,right,5.96429538726807,593.269057979584,596.029057979584,1631716127.196,1631716139.19445,1631716139.22701,1631716139.22889,1631716150.19777,1631716150.199,1631716156.16206,1631716717.42597,1631716720.44376,1,0
59,4,2,1631716124.4147,1631716124.41727,29.5511069202423,12.0122087001801,3p_story.txt,false_photo,41.5633156204224,52.5340728664398,56.0907699966431,1,left,3.55669713020325,593.269057979584,596.029057979584,1631716156.72581,1631716168.70555,1631716168.73802,1631716168.7399,1631716179.70877,1631716179.72272,1631716183.26547,1631716717.42597,1631716720.44376,1,1
59,4,2,1631716124.4147,1631716124.41727,59.0571300888062,12.017190694809,10p_story.txt,false_photo,71.0743207836151,82.0450785064697,87.064765920639,1,left,5.01968741416931,593.269057979584,596.029057979584,1631716186.23183,1631716198.22226,1631716198.24902,1631716198.25044,1631716209.21978,1631716209.22238,1631716214.23947,1631716717.42597,1631716720.44376,2,0
59,4,2,1631716124.4147,1631716124.41727,88.5676550769806,12.0009984970093,10b_story.txt,false_belief,100.56865357399,111.556084623337,NaN,NaN,,NaN,593.269057979584,596.029057979584,1631716215.74236,1631716227.72756,1631716227.74335,1631716227.75652,1631716238.73079,1631716238.73923,NaN,1631716717.42597,1631716720.44376,1,0
59,4,2,1631716124.4147,1631716124.41727,118.079930057526,11.9997284412384,1p_story.txt,false_photo,130.079658498764,141.06708978653,146.399533023834,1,left,5.33244323730469,593.269057979584,596.029057979584,1631716245.25463,1631716257.23892,1631716257.25436,1631716257.2572,1631716268.24179,1631716268.2443,1631716273.57423,1631716717.42597,1631716720.44376,1,1
59,4,2,1631716124.4147,1631716124.41727,147.588377943039,12.0189595222473,1b_story.txt,false_belief,159.607337465286,170.578094234467,173.995701065063,1,left,3.41760683059692,593.269057979584,596.029057979584,1631716274.76308,1631716286.75561,1631716286.78204,1631716286.78363,1631716297.7528,1631716297.75599,1631716301.1704,1631716717.42597,1631716720.44376,2,0
59,4,2,1631716124.4147,1631716124.41727,177.099327077866,12.0023429393768,7p_story.txt,false_photo,189.101670017242,200.089100589752,202.448427906036,2,right,2.35932731628418,593.269057979584,596.029057979584,1631716304.27403,1631716316.26062,1631716316.27637,1631716316.27769,1631716327.2638,1631716327.27261,1631716329.62313,1631716717.42597,1631716720.44376,2,1
59,4,2,1631716124.4147,1631716124.41727,206.616101970673,11.996572971344,7b_story.txt,false_belief,218.612674942017,229.600105037689,233.760190954208,2,right,4.16008591651917,593.269057979584,596.029057979584,1631716333.7908,1631716345.77238,1631716345.78738,1631716345.78937,1631716356.77481,1631716356.78991,1631716360.93489,1631716717.42597,1631716720.44376,2,1
59,4,2,1631716124.4147,1631716124.41727,236.121746053696,12.0186057090759,5b_story.txt,false_belief,248.140351762772,259.111110439301,263.06356095314,1,left,3.95245051383972,593.269057979584,596.029057979584,1631716363.29645,1631716375.28897,1631716375.31505,1631716375.31659,1631716386.28581,1631716386.28913,1631716390.23826,1631716717.42597,1631716720.44376,1,1
59,4,2,1631716124.4147,1631716124.41727,265.632758131027,12.001927614212,5p_story.txt,false_photo,277.634685745239,288.622115364075,291.017266979218,2,right,2.39515161514282,593.269057979584,596.029057979584,1631716392.80746,1631716404.79361,1631716404.80939,1631716404.81088,1631716415.79682,1631716415.80678,1631716418.19197,1631716717.42597,1631716720.44376,2,1
59,4,2,1631716124.4147,1631716124.41727,295.143568983078,12.0021216869354,4p_story.txt,false_photo,307.145690670013,318.133120527267,323.918414106369,1,left,5.78529357910156,593.269057979584,596.029057979584,1631716422.31827,1631716434.30563,1631716434.32039,1631716434.32313,1631716445.30782,1631716445.30903,1631716451.09312,1631716717.42597,1631716720.44376,2,0
59,4,2,1631716124.4147,1631716124.41727,324.654369106293,12.0023262500763,4b_story.txt,false_belief,336.656695356369,347.644126167297,351.773610105515,2,right,4.12948393821716,593.269057979584,596.029057979584,1631716451.82907,1631716463.81611,1631716463.8314,1631716463.84024,1631716474.81883,1631716474.82275,1631716478.94831,1631716717.42597,1631716720.44376,2,1
59,4,2,1631716124.4147,1631716124.41727,354.166615953445,12.0010855197906,9p_story.txt,false_photo,366.167701473236,377.155131092072,380.757769098282,2,right,3.60263800621033,593.269057979584,596.029057979584,1631716481.34132,1631716493.32651,1631716493.3424,1631716493.34367,1631716504.32983,1631716504.33924,1631716507.93247,1631716717.42597,1631716720.44376,2,1
59,4,2,1631716124.4147,1631716124.41727,383.676804056168,12.0019021034241,9b_story.txt,false_belief,395.678706159592,406.666137208939,410.829174032211,1,left,4.16303682327271,593.269057979584,596.029057979584,1631716510.85151,1631716522.83895,1631716522.85341,1631716522.85608,1631716533.84084,1631716533.85582,1631716538.00388,1631716717.42597,1631716720.44376,1,1
59,4,2,1631716124.4147,1631716124.41727,413.188298931122,12.0014123916626,8b_story.txt,false_belief,425.189711322784,436.177141895294,442.107259025574,2,right,5.93011713027954,593.269057979584,596.029057979584,1631716540.363,1631716552.34854,1631716552.36441,1631716552.37336,1631716563.35184,1631716563.35618,1631716569.28196,1631716717.42597,1631716720.44376,2,1
59,4,2,1631716124.4147,1631716124.41727,442.698925008774,12.0017924308777,8p_story.txt,false_photo,454.700717439651,465.688147296906,468.563626041412,1,left,2.87547874450684,593.269057979584,596.029057979584,1631716569.87363,1631716581.85964,1631716581.87542,1631716581.87701,1631716592.86285,1631716592.87275,1631716595.73833,1631716717.42597,1631716720.44376,1,1
59,4,2,1631716124.4147,1631716124.41727,472.209621896744,12.002100944519,6p_story.txt,false_photo,484.211722841263,495.199153413773,498.856136074066,2,right,3.65698266029358,593.269057979584,596.029057979584,1631716599.38432,1631716611.37224,1631716611.38642,1631716611.38943,1631716622.37385,1631716622.37476,1631716626.03084,1631716717.42597,1631716720.44376,2,1
