src_subject_id,param_session_id,run_num,param_counterbalance_ver,param_AR_invalid_sequence,param_valid_type,param_cue_location,param_target_location,param_trigger_onset,param_start_biopac,event01_param_jitter,event01_fixation_onset,event01_fixation_onset_biopac,event01_fixation_duration,event02_cue_type,event02_cue_onset,event02_cue_onset_biopac,event02_cue_duration,event03_target_type,event03_target_onset,event03_target_onset_biopac,event04_response_key,event04_response_keyname,event04_response_onset,event04_RT,event04_fixation_remainder_onset,event04_fixation_duration,event05_fixation_onset,event05_fixation_onset_biopac,param_end_instruct_onset,param_end_biopac,param_experiment_duration,RAW_event01_fixation_onset,RAW_event01_fixation_onset_biopac,RAW_event02_cue_onset,RAW_event02_cue_onset_biopac,RAW_event03_target_onset,RAW_event03_target_onset_biopac,RAW_event04_response_onset,RAW_event04_fixation_remainder_onset,RAW_event05_fixation_onset,RAW_event05_fixation_onset_biopac,RAW_param_end_instruct_onset,RAW_param_end_biopac,accuracy
43,4,1,43,0,valid,right,right,1627411548.0403,1627411548.05019,5,5.54150080680847,5.54901790618896,5.00562214851379,right,10.5600383281708,10.5621619224548,0.18407154083252,right,10.7767865657806,10.779983997345,2,right,11.4867758750916,0.709989309310913,11.9939069747925,0.790010690689087,12.7942054271698,12.7963149547577,596.64399479866,596.645987977982,599.40399479866,1627411550.8218,1627411550.82932,1627411555.84034,1627411555.84246,1627411556.05709,1627411556.06029,1627411556.76708,1627411557.27421,1627411558.07451,1627411558.07662,1627412147.4443,1627412147.44629,1
43,4,1,43,0,valid,left,left,1627411548.0403,1627411548.05019,3.4,13.161007642746,13.1629388332367,3.40138936042786,left,16.5789494514465,16.5810689926147,0.183096408843994,left,16.7790250778198,16.7811357975006,1,left,17.2682709693909,0.489245891571045,17.779397726059,1.01075410842896,18.796443939209,18.798360824585,596.64399479866,596.645987977982,599.40399479866,1627411558.44131,1627411558.44324,1627411561.85925,1627411561.86137,1627411562.05933,1627411562.06144,1627411562.54857,1627411563.0597,1627411564.07675,1627411564.07866,1627412147.4443,1627412147.44629,1
43,4,1,43,0,valid,left,left,1627411548.0403,1627411548.05019,7,19.0465364456177,19.0481028556824,7.0015823841095,left,26.0658230781555,26.0679287910461,0.18169379234314,left,26.2658958435059,26.2679688930511,1,left,26.7773749828339,0.511479139328003,27.2996146678925,0.988520860671997,28.2833142280579,28.2855079174042,596.64399479866,596.645987977982,599.40399479866,1627411564.32684,1627411564.3284,1627411571.34612,1627411571.34823,1627411571.5462,1627411571.54827,1627411572.05768,1627411572.57992,1627411573.56362,1627411573.56581,1627412147.4443,1627412147.44629,1
43,4,1,43,1,invalid,right,left,1627411548.0403,1627411548.05019,4.5,28.5334072113037,28.5353808403015,4.50135469436646,right,33.0517592430115,33.0540888309479,0.182674646377563,left,33.2518348693848,33.2539689540863,1,left,33.8279027938843,0.576067924499512,34.3355715274811,0.923932075500488,35.2692534923553,35.2712969779968,596.64399479866,596.645987977982,599.40399479866,1627411573.81371,1627411573.81568,1627411578.33206,1627411578.33439,1627411578.53214,1627411578.53427,1627411579.1082,1627411579.61587,1627411580.54955,1627411580.5516,1627412147.4443,1627412147.44629,1
43,4,1,43,1,invalid,left,right,1627411548.0403,1627411548.05019,4.5,35.5026743412018,35.5140500068665,4.50240063667297,left,40.021026134491,40.0295369625092,0.182755708694458,right,40.2211003303528,40.2232530117035,2,right,40.7975568771362,0.576456546783447,41.3048374652863,0.923543453216553,42.2385184764862,42.2475998401642,596.64399479866,596.645987977982,599.40399479866,1627411580.78298,1627411580.79435,1627411585.30133,1627411585.30984,1627411585.5014,1627411585.50355,1627411586.07786,1627411586.58514,1627411587.51882,1627411587.5279,1627412147.4443,1627412147.44629,1
43,4,1,43,1,invalid,left,right,1627411548.0403,1627411548.05019,0.8,42.4886128902435,42.495857000351,0.801676034927368,left,43.3055839538574,43.3127238750458,0.184090852737427,right,43.505658864975,43.5131759643555,2,right,44.0322120189667,0.526553153991699,44.5393762588501,0.973446846008301,45.5230779647827,45.5291249752045,596.64399479866,596.645987977982,599.40399479866,1627411587.76891,1627411587.77616,1627411588.58589,1627411588.59302,1627411588.78596,1627411588.79348,1627411589.31251,1627411589.81968,1627411590.80338,1627411590.80943,1627412147.4443,1627412147.44629,1
43,4,1,43,0,valid,left,left,1627411548.0403,1627411548.05019,5,45.7564966678619,45.7581658363342,5.00132632255554,left,50.7750360965729,50.7805318832397,0.183097839355469,left,50.9751107692719,50.9792799949646,1,left,51.3936519622803,0.418541193008423,51.9087917804718,1.08145880699158,52.9925282001495,52.99626994133,596.64399479866,596.645987977982,599.40399479866,1627411591.0368,1627411591.03847,1627411596.05534,1627411596.06083,1627411596.25541,1627411596.25958,1627411596.67395,1627411597.18909,1627411598.27283,1627411598.27657,1627412147.4443,1627412147.44629,1
43,4,1,43,0,valid,right,right,1627411548.0403,1627411548.05019,5,53.2259500026703,53.2294058799744,5.00115394592285,right,58.2444877624512,58.2463998794556,0.182494163513184,right,58.4445633888245,58.4464409351349,2,right,58.9410898685455,0.496526479721069,59.4616091251373,1.00347352027893,60.461982011795,60.4635019302368,596.64399479866,596.645987977982,599.40399479866,1627411598.50625,1627411598.50971,1627411603.52479,1627411603.5267,1627411603.72486,1627411603.72674,1627411604.22139,1627411604.74191,1627411605.74228,1627411605.7438,1627412147.4443,1627412147.44629,1
43,4,1,43,0,valid,left,left,1627411548.0403,1627411548.05019,1.3,60.6954016685486,60.6966738700867,1.30137634277344,left,62.0125598907471,62.0144288539886,0.183774948120117,left,62.2126352787018,62.2143819332123,1,left,62.6115717887878,0.39893651008606,63.1296436786652,1.10106348991394,64.2300536632538,64.2314620018005,596.64399479866,596.645987977982,599.40399479866,1627411605.9757,1627411605.97697,1627411607.29286,1627411607.29473,1627411607.49294,1627411607.49468,1627411607.89187,1627411608.40994,1627411609.51035,1627411609.51176,1627412147.4443,1627412147.44629,1
43,4,1,43,0,valid,left,left,1627411548.0403,1627411548.05019,1.2,64.4634742736816,64.4648168087006,1.20128655433655,left,65.6805944442749,65.6822459697723,0.18382740020752,left,65.8806691169739,65.8823750019073,1,left,66.2770178318024,0.396348714828491,66.7976775169373,1.10365128517151,67.8980877399445,67.8999028205872,596.64399479866,596.645987977982,599.40399479866,1627411609.74378,1627411609.74512,1627411610.9609,1627411610.96255,1627411611.16097,1627411611.16268,1627411611.55732,1627411612.07798,1627411613.17839,1627411613.1802,1627412147.4443,1627412147.44629,1
