src_subject_id,session_id,run_id,param_counterbalance_ver,param_block_num,param_trial_num,param_cond_type_num,param_cond_type_string,param_normative_response,param_ques_type_string,param_image_num,param_image_filename,param_trigger_onset,param_start_biopac,event01_fixation,event01_fixation_dur,event01_blockquestion_onset,event01_block_isi_blacksreen,event01_blockquestion_dur,event02_image_onset,event02_image_dur,event03_response_onset,event03_response_key,event03_response_keyname,event03_RT,event04_shortquestion_onset,param_end_instruct_onset,param_experiment_duration,RAW_e1_fixation,RAW_e1_fixation_biopac,RAW_e1_blockquestion_onset,RAW_e1_blockquestion_onset_biopac,RAW_e1_block_isi_blacksreen,RAW_e2_image_onset,RAW_e2_image_onset_biopac,RAW_e3_response_onset,RAW_e4_shortquestion_onset,RAW_param_end_instruct_onset,accuracy
64,4,1,3,1,1,4,c4_HowHand,1,reaching?,107,H_007.jpg,1632149358.11554,1632149358.12876,0.0426700019836423,0.034296989440918,0.0926885509490964,2.11010812759399,2.0174195766449,2.26016377449036,0.983700037002563,3.25682281494141,1,left,0.950809955596924,3.24386381149292,604.484745969772,607.244745969772,1632149360.91821,1632149360.92423,1632149360.96823,1632149360.97035,1632149362.98565,1632149363.1357,1632149363.14863,1632149364.13236,1632149364.1194,1632149965.36029,1
64,4,1,3,1,2,4,c4_HowHand,2,reaching?,108,H_532.jpg,1632149358.11554,1632149358.12876,0.0426700019836423,0.034296989440918,0.0926885509490964,2.11010812759399,0.3,3.56064914703369,1.25046610832214,4.82329081535339,3,right,1.23710203170776,4.81111525535584,604.484745969772,607.244745969772,1632149360.91821,1632149360.92423,1632149360.96823,1632149360.97035,1632149362.98565,1632149364.43619,1632149364.43799,1632149365.69883,1632149365.68665,1632149965.36029,0
64,4,1,3,1,3,4,c4_HowHand,1,reaching?,109,H_474.jpg,1632149358.11554,1632149358.12876,0.0426700019836423,0.034296989440918,0.0926885509490964,2.11010812759399,0.3,5.12790059089661,1.06706357002258,6.19734095573425,1,left,1.04346585273743,6.19496416091919,604.484745969772,607.244745969772,1632149360.91821,1632149360.92423,1632149360.96823,1632149360.97035,1632149362.98565,1632149366.00344,1632149366.00521,1632149367.07288,1632149367.0705,1632149965.36029,1
64,4,1,3,1,4,4,c4_HowHand,2,reaching?,105,H_438.jpg,1632149358.11554,1632149358.12876,0.0426700019836423,0.034296989440918,0.0926885509490964,2.11010812759399,0.3,6.51174925804138,1.53390598297119,8.05687688827515,3,right,1.52124905586243,8.04565524101257,604.484745969772,607.244745969772,1632149360.91821,1632149360.92423,1632149360.96823,1632149360.97035,1632149362.98565,1632149367.38729,1632149367.38919,1632149368.93242,1632149368.92119,1632149965.36029,0
64,4,1,3,1,5,4,c4_HowHand,1,reaching?,110,H_364.jpg,1632149358.11554,1632149358.12876,0.0426700019836423,0.034296989440918,0.0926885509490964,2.11010812759399,0.3,8.36243962287903,0.917008638381958,9.28316997528076,1,left,0.892198085784912,9.27944826126099,604.484745969772,607.244745969772,1632149360.91821,1632149360.92423,1632149360.96823,1632149360.97035,1632149362.98565,1632149369.23798,1632149369.24055,1632149370.15871,1632149370.15499,1632149965.36029,1
64,4,1,3,1,6,4,c4_HowHand,1,reaching?,106,H_006.jpg,1632149358.11554,1632149358.12876,0.0426700019836423,0.034296989440918,0.0926885509490964,2.11010812759399,0.3,9.5962331199646,0.850316762924194,10.456511964798,1,left,0.839487075805664,10.4465498828888,604.484745969772,607.244745969772,1632149360.91821,1632149360.92423,1632149360.96823,1632149360.97035,1632149362.98565,1632149370.47177,1632149370.4737,1632149371.33205,1632149371.32209,1632149965.36029,1
64,4,1,3,1,7,4,c4_HowHand,1,reaching?,111,H_003.jpg,1632149358.11554,1632149358.12876,0.0426700019836423,0.034296989440918,0.0926885509490964,2.11010812759399,0.3,10.7633352184296,0.866989850997925,11.6321539783478,1,left,0.845318078994751,11.6303250694275,604.484745969772,607.244745969772,1632149360.91821,1632149360.92423,1632149360.96823,1632149360.97035,1632149362.98565,1632149371.63887,1632149371.64039,1632149372.50769,1632149372.50586,1632149965.36029,1
64,4,1,3,1,8,4,c4_HowHand,2,reaching?,112,H_132.jpg,1632149358.11554,1632149358.12876,0.0426700019836423,0.034296989440918,0.0926885509490964,2.11010812759399,0.3,11.9471094512939,0.933681964874268,12.8818769359589,3,right,0.914094924926758,12.8807914161682,604.484745969772,607.244745969772,1632149360.91821,1632149360.92423,1632149360.96823,1632149360.97035,1632149362.98565,1632149372.82265,1632149372.82437,1632149373.75742,1632149373.75633,1632149965.36029,0
64,4,1,3,2,1,2,c2_WhyHand,1,healthy?,21,H_627.jpg,1632149358.11554,1632149358.12876,13.1142120265961,4.41687893867493,17.5491990947723,19.6499817276001,2.10078263282776,19.800037612915,1.3338315486908,21.1395428085327,1,left,1.31813597679138,21.1338691616058,604.484745969772,607.244745969772,1632149373.98975,1632149373.99958,1632149378.42474,1632149378.42663,1632149380.52552,1632149380.67558,1632149380.67754,1632149382.01508,1632149382.00941,1632149965.36029,1
64,4,1,3,2,2,2,c2_WhyHand,1,healthy?,18,H_438.jpg,1632149358.11554,1632149358.12876,13.1142120265961,4.41687893867493,17.5491990947723,19.6499817276001,0.3,21.4506540203094,0.983700037002563,22.4355080032349,1,left,0.961568117141724,22.434354057312,604.484745969772,607.244745969772,1632149373.98975,1632149373.99958,1632149378.42474,1632149378.42663,1632149380.52552,1632149382.32619,1632149382.32753,1632149383.31105,1632149383.30989,1632149965.36029,1
