src_subject_id,session_id,run_num,param_experiment_start,param_memory_session_name,event01_fixation_onset,event01_fixation_duration,event02_image_onset,event02_image_filename,event02_dummy_stimuli_type,event03_isi_onset,param_end_instruct_onset,study_experiment_duration,RAW_param_experiment_start,RAW_param_start_biopac,RAW_event01_fixation_onset,RAW_event01_fixation_biopac,RAW_event02_image_onset,RAW_event02_image_biopac,RAW_event03_isi_onset,RAW_event03_isi_biopac,RAW_param_end_instruct_onset
57,4,1,300.693837633133,study02,-1631119623.58035,0,311.847997655869,obj298tennisracket.png,1,312.865042676926,360.70888589859,60.0150482654572,1631119924.27419,1631119924.27586,0,0,1631119935.42835,1631119935.43004,1631119936.44539,1631119936.44674,1631119984.28923
57,4,1,300.693837633133,study02,-1631119623.58035,0,313.882089128494,obj059chicken.png,1,314.899134149551,360.70888589859,60.0150482654572,1631119924.27419,1631119924.27586,0,0,1631119937.46244,1631119937.47081,1631119938.47948,1631119938.48785,1631119984.28923
57,4,1,300.693837633133,study02,-1631119623.58035,0,315.932853927612,obj251rose.png,1,316.949899425507,360.70888589859,60.0150482654572,1631119924.27419,1631119924.27586,0,0,1631119939.5132,1631119939.51515,1631119940.53025,1631119940.53776,1631119984.28923
57,4,1,300.693837633133,study02,-1631119623.58035,0,317.966945400238,obj170lipstick.png,1,318.983991613388,360.70888589859,60.0150482654572,1631119924.27419,1631119924.27586,0,0,1631119941.54729,1631119941.55405,1631119942.56434,1631119942.57065,1631119984.28923
57,4,1,300.693837633133,study02,-1631119623.58035,0,320.00103758812,obj216penguin.png,1,321.018082847595,360.70888589859,60.0150482654572,1631119924.27419,1631119924.27586,0,0,1631119943.58139,1631119943.58727,1631119944.59843,1631119944.60379,1631119984.28923
57,4,1,300.693837633133,study02,-1631119623.58035,0,322.035129299164,obj211peanut.png,1,323.05217455864,360.70888589859,60.0150482654572,1631119924.27419,1631119924.27586,0,0,1631119945.61548,1631119945.62072,1631119946.63252,1631119946.63697,1631119984.28923
57,4,1,300.693837633133,study02,-1631119623.58035,0,324.069221248627,obj179match.png,1,325.086267223358,360.70888589859,60.0150482654572,1631119924.27419,1631119924.27586,0,0,1631119947.64957,1631119947.65425,1631119948.66662,1631119948.67095,1631119984.28923
57,4,1,300.693837633133,study02,-1631119623.58035,0,326.103313674927,obj267shower.png,1,327.120359172821,360.70888589859,60.0150482654572,1631119924.27419,1631119924.27586,0,0,1631119949.68366,1631119949.68726,1631119950.70071,1631119950.70408,1631119984.28923
57,4,1,300.693837633133,study02,-1631119623.58035,0,328.137404193878,obj102finger.png,1,329.15445183754,360.70888589859,60.0150482654572,1631119924.27419,1631119924.27586,0,0,1631119951.71775,1631119951.7207,1631119952.7348,1631119952.73756,1631119984.28923
57,4,1,300.693837633133,study02,-1631119623.58035,0,330.171497335434,obj049cane.png,1,331.188543071747,360.70888589859,60.0150482654572,1631119924.27419,1631119924.27586,0,0,1631119953.75185,1631119953.75429,1631119954.76889,1631119954.77087,1631119984.28923
