param_fmriSession,calc_start,p1_fixation_onset,p1_fixation_offset,p1_ptb_fixation_duration,p1_fixation_duration,p2_operation,p3_option,p4_responsekey,p4_responseRT,p4_responsekeyname,p4_correct_answer,p5_fixation_onset,p5_fixation_duration,calc_accuracy,calc_end,calc_duration
4,1646351431.19869,1646351436.21472,1646351439.21818,3.0034556388855,5,1646351439.24767,1646351459.27846,NaN,NaN,NaN,2,1646351548.46712,2.74466395378113,0,1646351551.21488,120.016182899475
4,1646351431.19869,1646351464.29449,1646351467.30164,3.00715756416321,5,1646351467.32743,1646351487.34156,NaN,NaN,NaN,1,1646351548.46712,2.74466395378113,0,1646351551.21488,120.016182899475
4,1646351431.19869,1646351492.35759,1646351495.35944,3.00185561180115,5,1646351495.37387,1646351515.40466,NaN,NaN,NaN,2,1646351548.46712,2.74466395378113,0,1646351551.21488,120.016182899475
4,1646351431.19869,1646351520.42068,1646351523.42301,3.00232172012329,5,1646351523.43697,1646351543.45109,NaN,NaN,NaN,2,1646351548.46712,2.74466395378113,0,1646351551.21488,120.016182899475
