onset	duration	trial_type	pmod_accuracy
12.0657968425751	11.0	false_belief	1
100.598812570572	11.0	false_belief	1
159.620822896957	11.0	false_belief	1
218.642832984924	11.0	false_belief	1
248.15383934021	11.0	false_belief	1
336.686855306625	11.0	false_belief	1
395.708864917755	11.0	false_belief	1
425.219871273041	11.0	false_belief	1
513.752887477875	11.0	false_belief	1
572.77489780426	11.0	false_belief	1
41.560130109787	11.0	false_photo	1
71.0711343193054	11.0	false_photo	1
130.109817256927	11.0	false_photo	0
189.148502101898	11.0	false_photo	1
277.664844741821	11.0	false_photo	1
307.175849905014	11.0	false_photo	0
366.197860708237	11.0	false_photo	1
454.730876197815	11.0	false_photo	1
484.241881361008	11.0	false_photo	1
543.263892641068	11.0	false_photo	1
23.0365543270111	4.7237696647644	rating	1
52.5475602054596	3.45471572875977	rating	1
82.0585656070709	5.92996644973755	rating	1
111.569570531845	2.42265844345093	rating	1
141.097248306274	5.89444375038147	rating	0
170.608253231049	3.36020874977112	rating	1
200.119259586334	2.07866239547729	rating	1
229.63026427269	3.99770069122314	rating	1
259.141270151138	3.9843897819519	rating	1
288.652275075912	2.87940788269043	rating	1
318.163280000687	3.27424693107605	rating	0
347.674286117554	3.71897578239441	rating	1
377.185291519165	3.98937940597534	rating	1
406.696296920776	5.95583605766296	rating	1
436.207301845551	4.75110220909119	rating	1
465.718306531906	3.9450044631958	rating	1
495.229312410355	4.05131864547729	rating	1
524.74031709671	3.14148592948914	rating	1
554.251323451996	5.96308159828186	rating	1
583.762328138351	2.44682693481445	rating	1
