src_subject_id,session_id,run_id,param_counterbalance_ver,param_block_num,param_trial_num,param_cond_type_num,param_cond_type_string,param_normative_response,param_ques_type_string,param_image_num,param_image_filename,param_trigger_onset,param_start_biopac,event01_fixation,event01_fixation_dur,event01_blockquestion_onset,event01_block_isi_blacksreen,event01_blockquestion_dur,event02_image_onset,event02_image_dur,event03_response_onset,event03_response_key,event03_response_keyname,event03_RT,event04_shortquestion_onset,param_end_instruct_onset,param_experiment_duration,RAW_e1_fixation,RAW_e1_fixation_biopac,RAW_e1_blockquestion_onset,RAW_e1_blockquestion_onset_biopac,RAW_e1_block_isi_blacksreen,RAW_e2_image_onset,RAW_e2_image_onset_biopac,RAW_e3_response_onset,RAW_e4_shortquestion_onset,RAW_param_end_instruct_onset,accuracy
35,4,1,3,1,1,4,c4_HowHand,1,reaching?,107,H_007.jpg,1628521842.43307,1628521842.44456,0.0494530105590818,0.0282201766967773,0.0827987098693845,2.11689113616943,2.03409242630005,2.26694749832153,1.43386769294739,3.70740221977234,1,left,1.3990478515625,3.70081519126892,604.474857559204,607.234857559204,1628521845.24252,1628521845.24546,1628521845.27586,1628521845.28241,1628521847.30996,1628521847.46001,1628521847.46589,1628521848.90047,1628521848.89388,1628522449.66792,1
35,4,1,3,1,2,4,c4_HowHand,2,reaching?,108,H_532.jpg,1628521842.43307,1628521842.44456,0.0494530105590818,0.0282201766967773,0.0827987098693845,2.11689113616943,0.3,4.01760004997253,0.950353860855103,4.96986221313477,3,right,0.925780057907104,4.96795391082764,604.474857559204,607.234857559204,1628521845.24252,1628521845.24546,1628521845.27586,1628521845.28241,1628521847.30996,1628521849.21067,1628521849.21283,1628521850.16293,1628521850.16102,1628522449.66792,0
35,4,1,3,1,3,4,c4_HowHand,1,reaching?,109,H_474.jpg,1628521842.43307,1628521842.44456,0.0494530105590818,0.0282201766967773,0.0827987098693845,2.11689113616943,0.3,5.28473972320557,0.833643913269043,6.12276219367981,1,left,0.810277938842773,6.11838363647461,604.474857559204,607.234857559204,1628521845.24252,1628521845.24546,1628521845.27586,1628521845.28241,1628521847.30996,1628521850.47781,1628521850.48294,1628521851.31583,1628521851.31145,1628522449.66792,1
35,4,1,3,1,4,4,c4_HowHand,2,reaching?,105,H_438.jpg,1628521842.43307,1628521842.44456,0.0494530105590818,0.0282201766967773,0.0827987098693845,2.11689113616943,0.3,6.43516801834106,1.13375663757324,7.57303117752075,3,right,1.12126708030701,7.56892465591431,604.474857559204,607.234857559204,1628521845.24252,1628521845.24546,1628521845.27586,1628521845.28241,1628521847.30996,1628521851.62823,1628521851.63284,1628521852.7661,1628521852.76199,1628522449.66792,0
35,4,1,3,1,5,4,c4_HowHand,1,reaching?,110,H_364.jpg,1628521842.43307,1628521842.44456,0.0494530105590818,0.0282201766967773,0.0827987098693845,2.11689113616943,0.3,7.88570903778076,1.35050368309021,9.24007009506226,1,left,1.32344102859497,9.23621272087097,604.474857559204,607.234857559204,1628521845.24252,1628521845.24546,1628521845.27586,1628521845.28241,1628521847.30996,1628521853.07877,1628521853.08358,1628521854.43314,1628521854.42928,1628522449.66792,1
35,4,1,3,1,6,4,c4_HowHand,1,reaching?,106,H_006.jpg,1628521842.43307,1628521842.44456,0.0494530105590818,0.0282201766967773,0.0827987098693845,2.11689113616943,0.3,9.55299829483032,1.25046586990356,10.8057541751862,1,left,1.2300009727478,10.8034641647339,604.474857559204,607.234857559204,1628521845.24252,1628521845.24546,1628521845.27586,1628521845.28241,1628521847.30996,1628521854.74606,1628521854.74928,1628521855.99882,1628521855.99653,1628522449.66792,1
35,4,1,3,1,7,4,c4_HowHand,1,reaching?,111,H_003.jpg,1628521842.43307,1628521842.44456,0.0494530105590818,0.0282201766967773,0.0827987098693845,2.11689113616943,0.3,11.1202487850189,1.16710114479065,12.2893540763855,1,left,1.15903496742249,12.2873499298096,604.474857559204,607.234857559204,1628521845.24252,1628521845.24546,1628521845.27586,1628521845.28241,1628521847.30996,1628521856.31331,1628521856.31605,1628521857.48242,1628521857.48042,1628522449.66792,1
35,4,1,3,1,8,4,c4_HowHand,2,reaching?,112,H_132.jpg,1628521842.43307,1628521842.44456,0.0494530105590818,0.0282201766967773,0.0827987098693845,2.11689113616943,0.3,12.6041350269318,0.883663415908813,13.4888310337067,3,right,0.876013994216919,13.4877984428406,604.474857559204,607.234857559204,1628521845.24252,1628521845.24546,1628521845.27586,1628521845.28241,1628521847.30996,1628521857.7972,1628521857.79926,1628521858.6819,1628521858.68086,1628522449.66792,0
35,4,1,3,2,1,2,c2_WhyHand,1,healthy?,21,H_627.jpg,1628521842.43307,1628521842.44456,13.7212185764313,3.80996346473694,17.5393092536926,19.6400923633575,2.10078310966492,19.7901482486725,0.983700513839722,20.7753951454163,1,left,0.965861082077026,20.7738487625122,604.474857559204,607.234857559204,1628521858.91428,1628521858.91575,1628521862.73238,1628521862.7343,1628521864.83316,1628521864.98321,1628521864.98523,1628521865.96846,1628521865.96691,1628522449.66792,1
35,4,1,3,2,2,2,c2_WhyHand,1,healthy?,18,H_438.jpg,1628521842.43307,1628521842.44456,13.7212185764313,3.80996346473694,17.5393092536926,19.6400923633575,0.3,21.0906338596344,1.00037264823914,22.0924830341339,1,left,0.982822179794312,22.0910065078735,604.474857559204,607.234857559204,1628521858.91428,1628521858.91575,1628521862.73238,1628521862.7343,1628521864.83316,1628521866.2837,1628521866.28512,1628521867.28555,1628521867.28407,1628522449.66792,1
