onset	duration	trial_type	pmod_accuracy
12.0530416870117	11.0	false_belief	1
100.586058130264	11.0	false_belief	1
159.608067979813	11.0	false_belief	1
218.630079021454	11.0	false_belief	0
248.141083946228	11.0	false_belief	1
336.674100151062	11.0	false_belief	1
395.696110715866	11.0	false_belief	1
425.207115402222	11.0	false_belief	1
513.740132083893	11.0	false_belief	1
572.762141695023	11.0	false_belief	0
41.564047088623	11.0	false_photo	0
71.0750522518158	11.0	false_photo	1
130.097063055038	11.0	false_photo	1
189.119072904587	11.0	false_photo	1
277.652088394165	11.0	false_photo	1
307.163094272614	11.0	false_photo	1
366.185105075836	11.0	false_photo	1
454.718120565414	11.0	false_photo	1
484.229125967026	11.0	false_photo	1
543.251137247086	11.0	false_photo	1
23.0237994098663	4.4268114566803	rating	1
52.5514767074585	5.95886325836182	rating	0
82.062482585907	4.50476932525635	rating	1
111.573487987518	4.61621499061584	rating	1
141.08449338913	4.64677357673645	rating	1
170.595498075485	4.87499499320984	rating	1
200.106504192352	2.820467710495	rating	1
229.617510070801	3.96814799308777	rating	0
259.128515233994	2.65493369102478	rating	1
288.639519681931	4.59611439704895	rating	1
318.150524606705	3.42182946205139	rating	1
347.661530485153	4.70827054977417	rating	1
377.172536125183	4.13934397697449	rating	1
406.683541049957	4.56808304786682	rating	1
436.194547166824	4.2825129032135	rating	1
465.705552091599	2.23054599761963	rating	1
495.216557016373	2.86921286582947	rating	1
524.727561702728	4.45719838142395	rating	1
554.238568058014	2.48917484283447	rating	1
583.749573459625	2.52275443077087	rating	0
