onset	duration	trial_type	pmod_accuracy	image_fname
8.00081992149353	1.0337200164794922	dummy		obj082doctor.png
10.068259954452515	1.0170400142669678	dummy		obj133harp.png
12.119019985198975	1.01705002784729	dummy		obj253saddle.png
14.153110027313232	1.017049789428711	study		obj148jack.png
16.187209844589233	1.03371000289917	study		obj145house.png
18.237969875335693	1.01705002784729	study		obj345wrench.png
20.27205991744995	1.01705002784729	study		obj234queen.png
22.30614995956421	1.01705002784729	study		obj301thimble.png
24.34025001525879	1.0170400142669678	study		obj344worm.png
26.374339818954468	1.0170400142669678	study		obj197nurse.png
28.408429861068726	1.0170400142669678	study		obj297telescope.png
30.442519903182983	1.01705002784729	study		obj101fence.png
32.47660994529724	1.01705002784729	study		obj122glove.png
34.5106999874115	1.01705002784729	study		obj069corn.png
36.54480004310608	1.0170397758483887	study		obj271skis.png
38.57888984680176	1.0170400142669678	study		obj149jacket.png
40.62964987754822	1.01705002784729	study		obj038broom.png
42.6637499332428	1.0170400142669678	study		obj275slingshot.png
44.71450996398926	1.01705002784729	study		obj174magnet.png
46.76526999473572	1.01705002784729	study		obj097eye.png
48.79936981201172	1.0170400142669678	study		obj089dress.png
50.83345985412598	1.0170400142669678	study		obj061church.png
52.867549896240234	1.01705002784729	study		obj001accordion.png
54.90163993835449	1.01705002784729	dummy		obj291swing.png
56.93572998046875	1.01705002784729	dummy		obj331watermelon.png
58.96983003616333	1.0170397758483887	dummy		obj346yoyo.png
308.4795398712158	1.01705002784729	dummy		obj009asparagus.png
310.5303099155426	1.0170400142669678	dummy		obj164lemon.png
312.56439995765686	1.0170400142669678	dummy		obj201owl.png
314.6151599884033	1.01705002784729	study		obj321unicorn.png
316.6492500305176	1.017049789428711	study		obj322unicycle.png
318.6833498477936	1.0170400142669678	study		obj042cactus.png
320.71743988990784	1.0170400142669678	study		obj043cage.png
322.7515299320221	1.01705002784729	study		obj250rope.png
324.78561997413635	1.01705002784729	study		obj146igloo.png
326.8197100162506	1.01705002784729	study		obj194nest.png
328.8538098335266	1.0170400142669678	study		obj151puzzle.png
330.88789987564087	1.0170400142669678	study		obj172lobster.png
332.9219899177551	1.0170400142669678	study		obj312tree.png
334.9560799598694	1.01705002784729	study		obj310tractor.png
336.99017000198364	1.01705002784729	study		obj006apple.png
339.02426981925964	1.0170400142669678	study		obj144hose.png
341.0583598613739	1.0170400142669678	study		obj094elephant.png
343.09244990348816	1.0170400142669678	study		obj024bicycle.png
345.1265399456024	1.01705002784729	study		obj220pineapple.png
347.1606299877167	1.01705002784729	study		obj066dime.png
349.19472002983093	1.0337200164794922	study		obj154key.png
351.24548983573914	1.0170400142669678	study		obj037bridge.png
353.2962498664856	1.01705002784729	study		obj333whale.png
355.3303499221802	1.0170400142669678	dummy		obj227plug.png
357.38110995292664	1.01705002784729	dummy		obj278snowman.png
359.4151999950409	1.01705002784729	dummy		obj302tie.png
189.20173001289368	1.04544997215271	test	0	obj271skis.png
192.1861698627472	0.9350001811981201	test	1	obj158knight.png
194.75379991531372	1.0493299961090088	test	1	obj179match.png
197.40478992462158	0.8486099243164062	test	1	obj234queen.png
200.4225800037384	0.7972698211669922	test	1	obj301thimble.png
203.1735999584198	0.6867399215698242	test	1	obj034bowl.png
206.0913598537445	0.9787499904632568	test	1	obj120glasses.png
208.67564988136292	0.9357700347900391	test	1	obj242road.png
211.46002984046936	0.7823300361633301	test	1	obj026bird.png
214.04431986808777	1.0957400798797607	test	1	obj294tank.png
216.59526991844177	1.0368199348449707	test	0	obj069corn.png
219.1462299823761	1.4128899574279785	test	1	obj055chair.png
222.14734983444214	0.8380601406097412	test	1	obj345wrench.png
224.69829988479614	0.7677900791168213	test	1	obj297telescope.png
227.73275995254517	1.264859914779663	test	0	obj148jack.png
230.7672300338745	0.9759299755096436	test	1	obj340windmill.png
233.30150985717773	0.6484801769256592	test	1	obj174magnet.png
236.33596992492676	0.7289800643920898	test	1	obj101fence.png
239.10366988182068	0.6598601341247559	test	1	obj285squirrel.png
242.1047899723053	0.947429895401001	test	0	obj145house.png
244.8057999610901	1.0872299671173096	test	1	obj260scissors.png
247.3734200000763	0.9508700370788574	test	1	obj002acorn.png
250.14111995697021	0.7279300689697266	test	1	obj197nurse.png
252.72541999816895	0.8367698192596436	test	0	obj344worm.png
255.67650985717773	0.8671000003814697	test	1	obj152jumprope.png
258.594269990921	1.0479099750518799	test	0	obj001accordion.png
261.311949968338	1.2230799198150635	test	0	obj149jacket.png
263.9629399776459	0.8299200534820557	test	1	obj132hanger.png
266.9640598297119	0.8913900852203369	test	1	obj070cow.png
269.8984899520874	0.9554998874664307	test	1	obj038broom.png
272.6828598976135	0.7620899677276611	test	1	obj097eye.png
275.68397998809814	0.7939598560333252	test	1	obj122glove.png
278.7017698287964	0.9716000556945801	test	1	obj329walrus.png
281.6695399284363	0.7507901191711426	test	1	obj275slingshot.png
284.4705898761749	1.04256010055542	test	1	obj325vest.png
287.25495982170105	0.909250020980835	test	1	obj041button.png
290.18938994407654	0.6350200176239014	test	1	obj089dress.png
292.8070299625397	0.775860071182251	test	1	obj061church.png
295.45801997184753	1.001189947128296	test	1	obj104fish.png
298.4591398239136	0.8927299976348877	test	1	obj093egg.png
489.5970799922943	0.7573299407958984	test	1	obj066dime.png
492.4981698989868	0.7378699779510498	test	1	obj184monkey.png
495.4492700099945	0.8191800117492676	test	0	obj321unicorn.png
498.4503798484802	0.7576999664306641	test	1	obj037bridge.png
501.1013698577881	0.6386599540710449	test	1	obj217piano.png
504.0858199596405	1.1652600765228271	test	0	obj267shower.png
507.08693981170654	0.7151100635528564	test	1	obj076cup.png
510.03803992271423	0.8066298961639404	test	1	obj233pyramid.png
512.6056599617004	0.7176799774169922	test	1	obj036bread.png
515.289999961853	0.793799877166748	test	0	obj310tractor.png
518.174409866333	0.6987299919128418	test	1	obj154key.png
521.042140007019	0.6579899787902832	test	1	obj322unicycle.png
523.976569890976	0.7846100330352783	test	1	obj316turkey.png
526.8609800338745	0.9247298240661621	test	1	obj221pinecone.png
529.7287199497223	0.7393300533294678	test	0	obj024bicycle.png
532.3630299568176	0.6759500503540039	test	1	obj312tree.png
535.3307998180389	0.5440402030944824	test	1	obj220pineapple.png
538.1985399723053	0.6515898704528809	test	1	obj134hat.png
541.1663098335266	0.6725301742553711	test	1	obj032boot.png
544.034049987793	0.7411198616027832	test	1	obj224pitchfork.png
546.7183899879456	0.7236800193786621	test	1	obj078dentist.png
549.6194698810577	0.6930201053619385	test	1	obj068cork.png
552.4538600444794	0.6216299533843994	test	1	obj144hose.png
555.4216299057007	0.8166201114654541	test	0	obj250rope.png
558.339390039444	0.9765498638153076	test	1	obj058chest.png
561.2404699325562	0.9429800510406494	test	1	obj146igloo.png
563.8414399623871	0.621039867401123	test	1	obj151puzzle.png
566.8759000301361	0.6965699195861816	test	1	obj172lobster.png
569.6769499778748	0.6441898345947266	test	1	obj006apple.png
572.5946998596191	0.5812301635742188	test	1	obj223pirate.png
575.3957500457764	0.6184499263763428	test	1	obj042cactus.png
578.2134599685669	1.0059099197387695	test	1	obj060chimney.png
581.0645298957825	0.8735599517822266	test	1	obj194nest.png
584.0489699840546	0.6263699531555176	test	1	obj333whale.png
586.7333099842072	0.7207498550415039	test	0	obj043cage.png
589.6177198886871	0.8224499225616455	test	1	obj136heel.png
592.2520298957825	0.8889100551605225	test	1	obj083dog.png
595.1197698116302	0.7273502349853516	test	1	obj096eskimo.png
598.0541999340057	0.571739912033081	test	1	obj347zebra.png
600.8385698795319	1.0556700229644775	test	1	obj094elephant.png
71.27442002296448	25.0	math		
99.35154986381531	25.0	math		
127.41201996803284	25.0	math		
155.47247982025146	25.0	math		
371.569739818573	25.0	math		
399.6301999092102	25.0	math		
427.6906599998474	25.0	math		
455.75112986564636	25.0	math		
