onset	duration	trial_type	pmod_accuracy
12.0590484046936	11.0	false_belief	1
100.592518081665	11.0	false_belief	1
159.598158588409	11.0	false_belief	1
218.620472183228	11.0	false_belief	1
248.131629457474	11.0	false_belief	1
336.665101280212	11.0	false_belief	1
395.687415590286	11.0	false_belief	1
425.198572387695	11.0	false_belief	1
513.732044210434	11.0	false_belief	1
572.754359712601	11.0	false_belief	1
41.5702052021027	11.0	false_photo	1
71.0646881961822	11.0	false_photo	1
130.087001791	11.0	false_photo	1
189.109314908981	11.0	false_photo	1
277.659458866119	11.0	false_photo	0
307.153944959641	11.0	false_photo	0
366.176258077621	11.0	false_photo	1
454.709729185104	11.0	false_photo	1
484.220887413025	11.0	false_photo	1
543.259875526428	11.0	false_photo	1
23.0298626327515	4.2166793346405	rating	1
52.5410194301605	2.025559425354	rating	1
82.0521752738953	4.38372659683228	rating	1
111.563332548141	3.30669236183167	rating	1
141.074489345551	3.98627758026123	rating	1
170.585645666122	2.47674417495728	rating	1
200.096804132462	3.198561668396	rating	1
229.607959737778	2.43191814422607	rating	1
259.119117012024	2.62706899642944	rating	1
288.630273571014	1.76957726478577	rating	0
318.141431083679	3.85594582557678	rating	0
347.652588119507	2.51083469390869	rating	1
377.16374587059	3.53924012184143	rating	1
406.674902906418	2.16411709785461	rating	1
436.186059465408	3.31046342849731	rating	1
465.697217693329	1.73511028289795	rating	1
495.208374967575	2.39111495018005	rating	1
524.71953248024	1.81958436965942	rating	1
554.230689754486	3.29889702796936	rating	1
583.741847743988	1.80590915679932	rating	1
