onset	duration	trial_type	pmod_accuracy	image_fname
5.019870042800903	1.3497200012207031	how_face	1.0	F_695.jpg
6.670480012893677	0.7655899524688721	how_face	1.0	F_412.jpg
7.7375500202178955	0.01928997039794922	how_face	0.0	F_593.jpg
8.071000099182129	0.6347899436950684	how_face	1.0	F_139.jpg
9.021360158920288	0.8541197776794434	how_face	1.0	F_712.jpg
10.188460111618042	0.5796999931335449	how_face	1.0	F_759.jpg
11.072119951248169	0.6851601600646973	how_face	1.0	F_758.jpg
12.072499990463257	0.6186599731445312	how_face	1.0	F_083.jpg
22.85985016822815	0.6426398754119873	why_face	1.0	F_779.jpg
23.81020998954773	0.59194016456604	why_face	1.0	F_110.jpg
24.710540056228638	0.7013199329376221	why_face	1.0	F_590.jpg
25.727590084075928	0.6741600036621094	why_face	1.0	F_648.jpg
26.71129012107849	0.7067899703979492	why_face	1.0	F_759.jpg
27.72834014892578	0.7070398330688477	why_face	1.0	F_129.jpg
28.74538016319275	0.6853699684143066	why_face	1.0	F_593.jpg
29.745749950408936	0.889660120010376	why_face	1.0	F_692.jpg
41.91696000099182	1.4185600280761719	why_hand	1.0	H_364.jpg
43.65093994140625	1.0354900360107422	why_hand	1.0	H_007.jpg
45.00144004821777	0.8685600757598877	why_hand	1.0	H_167.jpg
46.18522000312805	1.2181601524353027	why_hand	1.0	H_130.jpg
47.719120025634766	1.0020101070404053	why_hand	1.0	H_438.jpg
49.036280155181885	1.701550006866455	why_hand	1.0	H_019.jpg
51.05369997024536	1.4313900470733643	why_hand	1.0	H_362.jpg
52.78768014907837	0.963749885559082	why_hand	1.0	H_627.jpg
60.874030113220215	0.8019700050354004	how_hand	1.0	H_126.jpg
61.99111008644104	0.7776398658752441	how_hand	1.0	H_332.jpg
63.07485008239746	0.7012898921966553	how_hand	1.0	H_261.jpg
64.09190011024475	0.8347299098968506	how_hand	1.0	H_024.jpg
65.2423300743103	0.818079948425293	how_hand	1.0	H_502.jpg
66.37608003616333	0.6926600933074951	how_hand	1.0	H_130.jpg
67.37646007537842	0.8089599609375	how_hand	1.0	H_019.jpg
68.49354004859924	0.8911700248718262	how_hand	1.0	H_483.jpg
78.66400003433228	0.7874100208282471	how_face	1.0	F_590.jpg
79.7644100189209	1.2040600776672363	how_face	1.0	F_110.jpg
81.28164005279541	0.9530699253082275	how_face	1.0	F_760.jpg
82.54877996444702	1.5693202018737793	how_face	1.0	F_779.jpg
84.43282008171082	1.1693098545074463	how_face	1.0	F_433.jpg
85.9167001247406	1.5350699424743652	how_face	1.0	F_798.jpg
87.76739001274109	0.8679299354553223	how_face	1.0	F_716.jpg
88.95116996765137	1.1854500770568848	how_face	1.0	F_111.jpg
97.7211000919342	0.8680498600006104	why_face	1.0	F_403.jpg
98.90488004684448	0.8847899436950684	why_face	1.0	F_139.jpg
100.10532999038696	0.6185901165008545	why_face	1.0	F_743.jpg
101.0390100479126	1.0294098854064941	why_face	1.0	F_433.jpg
102.37284016609192	1.0793898105621338	why_face	1.0	F_716.jpg
103.75669002532959	1.1349599361419678	why_face	1.0	F_758.jpg
105.20723009109497	1.0279099941253662	why_face	1.0	F_844.jpg
106.54105997085571	0.744340181350708	why_face	1.0	F_712.jpg
120.21283006668091	1.2725799083709717	why_hand	1.0	H_189.jpg
121.79675006866455	1.004699945449829	why_hand	1.0	H_038.jpg
123.11390995979309	1.3873701095581055	why_hand	1.0	H_581.jpg
124.81454014778137	1.2043299674987793	why_hand	1.0	H_006.jpg
126.3317699432373	1.0695300102233887	why_hand	1.0	H_027.jpg
127.71562004089355	1.3365299701690674	why_hand	1.0	H_332.jpg
129.36624002456665	1.2355201244354248	why_hand	1.0	H_443.jpg
130.9168200492859	1.6018199920654297	why_hand	1.0	H_532.jpg
138.05280995368958	1.065920114517212	how_hand	1.0	H_581.jpg
139.41999006271362	0.7685298919677734	how_hand	1.0	H_349.jpg
140.50373005867004	1.1019399166107178	how_hand	1.0	H_159.jpg
141.9209201335907	0.9014198780059814	how_hand	1.0	H_111.jpg
143.13804006576538	1.018739938735962	how_hand	1.0	H_627.jpg
144.47186994552612	1.2520701885223389	how_hand	1.0	H_167.jpg
146.03911995887756	0.8961100578308105	how_hand	1.0	H_027.jpg
147.23957014083862	1.079239845275879	how_hand	1.0	H_091.jpg
155.84278011322021	0.9020199775695801	why_hand	0.0	H_170.jpg
157.0599000453949	0.7347900867462158	why_hand	1.0	H_132.jpg
158.1102900505066	0.8917500972747803	why_hand	1.0	H_126.jpg
