onset	duration	trial_type	pmod_accuracy
9.381331682	0.548201752	cue_valid	1
16.96754479	0.573543739	cue_valid	1
20.23545241	0.524099541	cue_valid	1
37.45865965		cue_valid	0
52.56439495	0.50600071	cue_valid	1
60.03389859	0.47980136900000003	cue_valid	1
63.10173011	0.474789572	cue_valid	1
66.36963844		cue_valid	0
78.55760098		cue_valid	0
87.09417605	0.549409342	cue_valid	1
94.56368017	0.481178951	cue_valid	1
98.03166342	0.449078989	cue_valid	1
101.7997615	0.395015192	cue_valid	1
105.4678211	0.467519236	cue_valid	1
108.7357292	0.462211561	cue_valid	1
122.9411254	0.505805206	cue_valid	1
130.2105534		cue_valid	0
138.0468633	0.508524132	cue_valid	1
148.7842748		cue_valid	0
154.1529813	0.5630821699999999	cue_valid	1
163.8233223		cue_valid	0
175.5277684	0.513570023	cue_valid	1
184.9646862		cue_valid	0
192.5008831	0.48758502000000004	cue_valid	1
196.6691334	0.5238589760000001	cue_valid	1
203.9385622	0.384978724	cue_valid	1
212.175025		cue_valid	0
223.2125521		cue_valid	0
242.3865049	0.528541279	cue_valid	1
255.491483	0.483446789	cue_valid	1
266.4289732		cue_valid	0
276.9663103		cue_valid	0
288.4039907		cue_valid	0
298.0743315		cue_valid	0
301.242202	0.5533232210000001	cue_valid	1
304.8102243	0.495960426	cue_valid	1
311.1459658	0.464285088	cue_valid	1
342.7246366	0.586407137	cue_valid	1
352.3949766	0.5287467960000001	cue_valid	1
361.3317049		cue_valid	0
367.6674471	0.5062427039999999	cue_valid	1
372.936116	0.5647918700000001	cue_valid	1
392.2768018	0.560173225	cue_valid	1
402.514024	0.507084799	cue_valid	1
409.9835305	0.485723686	cue_valid	1
413.7516296	0.45134635	cue_valid	1
416.8194625	0.528589439	cue_valid	1
424.2889681	0.618669939	cue_valid	1
461.8699203	0.7224368569999999	cue_valid	1
464.8377149		cue_valid	0
475.1416314	0.523822021	cue_valid	1
478.5095782		cue_valid	0
481.8775256	0.433019829	cue_valid	1
489.3470316	0.470535707	cue_valid	1
492.7149777		cue_valid	0
542.0670738	0.523037148	cue_valid	1
547.1356673	0.690501881	cue_valid	1
554.4717891	0.501232576	cue_valid	1
558.940156	0.38095135700000005	cue_valid	1
575.2463546		cue_valid	0
581.615442	0.449751091	cue_valid	1
587.851146	0.654109907	cue_valid	1
599.1887903	0.529046965	cue_valid	1
6.080077887	0.575770807	cue_invalid	1
26.30442333	0.32314653400000004	cue_invalid	0
33.79059911		cue_invalid	0
40.82660437		cue_invalid	0
49.39652467		cue_invalid	0
69.4374702	0.600996447	cue_invalid	1
74.88954091	0.523875189	cue_invalid	1
81.62543273	0.533333492	cue_invalid	1
112.6038654		cue_invalid	0
119.3731036		cue_invalid	0
134.2787654	0.502603722	cue_invalid	1
141.4148097		cue_invalid	0
167.3913448	0.543959093	cue_invalid	1
170.3591387	0.49968571700000003	cue_invalid	1
178.8957145	0.401728582	cue_invalid	0
189.2329757	0.522535753	cue_invalid	1
208.7070403		cue_invalid	0
215.7430477		cue_invalid	0
230.7820947	0.537545395	cue_invalid	1
234.5501933		cue_invalid	0
238.6184061	0.657732677	cue_invalid	1
246.3546786	0.511094284	cue_invalid	1
251.7233853	0.393837404	cue_invalid	0
259.359621		cue_invalid	0
273.898478	0.497555447	cue_invalid	1
280.9344857	0.522753429	cue_invalid	1
307.8780572		cue_invalid	0
318.6154716		cue_invalid	0
322.6836841	0.5359339240000001	cue_invalid	1
325.7515163	0.597797108	cue_invalid	1
329.5196154		cue_invalid	0
332.9876001	0.560842466	cue_invalid	1
336.2555084	0.522407484	cue_invalid	1
357.763684	0.5218767639999999	cue_invalid	1
364.2995	0.565458727	cue_invalid	1
382.6064587	0.528377485	cue_invalid	1
395.2445951	0.6963538650000001	cue_invalid	1
428.8573713	0.567099762	cue_invalid	1
434.2260783		cue_invalid	0
437.1938736	0.5306312559999999	cue_invalid	1
440.4617822	0.50465436	cue_invalid	1
446.9309084		cue_invalid	0
454.4004142	0.59793539	cue_invalid	1
468.1056237	0.567784262	cue_invalid	1
471.3735328	0.39000077200000005	cue_invalid	0
495.9828877		cue_invalid	0
499.6509485		cue_invalid	0
506.4201899	0.501913023	cue_invalid	1
512.8893144	0.528356028	cue_invalid	1
521.5592771	0.526019526	cue_invalid	1
528.3285177	0.556435776	cue_invalid	1
535.798023	0.5212263580000001	cue_invalid	1
551.1038425	0.56027956	cue_invalid	1
566.4096611	0.538628769	cue_invalid	1
571.7783692	0.546839666	cue_invalid	1
584.8833511	0.7829284190000001	cue_invalid	1
591.7192841	0.494093132	cue_invalid	1
