src_subject_id,session_id,run_id,param_trigger_onset,param_start_biopac,event01_fixation,event01_fixation_dur,event02_filename,event02_filetype,event02_story_onset,event03_question_onset,event04_response_onset,event04_response_key,event04_response_keyname,event04_RT,param_end_instruct_onset,param_experiment_duration,RAW_e1_fixation_onset,RAW_e1_fixation_onset_biopac,RAW_e2_story_onset,RAW_e2_story_onset_biopac,RAW_e3_question_onset,RAW_e3_question_onset_biopac,RAW_e4_response_onset,RAW_param_final_fixation,RAW_param_end_instruct_onset,answer,accuracy
23,4,1,1622044730.01116,1622044730.02195,0.0663239860534666,12.0051982402802,5b_story.txt,false_belief,12.0715222263336,23.0422801876068,26.8887708091736,2,right,3.84649062156677,593.304944267273,596.064944267273,1622044732.83748,1622044744.8134,1622044744.84268,1622044744.84758,1622044755.81344,1622044755.81501,1622044759.65993,1622045323.05831,1622045326.0761,1,0
23,4,1,1622044730.01116,1622044730.02195,29.5659489536285,11.9999063014984,5p_story.txt,false_photo,41.565855255127,52.5532848739624,54.996443977356,2,right,2.44315910339355,593.304944267273,596.064944267273,1622044762.33711,1622044774.32114,1622044774.33701,1622044774.34717,1622044785.32444,1622044785.33059,1622044787.7676,1622045323.05831,1622045326.0761,2,1
23,4,1,1622044730.01116,1622044730.02195,59.0787198448181,11.9981400966644,6p_story.txt,false_photo,71.0768599414825,82.0642907524109,85.742769947052,2,right,3.67847919464111,593.304944267273,596.064944267273,1622044791.84988,1622044803.83235,1622044803.84802,1622044803.84977,1622044814.83545,1622044814.84757,1622044818.51393,1622045323.05831,1622045326.0761,2,1
23,4,1,1622044730.01116,1622044730.02195,88.5870718860626,12.000794172287,6b_story.txt,false_belief,100.58786605835,111.575296392441,115.179910888672,2,right,3.60461449623108,593.304944267273,596.064944267273,1622044821.35823,1622044833.34657,1622044833.35902,1622044833.36383,1622044844.34645,1622044844.34752,1622044847.95107,1622045323.05831,1622045326.0761,2,1
23,4,1,1622044730.01116,1622044730.02195,118.103971948624,11.9948992729187,9p_story.txt,false_photo,130.098871221542,141.086301078796,145.836819877625,2,right,4.75051879882812,593.304944267273,596.064944267273,1622044850.87513,1622044862.85416,1622044862.87003,1622044862.88171,1622044873.85746,1622044873.86536,1622044878.60798,1622045323.05831,1622045326.0761,2,1
23,4,1,1622044730.01116,1622044730.02195,147.61056183815,12.0159871578217,9b_story.txt,false_belief,159.626548995972,170.6139798069,174.322468032837,1,left,3.70848822593689,593.304944267273,596.064944267273,1622044880.38172,1622044892.38175,1622044892.39771,1622044892.41399,1622044903.38514,1622044903.38624,1622044907.09362,1622045323.05831,1622045326.0761,1,1
23,4,1,1622044730.01116,1622044730.02195,177.144214859009,11.9933397769928,10p_story.txt,false_photo,189.137554636002,200.124983778,204.261549940109,2,right,4.13656616210938,593.304944267273,596.064944267273,1622044909.91537,1622044921.89658,1622044921.90871,1622044921.91384,1622044932.89614,1622044932.89695,1622044937.03271,1622045323.05831,1622045326.0761,2,1
23,4,1,1622044730.01116,1622044730.02195,206.646523942947,12.0020360946655,10b_story.txt,false_belief,218.648560037613,229.635989894867,233.176173915863,1,left,3.54018402099609,593.304944267273,596.064944267273,1622044939.41768,1622044951.40388,1622044951.41972,1622044951.43046,1622044962.40715,1622044962.41385,1622044965.94733,1622045323.05831,1622045326.0761,1,1
23,4,1,1622044730.01116,1622044730.02195,236.160727968216,11.9988367557526,4b_story.txt,false_belief,248.159564723969,259.146994819641,262.178092947006,2,right,3.03109812736511,593.304944267273,596.064944267273,1622044968.93188,1622044980.91501,1622044980.93072,1622044980.93199,1622044991.91815,1622044991.93113,1622044994.94925,1622045323.05831,1622045326.0761,2,1
23,4,1,1622044730.01116,1622044730.02195,265.668608894348,12.0019614696503,4p_story.txt,false_photo,277.670570363998,288.658001413345,292.099047889709,2,right,3.44104647636414,593.304944267273,596.064944267273,1622044998.43976,1622045010.42998,1622045010.44173,1622045010.4472,1622045021.42916,1622045021.43027,1622045024.8702,1622045323.05831,1622045326.0761,2,1
23,4,1,1622044730.01116,1622044730.02195,295.179639806747,12.0019361972809,1p_story.txt,false_photo,307.181576004028,318.169006099701,321.375296821594,1,left,3.20629072189331,593.304944267273,596.064944267273,1622045027.9508,1622045039.93676,1622045039.95273,1622045039.96379,1622045050.94016,1622045050.94696,1622045054.14645,1622045323.05831,1622045326.0761,1,1
