param_fmriSession,calc_start,p1_fixation_onset,p1_fixation_offset,p1_ptb_fixation_duration,p1_fixation_duration,p2_operation,p3_option,p4_responsekey,p4_responseRT,p4_responsekeyname,p4_correct_answer,p5_fixation_onset,p5_fixation_duration,calc_accuracy,calc_end,calc_duration
4,1646690446.58756,1646690451.6061,1646690454.60999,3.00389862060547,5,1646690454.64056,1646690474.6647,NaN,NaN,NaN,1,1646690563.8813,2.71867227554321,0,1646690566.60709,120.019532680511
4,1646690446.58756,1646690479.68323,1646690482.68702,3.0037887096405,5,1646690482.70103,1646690502.72516,NaN,NaN,NaN,2,1646690563.8813,2.71867227554321,0,1646690566.60709,120.019532680511
4,1646690446.58756,1646690507.7437,1646690510.75283,3.00912976264954,5,1646690510.77816,1646690530.8023,NaN,NaN,NaN,1,1646690563.8813,2.71867227554321,0,1646690566.60709,120.019532680511
4,1646690446.58756,1646690535.82084,1646690538.82283,3.00199294090271,5,1646690538.83863,1646690558.86276,NaN,NaN,NaN,2,1646690563.8813,2.71867227554321,0,1646690566.60709,120.019532680511
