src_subject_id,param_session_id,run_num,param_counterbalance_ver,param_AR_invalid_sequence,param_valid_type,param_cue_location,param_target_location,param_trigger_onset,param_start_biopac,event01_param_jitter,event01_fixation_onset,event01_fixation_onset_biopac,event01_fixation_duration,event02_cue_type,event02_cue_onset,event02_cue_onset_biopac,event02_cue_duration,event03_target_type,event03_target_onset,event03_target_onset_biopac,event04_response_key,event04_response_keyname,event04_response_onset,event04_RT,event04_fixation_remainder_onset,event04_fixation_duration,event05_fixation_onset,event05_fixation_onset_biopac,param_end_instruct_onset,param_end_biopac,param_experiment_duration,RAW_event01_fixation_onset,RAW_event01_fixation_onset_biopac,RAW_event02_cue_onset,RAW_event02_cue_onset_biopac,RAW_event03_target_onset,RAW_event03_target_onset_biopac,RAW_event04_response_onset,RAW_event04_fixation_remainder_onset,RAW_event05_fixation_onset,RAW_event05_fixation_onset_biopac,RAW_param_end_instruct_onset,RAW_param_end_biopac,accuracy
35,4,2,35,1,invalid,right,left,1628522484.38507,1628522484.38695,2.5,5.54016757011414,5.54289793968201,2.50164151191711,right,8.05777287483215,8.05901908874512,0.185159206390381,left,8.27452087402344,8.27605795860291,1,left,8.75819993019104,0.483679056167603,9.27489423751831,1.0163209438324,10.2919402122498,10.2939438819885,596.575970163345,596.578119029999,599.335970163345,1628522487.16524,1628522487.16797,1628522489.68284,1628522489.68409,1628522489.89959,1628522489.90113,1628522490.38327,1628522490.89997,1628522491.91701,1628522491.91902,1628523083.72104,1628523083.72319,1
35,4,2,35,1,invalid,left,right,1628522484.38507,1628522484.38695,6.1,10.5253601074219,10.5271561145782,6.10144591331482,left,16.6443088054657,16.6465048789978,0.182095289230347,right,16.8443832397461,16.8468220233917,2,right,17.2224431037903,0.378059864044189,17.7280461788177,1.12194013595581,18.8618023395538,18.8650391101837,596.575970163345,596.578119029999,599.335970163345,1628522492.15043,1628522492.15223,1628522498.26938,1628522498.27158,1628522498.46946,1628522498.47189,1628522498.84752,1628522499.35312,1628522500.48687,1628522500.49011,1628523083.72104,1628523083.72319,1
35,4,2,35,0,valid,right,right,1628522484.38507,1628522484.38695,1.1,19.0952227115631,19.0971620082855,1.10161638259888,right,20.2123062610626,20.2139461040497,0.183933734893799,right,20.4123804569244,20.4143640995026,2,right,20.8193619251251,0.406981468200684,21.3293898105621,1.09301853179932,22.4298000335693,22.4317278862,596.575970163345,596.578119029999,599.335970163345,1628522500.72029,1628522500.72223,1628522501.83738,1628522501.83902,1628522502.03745,1628522502.03944,1628522502.44443,1628522502.95446,1628522504.05487,1628522504.0568,1628523083.72104,1628523083.72319,1
35,4,2,35,0,valid,right,right,1628522484.38507,1628522484.38695,1,22.6632196903229,22.6648950576782,1.00158739089966,right,23.6802661418915,23.6823189258575,0.183984756469727,right,23.8803405761719,23.8822751045227,2,right,24.2896320819855,0.409291505813599,24.7973487377167,1.0907084941864,25.8977601528168,25.8994290828705,596.575970163345,596.578119029999,599.335970163345,1628522504.28829,1628522504.28997,1628522505.30534,1628522505.30739,1628522505.50541,1628522505.50735,1628522505.9147,1628522506.42242,1628522507.52283,1628522507.5245,1628523083.72104,1628523083.72319,1
35,4,2,35,1,invalid,right,left,1628522484.38507,1628522484.38695,0.9,26.1311800479889,26.1424880027771,0.902390956878662,right,27.0481879711151,27.057363986969,0.18400502204895,left,27.2482631206512,27.2500081062317,1,left,27.7141699790955,0.465906858444214,28.2319643497467,1.03409314155579,29.265682220459,29.2759079933167,596.575970163345,596.578119029999,599.335970163345,1628522507.75625,1628522507.76756,1628522508.67326,1628522508.68244,1628522508.87334,1628522508.87508,1628522509.33924,1628522509.85704,1628522510.89075,1628522510.90098,1628523083.72104,1628523083.72319,1
35,4,2,35,1,invalid,left,right,1628522484.38507,1628522484.38695,0.6,29.4991025924683,29.5009799003601,0.601453304290771,left,30.1159987449646,30.118499994278,0.184270143508911,right,30.3160738945007,30.3183660507202,2,right,30.7067439556122,0.39067006111145,31.2164099216461,1.10932993888855,32.3334934711456,32.3354210853577,596.575970163345,596.578119029999,599.335970163345,1628522511.12417,1628522511.12605,1628522511.74107,1628522511.74357,1628522511.94115,1628522511.94344,1628522512.33182,1628522512.84148,1628522513.95857,1628522513.96049,1628523083.72104,1628523083.72319,1
35,4,2,35,1,invalid,left,right,1628522484.38507,1628522484.38695,0.8,32.5669133663177,32.5685970783234,0.801146745681763,left,33.3838851451874,33.387109041214,0.184051752090454,right,33.5839591026306,33.5911529064178,2,right,33.9800889492035,0.396129846572876,34.5009670257568,1.10387015342712,35.6013782024384,35.6079440116882,596.575970163345,596.578119029999,599.335970163345,1628522514.19199,1628522514.19367,1628522515.00896,1628522515.01218,1628522515.20903,1628522515.21622,1628522515.60516,1628522516.12604,1628522517.22645,1628522517.23302,1628523083.72104,1628523083.72319,1
35,4,2,35,1,invalid,right,left,1628522484.38507,1628522484.38695,3.6,35.8347988128662,35.8370900154114,3.60116529464722,right,39.4528150558472,39.4580619335175,0.183603048324585,left,39.6528894901276,39.6575739383698,1,left,40.0602660179138,0.407376527786255,40.5698981285095,1.09262347221375,41.6703073978424,41.6745319366455,596.575970163345,596.578119029999,599.335970163345,1628522517.45987,1628522517.46216,1628522521.07789,1628522521.08313,1628522521.27796,1628522521.28265,1628522521.68534,1628522522.19497,1628522523.29538,1628522523.2996,1628523083.72104,1628523083.72319,1
35,4,2,35,1,invalid,right,left,1628522484.38507,1628522484.38695,7.7,41.9037289619446,41.9074099063873,7.70117402076721,right,49.6232740879059,49.6254138946533,0.181413888931274,left,49.823349237442,49.825434923172,1,left,50.1850299835205,0.361680746078491,50.6903390884399,1.13831925392151,51.8407678604126,51.8427529335022,596.575970163345,596.578119029999,599.335970163345,1628522523.5288,1628522523.53248,1628522531.24835,1628522531.25049,1628522531.44842,1628522531.45051,1628522531.8101,1628522532.31541,1628522533.46584,1628522533.46782,1628523083.72104,1628523083.72319,1
35,4,2,35,0,valid,right,right,1628522484.38507,1628522484.38695,7,52.0741882324219,52.0758490562439,7.00113487243652,right,59.0934727191925,59.0953619480133,0.18159031867981,right,59.2935473918915,59.2955279350281,2,right,59.7197639942169,0.426216602325439,60.2272291183472,1.07378339767456,61.3109662532806,61.3125340938568,596.575970163345,596.578119029999,599.335970163345,1628522533.69926,1628522533.70092,1628522540.71854,1628522540.72043,1628522540.91862,1628522540.9206,1628522541.34484,1628522541.8523,1628522542.93604,1628522542.93761,1628523083.72104,1628523083.72319,1
