param_fmriSession,calc_start,p1_fixation_onset,p1_fixation_offset,p1_ptb_fixation_duration,p1_fixation_duration,p2_operation,p3_option,p4_responsekey,p4_responseRT,p4_responsekeyname,p4_correct_answer,p5_fixation_onset,p5_fixation_duration,calc_accuracy,calc_end,calc_duration
4,1619617494.13011,1619617499.14913,1619617502.15101,3.00188279151917,5,1619617502.20056,1619617522.22662,NaN,NaN,NaN,2,1619617611.43511,2.71233320236206,0,1619617614.14957,120.019459724426
4,1619617494.13011,1619617527.24564,1619617530.25053,3.00488805770874,5,1619617530.2804,1619617550.30645,NaN,NaN,NaN,1,1619617611.43511,2.71233320236206,0,1619617614.14957,120.019459724426
4,1619617494.13011,1619617555.32547,1619617558.32637,3.00089550018311,5,1619617558.34355,1619617578.36961,NaN,NaN,NaN,2,1619617611.43511,2.71233320236206,0,1619617614.14957,120.019459724426
4,1619617494.13011,1619617583.38863,1619617586.38938,3.00074648857117,5,1619617586.40671,1619617606.41609,NaN,NaN,NaN,2,1619617611.43511,2.71233320236206,0,1619617614.14957,120.019459724426
