src_subject_id,param_session_id,run_num,param_counterbalance_ver,param_AR_invalid_sequence,param_valid_type,param_cue_location,param_target_location,param_trigger_onset,param_start_biopac,event01_param_jitter,event01_fixation_onset,event01_fixation_onset_biopac,event01_fixation_duration,event02_cue_type,event02_cue_onset,event02_cue_onset_biopac,event02_cue_duration,event03_target_type,event03_target_onset,event03_target_onset_biopac,event04_response_key,event04_response_keyname,event04_response_onset,event04_RT,event04_fixation_remainder_onset,event04_fixation_duration,event05_fixation_onset,event05_fixation_onset_biopac,param_end_instruct_onset,param_end_biopac,param_experiment_duration,RAW_event01_fixation_onset,RAW_event01_fixation_onset_biopac,RAW_event02_cue_onset,RAW_event02_cue_onset_biopac,RAW_event03_target_onset,RAW_event03_target_onset_biopac,RAW_event04_response_onset,RAW_event04_fixation_remainder_onset,RAW_event05_fixation_onset,RAW_event05_fixation_onset_biopac,RAW_param_end_instruct_onset,RAW_param_end_biopac,accuracy
11,4,1,11,1,invalid,right,left,1619461951.44576,1619461951.45831,0.5,5.5496187210083,5.5654308795929,0.502357244491577,right,6.0831503868103,6.08521199226379,0.169335603713989,left,6.28322553634644,6.29593801498413,1,left,6.65186882019043,0.368643283843994,7.16688847541809,1.13135671615601,8.3006443977356,8.30235481262207,596.65211271286,596.658041944504,599.41211271286,1619461954.23538,1619461954.25119,1619461954.76891,1619461954.77098,1619461954.96899,1619461954.9817,1619461955.33763,1619461955.85265,1619461956.98641,1619461956.98812,1619462550.85788,1619462550.86381,1
11,4,1,11,0,valid,left,left,1619461951.44576,1619461951.45831,1,8.65077471733093,8.66195487976074,1.00162625312805,left,9.66782212257385,9.67872595787048,0.18408989906311,left,9.86789608001709,9.86991596221924,1,left,10.2612290382385,0.393332958221436,10.7682316303253,1.10666704177856,11.8853149414062,11.887158870697,596.65211271286,596.658041944504,599.41211271286,1619461957.33654,1619461957.34772,1619461958.35359,1619461958.36449,1619461958.55366,1619461958.55568,1619461958.94699,1619461959.454,1619461960.57108,1619461960.57292,1619462550.85788,1619462550.86381,1
11,4,1,11,1,invalid,right,left,1619461951.44576,1619461951.45831,3.6,12.1354079246521,12.137179851532,3.60130000114441,right,15.7534241676331,15.7556478977203,0.182923793792725,left,15.9534986019135,15.955118894577,1,left,16.3167748451233,0.363276243209839,16.8371620178223,1.13672375679016,17.9709179401398,17.9780440330505,596.65211271286,596.658041944504,599.41211271286,1619461960.82117,1619461960.82294,1619461964.43919,1619461964.44141,1619461964.63926,1619461964.64088,1619461965.00254,1619461965.52293,1619461966.65668,1619461966.66381,1619462550.85788,1619462550.86381,1
11,4,1,11,1,invalid,right,left,1619461951.44576,1619461951.45831,3.1,18.2210111618042,18.2228219509125,3.10137486457825,right,21.3388407230377,21.3447728157043,0.183170318603516,left,21.538914680481,21.5451829433441,1,left,21.870757818222,0.331843137741089,22.3892295360565,1.16815686225891,23.5563337802887,23.5619699954987,596.65211271286,596.658041944504,599.41211271286,1619461966.90678,1619461966.90859,1619461970.0246,1619461970.03054,1619461970.22468,1619461970.23095,1619461970.55652,1619461971.07499,1619461972.2421,1619461972.24773,1619462550.85788,1619462550.86381,1
11,4,1,11,0,valid,right,right,1619461951.44576,1619461951.45831,0.8,23.7897534370422,23.7961838245392,0.801895380020142,right,24.6067254543304,24.6116569042206,0.184045553207397,right,24.8068006038666,24.8118259906769,2,right,25.1806809902191,0.373880386352539,25.6904628276825,1.12611961364746,26.8242185115814,26.8291628360748,596.65211271286,596.658041944504,599.41211271286,1619461972.47552,1619461972.48195,1619461973.29249,1619461973.29742,1619461973.49256,1619461973.49759,1619461973.86645,1619461974.37623,1619461975.50998,1619461975.51493,1619462550.85788,1619462550.86381,1
11,4,1,11,0,valid,left,left,1619461951.44576,1619461951.45831,1.3,27.090984582901,27.0926668643951,1.3017463684082,left,28.4081439971924,28.4114680290222,0.183832883834839,left,28.6082174777985,28.6115260124207,1,left,28.9208769798279,0.312659502029419,29.4418616294861,1.18734049797058,30.6256372928619,30.6278300285339,596.65211271286,596.658041944504,599.41211271286,1619461975.77675,1619461975.77843,1619461977.09391,1619461977.09723,1619461977.29398,1619461977.29729,1619461977.60664,1619461978.12763,1619461979.3114,1619461979.31359,1619462550.85788,1619462550.86381,1
11,4,1,11,0,valid,right,right,1619461951.44576,1619461951.45831,5,30.8590576648712,30.8613379001617,5.00118017196655,right,35.8775959014893,35.8812339305878,0.183167934417725,right,36.0776696205139,36.0798978805542,2,right,36.4102499485016,0.332580327987671,36.9279870986938,1.16741967201233,38.0950884819031,38.0963020324707,596.65211271286,596.658041944504,599.41211271286,1619461979.54482,1619461979.5471,1619461984.56336,1619461984.567,1619461984.76343,1619461984.76566,1619461985.09601,1619461985.61375,1619461986.78085,1619461986.78207,1619462550.85788,1619462550.86381,1
11,4,1,11,0,valid,left,left,1619461951.44576,1619461951.45831,1.5,38.3285098075867,38.3301298618317,1.50136208534241,left,39.8457415103912,39.8486919403076,0.183837413787842,left,40.0458173751831,40.0478110313416,1,left,40.3377089500427,0.291891574859619,40.8461148738861,1.20810842514038,42.0632357597351,42.0647149085999,596.65211271286,596.658041944504,599.41211271286,1619461987.01427,1619461987.01589,1619461988.53151,1619461988.53446,1619461988.73158,1619461988.73358,1619461989.02347,1619461989.53188,1619461990.749,1619461990.75048,1619462550.85788,1619462550.86381,1
11,4,1,11,1,invalid,left,right,1619461951.44576,1619461951.45831,0.7,42.2966558933258,42.298467874527,0.701282024383545,left,43.0135900974274,43.0158798694611,0.18410587310791,right,43.2136647701263,43.2155368328094,2,right,43.5564398765564,0.342775106430054,44.0639820098877,1.15722489356995,45.2310833930969,45.2330060005188,596.65211271286,596.658041944504,599.41211271286,1619461990.98242,1619461990.98423,1619461991.69935,1619461991.70164,1619461991.89943,1619461991.9013,1619461992.2422,1619461992.74975,1619461993.91685,1619461993.91877,1619462550.85788,1619462550.86381,1
11,4,1,11,1,invalid,left,right,1619461951.44576,1619461951.45831,2.5,45.4645042419434,45.4664769172668,2.50116062164307,left,47.9821100234985,47.9965538978577,0.184038877487183,right,48.1821839809418,48.184201002121,2,right,48.4916830062866,0.309499025344849,48.99915599823,1.19050097465515,50.1996023654938,50.2010028362274,596.65211271286,596.658041944504,599.41211271286,1619461994.15027,1619461994.15224,1619461996.66787,1619461996.68232,1619461996.86795,1619461996.86997,1619461997.17745,1619461997.68492,1619461998.88537,1619461998.88677,1619462550.85788,1619462550.86381,1
