onset	duration	trial_type	pmod_accuracy	image_fname
8.114230155944824	1.0337200164794922	dummy		obj185moon.png
10.181660175323486	1.01705002784729	dummy		obj187motorcycle.png
12.232430219650269	1.033719778060913	dummy		obj208paper.png
14.28319001197815	1.0337200164794922	study		obj311train.png
16.33396005630493	1.0337200164794922	study		obj205pan.png
18.401400089263916	1.0170400142669678	study		obj033bottle.png
20.452160120010376	1.01705002784729	study		obj306toilet.png
22.502930164337158	1.0170400142669678	study		obj190mousetrap.png
24.537020206451416	1.0170400142669678	study		obj222pipe.png
26.571110010147095	1.01705002784729	study		obj203paintbrush.png
28.605200052261353	1.01705002784729	study		obj050cannon.png
30.63929009437561	1.01705002784729	study		obj121globe.png
32.67339015007019	1.0170400142669678	study		obj217piano.png
34.70748019218445	1.0170400142669678	study		obj304tire.png
36.74156999588013	1.01705002784729	study		obj154key.png
38.775660037994385	1.01705002784729	study		obj135heart.png
40.80975008010864	1.01705002784729	study		obj189mouse.png
42.84385013580322	1.0170400142669678	study		obj126gun.png
44.87794017791748	1.0170400142669678	study		obj235rabbit.png
46.91203022003174	1.0170397758483887	study		obj150jar.png
48.94612002372742	1.01705002784729	study		obj097eye.png
50.980210065841675	1.01705002784729	study		obj069corn.png
53.01430010795593	1.0337200164794922	study		obj008ashtray.png
55.065070152282715	1.0337200164794922	dummy		obj265shoe.png
57.115830183029175	1.0337200164794922	dummy		obj277snake.png
59.16660022735596	1.0170397758483887	dummy		obj289submarine.png
308.90973019599915	1.01705002784729	dummy		obj007arrow.png
310.94383001327515	1.0170400142669678	dummy		obj036bread.png
312.9779200553894	1.0170400142669678	dummy		obj151puzzle.png
315.01201009750366	1.01705002784729	study		obj070cow.png
317.0461001396179	1.01705002784729	study		obj030bone.png
319.0801901817322	1.01705002784729	study		obj249rooster.png
321.1142899990082	1.0170400142669678	study		obj331watermelon.png
323.14838004112244	1.0337200164794922	study		obj202package.png
325.1991400718689	1.0337200164794922	study		obj267shower.png
327.2499101161957	1.0337200164794922	study		obj210peacock.png
329.30067014694214	1.01705002784729	study		obj136heel.png
331.3514401912689	1.0170400142669678	study		obj243robot.png
333.4022002220154	1.017049789428711	study		obj098fan.png
335.43629002571106	1.01705002784729	study		obj340windmill.png
337.4703800678253	1.01705002784729	study		obj118giraffe.png
339.5044801235199	1.0170400142669678	study		obj323vacuum.png
341.53857016563416	1.0170400142669678	study		obj207pants.png
343.5726602077484	1.017049789428711	study		obj011backpack.png
345.6067500114441	1.01705002784729	study		obj173lock.png
347.64084005355835	1.01705002784729	study		obj002acorn.png
349.67494010925293	1.0170400142669678	study		obj137helicopter.png
351.7090301513672	1.0170400142669678	study		obj176man.png
353.74312019348145	1.01705002784729	study		obj132hanger.png
355.7772099971771	1.01705002784729	dummy		obj264shark.png
357.8113000392914	1.01705002784729	dummy		obj303tiger.png
359.84539008140564	1.01705002784729	dummy		obj348zipper.png
189.61525011062622	2.0	test	1	obj241ring.png
192.34960007667542	1.9160399436950684	test	1	obj157knife.png
195.40074014663696	1.0382499694824219	test	1	obj039bus.png
198.1851100921631	0.7293300628662109	test	0	obj306toilet.png
201.03617000579834	0.7026901245117188	test	1	obj103fire.png
203.72051000595093	0.5974900722503662	test	1	obj135heart.png
206.6549301147461	0.45590996742248535	test	1	obj222pipe.png
209.47265005111694	0.49201011657714844	test	1	obj126gun.png
212.20700001716614	1.120419979095459	test	1	obj033bottle.png
214.99138021469116	0.8035500049591064	test	0	obj121globe.png
217.84244012832642	0.8188600540161133	test	1	obj060chimney.png
220.44341015815735	0.6684398651123047	test	1	obj203paintbrush.png
223.4611999988556	0.9361400604248047	test	1	obj171lizard.png
226.26225018501282	0.713979959487915	test	0	obj285squirrel.png
229.26337003707886	1.0534000396728516	test	1	obj194nest.png
232.1144301891327	1.0061299800872803	test	1	obj316turkey.png
234.74874019622803	0.8589799404144287	test	1	obj329walrus.png
237.73319005966187	1.0928499698638916	test	0	obj097eye.png
240.61760020256042	1.0725598335266113	test	0	obj069corn.png
243.16855001449585	0.9871699810028076	test	1	obj042cactus.png
246.2030200958252	0.6443300247192383	test	1	obj154key.png
248.90402007102966	1.2283999919891357	test	0	obj217piano.png
251.63837003707886	0.5977301597595215	test	1	obj235rabbit.png
254.38940000534058	1.2615201473236084	test	1	obj190mousetrap.png
257.1737701892853	0.8096399307250977	test	0	obj050cannon.png
259.84143018722534	0.8540799617767334	test	0	obj258saxophone.png
262.4924201965332	0.6980500221252441	test	0	obj150jar.png
265.27680015563965	0.7044098377227783	test	1	obj188mountain.png
268.1278600692749	0.6367700099945068	test	1	obj197nurse.png
271.0789601802826	0.6394100189208984	test	1	obj233pyramid.png
273.71327018737793	0.6506400108337402	test	1	obj160ladder.png
276.69772005081177	1.0364799499511719	test	1	obj170lipstick.png
