param_fmriSession,calc_start,p1_fixation_onset,p1_fixation_offset,p1_ptb_fixation_duration,p1_fixation_duration,p2_operation,p3_option,p4_responsekey,p4_responseRT,p4_responsekeyname,p4_correct_answer,p5_fixation_onset,p5_fixation_duration,calc_accuracy,calc_end,calc_duration
4,1654535616.72432,1654535621.74286,1654535624.74675,3.00389003753662,5,1654535624.77733,1654535644.80146,NaN,NaN,NaN,1,1654535734.00139,2.73954772949219,0,1654535736.74395,120.019631147385
4,1654535616.72432,1654535649.82,1654535652.82577,3.00577616691589,5,1654535652.83779,1654535672.86192,NaN,NaN,NaN,2,1654535734.00139,2.73954772949219,0,1654535736.74395,120.019631147385
4,1654535616.72432,1654535677.88046,1654535680.88216,3.00170063972473,5,1654535680.89825,1654535700.92239,NaN,NaN,NaN,1,1654535734.00139,2.73954772949219,0,1654535736.74395,120.019631147385
4,1654535616.72432,1654535705.94093,1654535708.94202,3.00108861923218,5,1654535708.95872,1654535728.98285,NaN,NaN,NaN,2,1654535734.00139,2.73954772949219,0,1654535736.74395,120.019631147385
