src_subject_id,param_session_id,run_num,param_counterbalance_ver,param_AR_invalid_sequence,param_valid_type,param_cue_location,param_target_location,param_trigger_onset,param_start_biopac,event01_param_jitter,event01_fixation_onset,event01_fixation_onset_biopac,event01_fixation_duration,event02_cue_type,event02_cue_onset,event02_cue_onset_biopac,event02_cue_duration,event03_target_type,event03_target_onset,event03_target_onset_biopac,event04_response_key,event04_response_keyname,event04_response_onset,event04_RT,event04_fixation_remainder_onset,event04_fixation_duration,event05_fixation_onset,event05_fixation_onset_biopac,param_end_instruct_onset,param_end_biopac,param_experiment_duration,RAW_event01_fixation_onset,RAW_event01_fixation_onset_biopac,RAW_event02_cue_onset,RAW_event02_cue_onset_biopac,RAW_event03_target_onset,RAW_event03_target_onset_biopac,RAW_event04_response_onset,RAW_event04_fixation_remainder_onset,RAW_event05_fixation_onset,RAW_event05_fixation_onset_biopac,RAW_param_end_instruct_onset,RAW_param_end_biopac,accuracy
39,4,2,39,1,invalid,right,left,1627418280.16867,1627418280.17099,2.6,5.54035258293152,5.54276704788208,2.60157251358032,right,8.15799593925476,8.16940093040466,0.184812068939209,left,8.37474298477173,8.37729406356812,1,left,8.93386912345886,0.559126138687134,9.44180679321289,0.940873861312866,10.3921616077423,10.3939809799194,596.059295167923,596.064763059616,598.819295167923,1627418282.94903,1627418282.95144,1627418285.56667,1627418285.57808,1627418285.78342,1627418285.78597,1627418286.34254,1627418286.85048,1627418287.80084,1627418287.80266,1627418878.98797,1627418878.99344,1
39,4,2,39,0,valid,right,right,1627418280.16867,1627418280.17099,2.7,10.6255826950073,10.62739610672,2.70132040977478,right,13.34326171875,13.3454179763794,0.18368124961853,right,13.5433366298676,13.5453300476074,2,right,14.0698909759521,0.526554346084595,14.5770559310913,0.973445653915405,15.5607557296753,15.5692031383514,596.059295167923,596.064763059616,598.819295167923,1627418288.03426,1627418288.03607,1627418290.75194,1627418290.75409,1627418290.95201,1627418290.95401,1627418291.47857,1627418291.98573,1627418292.96943,1627418292.97788,1627418878.98797,1627418878.99344,1
39,4,2,39,0,valid,right,right,1627418280.16867,1627418280.17099,5,15.7941753864288,15.7959771156311,5.00150370597839,right,20.8127136230469,20.8186399936676,0.182513475418091,right,21.0127892494202,21.0183119773865,2,right,21.4575190544128,0.444729804992676,21.9631433486938,1.05527019500732,23.0302076339722,23.0353760719299,596.059295167923,596.064763059616,598.819295167923,1627418293.20285,1627418293.20465,1627418298.22139,1627418298.22731,1627418298.42146,1627418298.42699,1627418298.86619,1627418299.37182,1627418300.43888,1627418300.44405,1627418878.98797,1627418878.99344,1
39,4,2,39,0,valid,left,left,1627418280.16867,1627418280.17099,5,23.2636294364929,23.2656891345978,5.00129961967468,left,28.2821671962738,28.2856340408325,0.182486772537231,left,28.4822413921356,28.4855051040649,1,left,28.8546049594879,0.372363567352295,29.3659036159515,1.12763643264771,30.499659538269,30.5020489692688,596.059295167923,596.064763059616,598.819295167923,1627418300.6723,1627418300.67436,1627418305.69084,1627418305.69431,1627418305.89092,1627418305.89418,1627418306.26328,1627418306.77458,1627418307.90833,1627418307.91072,1627418878.98797,1627418878.99344,1
39,4,2,39,1,invalid,right,left,1627418280.16867,1627418280.17099,0.7,30.7330806255341,30.7365989685059,0.701879501342773,right,31.450014591217,31.4519319534302,0.184077501296997,left,31.6500885486603,31.6519949436188,1,left,32.0390260219574,0.388937473297119,32.5504233837128,1.11106252670288,33.667507648468,33.6692521572113,596.059295167923,596.064763059616,598.819295167923,1627418308.14176,1627418308.14527,1627418308.85869,1627418308.86061,1627418309.05876,1627418309.06067,1627418309.4477,1627418309.9591,1627418311.07618,1627418311.07793,1627418878.98797,1627418878.99344,1
39,4,2,39,0,valid,right,right,1627418280.16867,1627418280.17099,1.4,33.9009289741516,33.9026710987091,1.40112709999084,right,35.3181238174438,35.320729970932,0.184395313262939,right,35.5181980133057,35.519807100296,2,right,35.9076039791107,0.389405965805054,36.418534040451,1.11059403419495,37.5356171131134,37.5373499393463,596.059295167923,596.064763059616,598.819295167923,1627418311.3096,1627418311.31135,1627418312.7268,1627418312.7294,1627418312.92687,1627418312.92848,1627418313.31628,1627418313.82721,1627418314.94429,1627418314.94602,1627418878.98797,1627418878.99344,1
39,4,2,39,1,invalid,left,right,1627418280.16867,1627418280.17099,1.1,37.7690379619598,37.7704970836639,1.10118317604065,left,38.8861212730408,38.8883230686188,0.183832883834839,right,39.0861961841583,39.088366985321,1,left,39.3285250663757,0.242328882217407,39.8364758491516,1.25767111778259,41.1036150455475,41.105309009552,596.059295167923,596.064763059616,598.819295167923,1627418315.17771,1627418315.17917,1627418316.2948,1627418316.297,1627418316.49487,1627418316.49704,1627418316.7372,1627418317.24515,1627418318.51229,1627418318.51398,1627418878.98797,1627418878.99344,0
39,4,2,39,0,valid,right,right,1627418280.16867,1627418280.17099,0.9,41.3370354175568,41.3387019634247,0.901444673538208,right,42.2540440559387,42.2559771537781,0.1839280128479,right,42.4541172981262,42.4559631347656,2,right,42.8687341213226,0.414616823196411,43.3878002166748,1.08538317680359,44.4715378284454,44.473375082016,596.059295167923,596.064763059616,598.819295167923,1627418318.74571,1627418318.74738,1627418319.66272,1627418319.66465,1627418319.86279,1627418319.86464,1627418320.27741,1627418320.79648,1627418321.88021,1627418321.88205,1627418878.98797,1627418878.99344,1
39,4,2,39,0,valid,left,left,1627418280.16867,1627418280.17099,1.4,44.704957485199,44.706521987915,1.40133547782898,left,46.1221532821655,46.1246709823608,0.183749675750732,left,46.3222281932831,46.3243761062622,1,left,46.7626659870148,0.440437793731689,47.2725820541382,1.05956220626831,48.3396472930908,48.3411991596222,596.059295167923,596.064763059616,598.819295167923,1627418322.11363,1627418322.1152,1627418323.53083,1627418323.53335,1627418323.7309,1627418323.73305,1627418324.17134,1627418324.68126,1627418325.74832,1627418325.74987,1627418878.98797,1627418878.99344,1
39,4,2,39,0,valid,right,right,1627418280.16867,1627418280.17099,5,48.5730667114258,48.5745871067047,5.00124740600586,right,53.5916049480438,53.5933611392975,0.182348012924194,right,53.7916798591614,53.7932751178741,2,right,54.2585790157318,0.466899156570435,54.7753798961639,1.03310084342957,55.8090994358063,55.811233997345,596.059295167923,596.064763059616,598.819295167923,1627418325.98174,1627418325.98326,1627418331.00028,1627418331.00204,1627418331.20035,1627418331.20195,1627418331.66725,1627418332.18405,1627418333.21777,1627418333.21991,1627418878.98797,1627418878.99344,1
