src_subject_id,session_id,run_id,param_counterbalance_ver,param_block_num,param_trial_num,param_cond_type_num,param_cond_type_string,param_normative_response,param_ques_type_string,param_image_num,param_image_filename,param_trigger_onset,param_start_biopac,event01_fixation,event01_fixation_dur,event01_blockquestion_onset,event01_block_isi_blacksreen,event01_blockquestion_dur,event02_image_onset,event02_image_dur,event03_response_onset,event03_response_key,event03_response_keyname,event03_RT,event04_shortquestion_onset,param_end_instruct_onset,param_experiment_duration,RAW_e1_fixation,RAW_e1_fixation_biopac,RAW_e1_blockquestion_onset,RAW_e1_blockquestion_onset_biopac,RAW_e1_block_isi_blacksreen,RAW_e2_image_onset,RAW_e2_image_onset_biopac,RAW_e3_response_onset,RAW_e4_shortquestion_onset,RAW_param_end_instruct_onset
1,4,2,3,1,1,4,c4_HowHand,1,reaching?,107,H_007.jpg,1607455026.49693,1607455026.51936,0.0527079010009763,0.0235750675201416,0.0860562229156492,2.12032937049866,2.03427314758301,2.27039860725403,1.21722912788391,3.49558114051819,1,left,1.20029401779175,3.48762773513794,604.465207567215,607.225207567215,1607455029.30964,1607455029.31304,1607455029.34299,1607455029.35191,1607455031.37726,1607455031.52733,1607455031.53003,1607455032.75251,1607455032.74456,1607455633.72214
1,4,2,3,1,2,4,c4_HowHand,2,reaching?,108,H_532.jpg,1607455026.49693,1607455026.51936,0.0527079010009763,0.0235750675201416,0.0860562229156492,2.12032937049866,0.3,3.80444072723389,1.7174596786499,5.54996918678284,1,left,1.71926922798157,5.52190040588379,604.465207567215,607.225207567215,1607455029.30964,1607455029.31304,1607455029.34299,1607455029.35191,1607455031.37726,1607455033.06137,1607455033.06349,1607455034.8069,1607455034.77883,1607455633.72214
1,4,2,3,1,3,4,c4_HowHand,1,reaching?,109,H_474.jpg,1607455026.49693,1607455026.51936,0.0527079010009763,0.0235750675201416,0.0860562229156492,2.12032937049866,0.3,5.83871387481689,1.13385653495789,6.97883199691772,1,left,1.11989903450012,6.97257040977478,604.465207567215,607.225207567215,1607455029.30964,1607455029.31304,1607455029.34299,1607455029.35191,1607455031.37726,1607455035.09564,1607455035.09746,1607455036.23576,1607455036.2295,1607455633.72214
1,4,2,3,1,4,4,c4_HowHand,2,reaching?,105,H_438.jpg,1607455026.49693,1607455026.51936,0.0527079010009763,0.0235750675201416,0.0860562229156492,2.12032937049866,0.3,7.28938364028931,1.61741328239441,8.9123461151123,2,right,1.60950613021851,8.90679692268372,604.465207567215,607.225207567215,1607455029.30964,1607455029.31304,1607455029.34299,1607455029.35191,1607455031.37726,1607455036.54631,1607455036.54837,1607455038.16928,1607455038.16373,1607455633.72214
1,4,2,3,1,5,4,c4_HowHand,1,reaching?,110,H_364.jpg,1607455026.49693,1607455026.51936,0.0527079010009763,0.0235750675201416,0.0860562229156492,2.12032937049866,0.3,9.2236106300354,1.71746039390564,11.1150941753387,1,left,1.86425108909607,10.941071023941,604.465207567215,607.225207567215,1607455029.30964,1607455029.31304,1607455029.34299,1607455029.35191,1607455031.37726,1607455038.48054,1607455038.48622,1607455040.37202,1607455040.198,1607455633.72214
1,4,2,3,1,6,4,c4_HowHand,1,reaching?,106,H_006.jpg,1607455026.49693,1607455026.51936,0.0527079010009763,0.0235750675201416,0.0860562229156492,2.12032937049866,0.3,11.2578835391998,1.10050797462463,12.362663974762,1,left,1.09155607223511,12.3583915138245,604.465207567215,607.225207567215,1607455029.30964,1607455029.31304,1607455029.34299,1607455029.35191,1607455031.37726,1607455040.51481,1607455040.51886,1607455041.61959,1607455041.61532,1607455633.72214
1,4,2,3,1,7,4,c4_HowHand,1,reaching?,111,H_003.jpg,1607455026.49693,1607455026.51936,0.0527079010009763,0.0235750675201416,0.0860562229156492,2.12032937049866,0.3,12.675204744339,0.750346899032593,13.4272160434723,1,left,0.728039026260376,13.4255516433716,604.465207567215,607.225207567215,1607455029.30964,1607455029.31304,1607455029.34299,1607455029.35191,1607455031.37726,1607455041.93213,1607455041.93556,1607455042.68414,1607455042.68248,1607455633.72214
1,4,2,3,1,8,4,c4_HowHand,2,reaching?,112,H_132.jpg,1607455026.49693,1607455026.51936,0.0527079010009763,0.0235750675201416,0.0860562229156492,2.12032937049866,0.3,13.742364397049,1.60073947906494,15.3454410934448,2,right,1.58653211593628,15.3431038761139,604.465207567215,607.225207567215,1607455029.30964,1607455029.31304,1607455029.34299,1607455029.35191,1607455031.37726,1607455042.99929,1607455043.00247,1607455044.60237,1607455044.60003,1607455633.72214
1,4,2,3,2,1,2,c2_WhyHand,1,healthy?,21,H_627.jpg,1607455026.49693,1607455026.51936,15.5431957149506,1.98802542686462,17.5441205406189,19.6450903320312,2.10096979141235,19.795159330368,1.56739091873169,21.3641669654846,1,left,1.54779887199402,21.3625502490997,604.465207567215,607.225207567215,1607455044.80012,1607455044.80379,1607455046.80105,1607455046.80278,1607455048.90202,1607455049.05209,1607455049.05408,1607455050.6211,1607455050.61948,1607455633.72214
1,4,2,3,2,2,2,c2_WhyHand,1,healthy?,18,H_438.jpg,1607455026.49693,1607455026.51936,15.5431957149506,1.98802542686462,17.5441205406189,19.6450903320312,0.3,21.6793632411957,1.71746015548706,NaN,0,NA,0,23.3968233966827,604.465207567215,607.225207567215,1607455044.80012,1607455044.80379,1607455046.80105,1607455046.80278,1607455048.90202,1607455050.93629,1607455050.93824,NaN,1607455052.65375,1607455633.72214
