onset	duration	trial_type	pmod_accuracy
12.0422248744965	11.0	false_belief	1
100.558567752838	11.0	false_belief	1
159.59725069046	11.0	false_belief	1
218.602589359283	11.0	false_belief	1
248.113594284058	11.0	false_belief	1
336.64661072731	11.0	false_belief	1
395.668620576859	11.0	false_belief	1
425.196298828125	11.0	false_belief	0
513.712642183304	11.0	false_belief	1
572.734652986526	11.0	false_belief	0
41.5365569496155	11.0	false_photo	1
71.0642361545563	11.0	false_photo	1
130.069573631287	11.0	false_photo	1
189.091584196091	11.0	false_photo	1
277.624600639343	11.0	false_photo	1
307.135605325699	11.0	false_photo	1
366.15761469841	11.0	false_photo	1
454.690630903244	11.0	false_photo	1
484.201637735367	11.0	false_photo	1
543.223648300171	11.0	false_photo	1
23.012983789444	2.18083310127258	rating	1
52.5239884757996	5.45851755142212	rating	1
82.0349938774109	4.15813612937927	rating	1
111.545999040604	2.46910786628723	rating	1
141.057004203796	3.23362970352173	rating	1
170.568009605408	2.54233431816101	rating	1
200.079015245438	2.84860873222351	rating	1
229.590019693375	3.38098335266113	rating	1
259.101025333405	2.63915276527405	rating	1
288.612029542923	3.14367341995239	rating	1
318.123035182953	2.73905086517334	rating	1
347.634041538239	2.67829346656799	rating	1
377.145047655106	3.16083645820618	rating	1
406.656052341461	3.04782962799072	rating	1
436.167057266235	3.5608127117157	rating	0
465.67806219101	2.17866969108582	rating	1
495.189067831039	1.97066521644592	rating	1
524.700073232651	1.82171869277954	rating	1
554.211078157425	5.267746925354	rating	1
583.722084512711	2.26377558708191	rating	0
