src_subject_id,session_id,run_id,param_trigger_onset,param_start_biopac,event01_fixation,event01_fixation_dur,event02_filename,event02_filetype,event02_story_onset,event03_question_onset,event04_response_onset,event04_response_key,event04_response_keyname,event04_RT,param_end_instruct_onset,param_experiment_duration,RAW_e1_fixation_onset,RAW_e1_fixation_onset_biopac,RAW_e2_story_onset,RAW_e2_story_onset_biopac,RAW_e3_question_onset,RAW_e3_question_onset_biopac,RAW_e4_response_onset,RAW_param_final_fixation,RAW_param_end_instruct_onset,answer,accuracy
87,4,1,1635864825.67019,1635864825.67783,0.0500559711456297,12.0098967552185,4b_story.txt,false_belief,12.0599527263641,23.0307106876373,27.6146650218964,2,right,4.58395433425903,593.293375005722,596.053375005722,1635864828.48024,1635864840.45766,1635864840.49014,1635864840.49197,1635864851.4609,1635864851.46334,1635864856.04485,1635865418.70577,1635865421.72356,2,1
87,4,1,1635864825.67019,1635864825.67783,29.5548350715637,12.0161228179932,4p_story.txt,false_photo,41.5709578895569,52.5417172813416,55.4557340049744,1,left,2.91401672363281,593.293375005722,596.053375005722,1635864857.98502,1635864869.96851,1635864870.00114,1635864870.00318,1635864880.9719,1635864880.98011,1635864883.88592,1635865418.70577,1635865421.72356,2,0
87,4,1,1635864825.67019,1635864825.67783,59.0689089202881,11.9963822364807,1p_story.txt,false_photo,71.0652911567688,82.0527217292786,85.1396710777283,1,left,3.08694934844971,593.293375005722,596.053375005722,1635864887.4991,1635864899.47965,1635864899.49548,1635864899.49697,1635864910.48291,1635864910.49685,1635864913.56986,1635865418.70577,1635865421.72356,1,1
87,4,1,1635864825.67019,1635864825.67783,88.5757560634613,12.0172128677368,1b_story.txt,false_belief,100.592968931198,111.56372713089,113.980855932236,2,right,2.41712880134583,593.293375005722,596.053375005722,1635864917.00594,1635864928.99644,1635864929.02316,1635864929.02463,1635864939.99391,1635864939.99662,1635864942.41104,1635865418.70577,1635865421.72356,2,1
87,4,1,1635864825.67019,1635864825.67783,118.09230588913,11.9949960708618,6p_story.txt,false_photo,130.087301959991,141.074732055664,144.795320978165,2,right,3.72058892250061,593.293375005722,596.053375005722,1635864946.52249,1635864958.50199,1635864958.51749,1635864958.532,1635864969.50492,1635864969.51408,1635864973.22551,1635865418.70577,1635865421.72356,2,1
87,4,1,1635864825.67019,1635864825.67783,147.601582040787,11.9967250823975,6b_story.txt,false_belief,159.598307123184,170.602411022186,174.073972930908,2,right,3.47156190872192,593.293375005722,596.053375005722,1635864976.03177,1635864988.01306,1635864988.02849,1635864988.03032,1635864999.0326,1635864999.03385,1635865002.50416,1635865418.70577,1635865421.72356,2,1
87,4,1,1635864825.67019,1635864825.67783,177.124433984756,12.0182237625122,3p_story.txt,false_photo,189.142657747269,200.113416185379,203.088062992096,1,left,2.97464680671692,593.293375005722,596.053375005722,1635865005.55462,1635865017.54621,1635865017.57284,1635865017.57438,1635865028.5436,1635865028.54715,1635865031.51825,1635865418.70577,1635865421.72356,1,1
87,4,1,1635864825.67019,1635864825.67783,206.635082950592,12.0019071102142,3b_story.txt,false_belief,218.636990060806,229.624421348572,232.410741081238,1,left,2.78631973266602,593.293375005722,596.053375005722,1635865035.06527,1635865047.05142,1635865047.06718,1635865047.08051,1635865058.05461,1635865058.06331,1635865060.84093,1635865418.70577,1635865421.72356,1,1
87,4,1,1635864825.67019,1635864825.67783,236.151431074142,11.9965648651123,8b_story.txt,false_belief,248.147995939255,259.13542555809,261.706659069061,2,right,2.57123351097107,593.293375005722,596.053375005722,1635865064.58162,1635865076.56298,1635865076.57818,1635865076.58018,1635865087.56561,1635865087.58055,1635865090.13685,1635865418.70577,1635865421.72356,2,1
87,4,1,1635864825.67019,1635864825.67783,265.657407989502,12.0182659626007,8p_story.txt,false_photo,277.675673952103,288.646432151794,290.740427961349,1,left,2.09399580955505,593.293375005722,596.053375005722,1635865094.08759,1635865106.07964,1635865106.10586,1635865106.10758,1635865117.07662,1635865117.07991,1635865119.17061,1635865418.70577,1635865421.72356,1,1
