onset	duration	trial_type	pmod_accuracy
12.0421643161774	11.0	false_belief	1
100.558507194519	11.0	false_belief	1
159.597191085815	11.0	false_belief	1
218.635874738693	11.0	false_belief	1
248.146879425049	11.0	false_belief	1
336.679895868301	11.0	false_belief	0
395.701906671524	11.0	false_belief	1
425.212910881042	11.0	false_belief	1
513.745927324295	11.0	false_belief	1
572.767938365936	11.0	false_belief	1
41.5531694793701	11.0	false_photo	1
71.0475025081634	11.0	false_photo	1
130.06951259613	11.0	false_photo	1
189.124868621826	11.0	false_photo	1
277.657885780334	11.0	false_photo	1
307.168889989853	11.0	false_photo	1
366.190901985168	11.0	false_photo	1
454.723916282654	11.0	false_photo	1
484.234922876358	11.0	false_photo	1
543.256932964325	11.0	false_photo	1
23.012922039032	3.75660991668701	rating	1
52.5239279174805	4.85125708580017	rating	1
82.0349323654175	4.47647261619568	rating	1
111.545938482285	4.07672953605652	rating	1
141.073617210388	3.19197964668274	rating	1
170.601294269562	4.22264575958252	rating	1
200.112298240662	3.301424741745	rating	1
229.623305072784	1.98482894897461	rating	1
259.134310712814	3.09437322616577	rating	1
288.645315637589	2.29610538482666	rating	1
318.156321754456	1.40351605415344	rating	1
347.667326440811	2.87036848068237	rating	0
377.178331604004	3.51454329490662	rating	1
406.689337482452	2.75054740905762	rating	1
436.200342168808	3.08011984825134	rating	1
465.711347332001	3.82622671127319	rating	1
495.222352972031	2.34780097007751	rating	1
524.733358373642	2.33373165130615	rating	1
554.244363298416	4.75271558761597	rating	1
583.755368938446	2.72782802581787	rating	1
