param_fmriSession,calc_start,p1_fixation_onset,p1_fixation_offset,p1_ptb_fixation_duration,p1_fixation_duration,p2_operation,p3_option,p4_responsekey,p4_responseRT,p4_responsekeyname,p4_correct_answer,p5_fixation_onset,p5_fixation_duration,calc_accuracy,calc_end,calc_duration
4,1642114828.65091,1642114833.66944,1642114836.68222,3.01277661323547,5,1642114836.70391,1642114856.72804,1,4.95348620414734,left,1,1642114946.41149,2.25465798377991,0,1642114948.66916,120.01825094223
4,1642114828.65091,1642114862.2301,1642114865.23205,3.0019519329071,5,1642114865.24789,1642114885.27202,NaN,NaN,NaN,2,1642114946.41149,2.25465798377991,0,1642114948.66916,120.01825094223
4,1642114828.65091,1642114890.29056,1642114893.29171,3.00114822387695,5,1642114893.30835,1642114913.33249,NaN,NaN,NaN,1,1642114946.41149,2.25465798377991,0,1642114948.66916,120.01825094223
4,1642114828.65091,1642114918.35102,1642114921.35265,3.00162434577942,5,1642114921.36881,1642114941.39295,NaN,NaN,NaN,2,1642114946.41149,2.25465798377991,0,1642114948.66916,120.01825094223
