src_subject_id,session_id,run_id,param_counterbalance_ver,param_block_num,param_trial_num,param_cond_type_num,param_cond_type_string,param_normative_response,param_ques_type_string,param_image_num,param_image_filename,param_trigger_onset,param_start_biopac,event01_fixation,event01_fixation_dur,event01_blockquestion_onset,event01_block_isi_blacksreen,event01_blockquestion_dur,event02_image_onset,event02_image_dur,event03_response_onset,event03_response_key,event03_response_keyname,event03_RT,event04_shortquestion_onset,param_end_instruct_onset,param_experiment_duration,RAW_e1_fixation,RAW_e1_fixation_biopac,RAW_e1_blockquestion_onset,RAW_e1_blockquestion_onset_biopac,RAW_e1_block_isi_blacksreen,RAW_e2_image_onset,RAW_e2_image_onset_biopac,RAW_e3_response_onset,RAW_e4_shortquestion_onset,RAW_param_end_instruct_onset,accuracy
24,4,2,3,1,1,4,c4_HowHand,1,reaching?,107,H_007.jpg,1621882453.48942,1621882453.49211,0.0203738117218015,0.0421702861785889,0.0703925991058347,2.12115644454956,2.05076384544373,2.25453971862793,0.783625602722168,3.04161905288696,1,left,0.737201929092407,3.0381653213501,604.479122152329,607.239122152328,1621882456.26979,1621882456.27515,1621882456.31981,1621882456.3223,1621882458.37058,1621882458.50396,1621882458.51817,1621882459.29104,1621882459.28759,1621883060.72854,1
24,4,2,3,1,2,4,c4_HowHand,2,reaching?,108,H_532.jpg,1621882453.48942,1621882453.49211,0.0203738117218015,0.0421702861785889,0.0703925991058347,2.12115644454956,0.3,3.35495018005371,0.9170081615448,4.27501009941101,3,right,0.893754959106445,4.27195834159851,604.479122152329,607.239122152328,1621882456.26979,1621882456.27515,1621882456.31981,1621882456.3223,1621882458.37058,1621882459.60437,1621882459.60661,1621882460.52443,1621882460.52138,1621883060.72854,0
24,4,2,3,1,3,4,c4_HowHand,1,reaching?,109,H_474.jpg,1621882453.48942,1621882453.49211,0.0203738117218015,0.0421702861785889,0.0703925991058347,2.12115644454956,0.3,4.58874367713928,0.766952991485596,5.35817312240601,1,left,0.747119903564453,5.35569666862488,604.479122152329,607.239122152328,1621882456.26979,1621882456.27515,1621882456.31981,1621882456.3223,1621882458.37058,1621882460.83816,1621882460.8405,1621882461.60759,1621882461.60512,1621883060.72854,1
24,4,2,3,1,4,4,c4_HowHand,2,reaching?,105,H_438.jpg,1621882453.48942,1621882453.49211,0.0203738117218015,0.0421702861785889,0.0703925991058347,2.12115644454956,0.3,5.67248200416565,1.13375449180603,6.80884908676147,1,left,1.11287498474121,6.80623649597168,604.479122152329,607.239122152328,1621882456.26979,1621882456.27515,1621882456.31981,1621882456.3223,1621882458.37058,1621882461.9219,1621882461.92456,1621882463.05827,1621882463.05566,1621883060.72854,0
24,4,2,3,1,5,4,c4_HowHand,1,reaching?,110,H_364.jpg,1621882453.48942,1621882453.49211,0.0203738117218015,0.0421702861785889,0.0703925991058347,2.12115644454956,0.3,7.12302135467529,0.733607769012451,7.86084317207336,1,left,0.711191892623901,7.85662912368774,604.479122152329,607.239122152328,1621882456.26979,1621882456.27515,1621882456.31981,1621882456.3223,1621882458.37058,1621882463.37244,1621882463.37587,1621882464.11026,1621882464.10605,1621883060.72854,1
24,4,2,3,1,6,4,c4_HowHand,1,reaching?,106,H_006.jpg,1621882453.48942,1621882453.49211,0.0203738117218015,0.0421702861785889,0.0703925991058347,2.12115644454956,0.3,8.17341445922852,0.816971063613892,9.00254010200501,1,left,0.802819013595581,8.99038552284241,604.479122152329,607.239122152328,1621882456.26979,1621882456.27515,1621882456.31981,1621882456.3223,1621882458.37058,1621882464.42284,1621882464.4252,1621882465.25196,1621882465.23981,1621883060.72854,1
24,4,2,3,1,7,4,c4_HowHand,1,reaching?,111,H_003.jpg,1621882453.48942,1621882453.49211,0.0203738117218015,0.0421702861785889,0.0703925991058347,2.12115644454956,0.3,9.3071706199646,0.78362512588501,10.0929851436615,1,left,0.764518976211548,10.0907957458496,604.479122152329,607.239122152328,1621882456.26979,1621882456.27515,1621882456.31981,1621882456.3223,1621882458.37058,1621882465.55659,1621882465.559,1621882466.34241,1621882466.34022,1621883060.72854,1
24,4,2,3,1,8,4,c4_HowHand,2,reaching?,112,H_132.jpg,1621882453.48942,1621882453.49211,0.0203738117218015,0.0421702861785889,0.0703925991058347,2.12115644454956,0.3,10.4075801277161,1.1337559223175,11.5520501041412,3,right,1.12427091598511,11.5413360500336,604.479122152329,607.239122152328,1621882456.26979,1621882456.27515,1621882456.31981,1621882456.3223,1621882458.37058,1621882466.657,1621882466.65912,1621882467.80147,1621882467.79076,1621883060.72854,0
24,4,2,3,2,1,2,c2_WhyHand,1,healthy?,21,H_627.jpg,1621882453.48942,1621882453.49211,11.7580830955505,5.77310299873352,17.5435755157471,19.6443581485748,2.10078263282776,19.7944145107269,0.816971063613892,20.6189000511169,1,left,0.795552015304565,20.6113855743408,604.479122152329,607.239122152328,1621882468.0075,1621882468.01834,1621882473.793,1621882473.80146,1621882475.89378,1621882476.04384,1621882476.05128,1621882476.86832,1621882476.86081,1621883060.72854,1
24,4,2,3,2,2,2,c2_WhyHand,1,healthy?,18,H_438.jpg,1621882453.48942,1621882453.49211,11.7580830955505,5.77310299873352,17.5435755157471,19.6443581485748,0.3,20.928170671463,0.950353860855103,21.8853740596771,1,left,0.938963890075684,21.8785245323181,604.479122152329,607.239122152328,1621882468.0075,1621882468.01834,1621882473.793,1621882473.80146,1621882475.89378,1621882477.17759,1621882477.18021,1621882478.13479,1621882478.12795,1621883060.72854,1
