param_fmriSession,calc_start,p1_fixation_onset,p1_fixation_offset,p1_ptb_fixation_duration,p1_fixation_duration,p2_operation,p3_option,p4_responsekey,p4_responseRT,p4_responsekeyname,p4_correct_answer,p5_fixation_onset,p5_fixation_duration,calc_accuracy,calc_end,calc_duration
4,1631227466.84694,1631227471.86548,1631227474.86803,3.00255060195923,5,1631227474.91662,1631227494.95743,NaN,NaN,NaN,2,1631227584.17403,2.68873953819275,0,1631227586.86563,120.018689393997
4,1631227466.84694,1631227499.97597,1631227502.98324,3.00727367401123,5,1631227503.01043,1631227523.03456,NaN,NaN,NaN,1,1631227584.17403,2.68873953819275,0,1631227586.86563,120.018689393997
4,1631227466.84694,1631227528.0531,1631227531.05527,3.00216698646545,5,1631227531.07089,1631227551.09503,NaN,NaN,NaN,2,1631227584.17403,2.68873953819275,0,1631227586.86563,120.018689393997
4,1631227466.84694,1631227556.11357,1631227559.11624,3.00266742706299,5,1631227559.13136,1631227579.15549,NaN,NaN,NaN,2,1631227584.17403,2.68873953819275,0,1631227586.86563,120.018689393997
