src_subject_id,session_id,run_id,param_trigger_onset,param_start_biopac,event01_fixation,event01_fixation_dur,event02_filename,event02_filetype,event02_story_onset,event03_question_onset,event04_response_onset,event04_response_key,event04_response_keyname,event04_RT,param_end_instruct_onset,param_experiment_duration,RAW_e1_fixation_onset,RAW_e1_fixation_onset_biopac,RAW_e2_story_onset,RAW_e2_story_onset_biopac,RAW_e3_question_onset,RAW_e3_question_onset_biopac,RAW_e4_response_onset,RAW_param_final_fixation,RAW_param_end_instruct_onset,answer,accuracy
76,4,1,1632926447.25465,1632926447.26386,0.0448200607299802,12.0082216262817,2b_story.txt,false_belief,12.0530416870117,23.0237994098663,27.4506108665466,1,left,4.4268114566803,593.286463012695,596.046463012695,1632926450.05947,1632926462.03522,1632926462.06769,1632926462.06925,1632926473.03845,1632926473.04982,1632926477.46526,1632927040.28332,1632927043.30111,1,1
76,4,1,1632926447.25465,1632926447.26386,29.5563850307465,12.0076620578766,2p_story.txt,false_photo,41.564047088623,52.5514767074585,58.5103399658203,2,right,5.95886325836182,593.286463012695,596.046463012695,1632926479.57103,1632926491.54834,1632926491.57869,1632926491.58018,1632926502.56612,1632926502.56813,1632926508.52499,1632927040.28332,1632927043.30111,1,0
76,4,1,1632926447.25465,1632926447.26386,59.0744008922577,12.0006513595581,4p_story.txt,false_photo,71.0750522518158,82.062482585907,86.5672519111633,2,right,4.50476932525635,593.286463012695,596.046463012695,1632926509.08905,1632926521.07399,1632926521.0897,1632926521.09949,1632926532.07713,1632926532.08259,1632926536.5819,1632927040.28332,1632927043.30111,2,1
76,4,1,1632926447.25465,1632926447.26386,88.5866858863831,11.9993722438812,4b_story.txt,false_belief,100.586058130264,111.573487987518,116.189702978134,2,right,4.61621499061584,593.286463012695,596.046463012695,1632926538.60133,1632926550.58478,1632926550.60071,1632926550.60265,1632926561.58814,1632926561.59893,1632926566.20435,1632927040.28332,1632927043.30111,2,1
76,4,1,1632926447.25465,1632926447.26386,118.108813991547,11.9882490634918,1p_story.txt,false_photo,130.097063055038,141.08449338913,145.731266965866,1,left,4.64677357673645,593.286463012695,596.046463012695,1632926568.12346,1632926580.09847,1632926580.11171,1632926580.11592,1632926591.09914,1632926591.11592,1632926595.74591,1632927040.28332,1632927043.30111,1,1
76,4,1,1632926447.25465,1632926447.26386,147.606203069687,12.0018649101257,1b_story.txt,false_belief,159.608067979813,170.595498075485,175.470493068695,2,right,4.87499499320984,593.286463012695,596.046463012695,1632926597.62085,1632926609.60691,1632926609.62271,1632926609.63264,1632926620.61015,1632926620.61559,1632926625.48514,1632927040.28332,1632927043.30111,2,1
76,4,1,1632926447.25465,1632926447.26386,177.119317045212,11.999755859375,3p_story.txt,false_photo,189.119072904587,200.106504192352,202.926971902847,1,left,2.820467710495,593.286463012695,596.046463012695,1632926627.13396,1632926639.11803,1632926639.13372,1632926639.13502,1632926650.12115,1632926650.13292,1632926652.94162,1632927040.28332,1632927043.30111,1,1
76,4,1,1632926447.25465,1632926447.26386,206.628725042343,12.0013539791107,3b_story.txt,false_belief,218.630079021454,229.617510070801,233.585658063889,2,right,3.96814799308777,593.286463012695,596.046463012695,1632926656.64337,1632926668.63193,1632926668.64473,1632926668.64946,1632926679.63216,1632926679.6332,1632926683.60031,1632927040.28332,1632927043.30111,1,0
76,4,1,1632926447.25465,1632926447.26386,236.138071050644,12.0030128955841,10b_story.txt,false_belief,248.141083946228,259.128515233994,261.783448925018,1,left,2.65493369102478,593.286463012695,596.046463012695,1632926686.15272,1632926698.13988,1632926698.15573,1632926698.16594,1632926709.14316,1632926709.14938,1632926711.7981,1632927040.28332,1632927043.30111,1,1
76,4,1,1632926447.25465,1632926447.26386,265.652661075592,11.999427318573,10p_story.txt,false_photo,277.652088394165,288.639519681931,293.23563407898,2,right,4.59611439704895,593.286463012695,596.046463012695,1632926715.66731,1632926727.65102,1632926727.66674,1632926727.66806,1632926738.65417,1632926738.66558,1632926743.25028,1632927040.28332,1632927043.30111,2,1
