onset	duration	trial_type	pmod_accuracy
12.0655279064178	11.0	false_belief	0
100.615215053558	11.0	false_belief	0
159.637226572037	11.0	false_belief	1
218.659237613678	11.0	false_belief	0
248.186913957596	11.0	false_belief	1
336.703258743286	11.0	false_belief	0
395.741941680908	11.0	false_belief	0
425.252946605682	11.0	false_belief	0
513.785962572098	11.0	false_belief	1
572.80797337532	11.0	false_belief	0
41.5765325927734	11.0	false_photo	0
71.1042106056213	11.0	false_photo	0
130.109548559189	11.0	false_photo	0
189.148231496811	11.0	false_photo	1
277.681247224808	11.0	false_photo	1
307.192252864838	11.0	false_photo	1
366.214263191223	11.0	false_photo	1
454.763952245712	11.0	false_photo	1
484.274957647324	11.0	false_photo	1
543.296968688965	11.0	false_photo	1
23.0362849140167	3.32969903945923	rating	0
52.563962688446	3.15477728843689	rating	0
82.0749680900574	3.15139985084534	rating	0
111.585974206924	3.30274772644043	rating	0
141.09697889328	3.34346795082092	rating	0
170.624657382965	3.12798857688904	rating	1
200.135663022995	3.58195281028748	rating	1
229.646667232513	4.7672746181488	rating	0
259.157673349381	3.88214755058289	rating	1
288.668678274155	3.04491066932678	rating	1
318.179683198929	3.30219864845276	rating	1
347.690688123703	3.08993291854858	rating	0
377.218367090225	4.05671977996826	rating	1
406.729372730255	4.86666011810303	rating	0
436.240377178192		rating	0
465.751382579803	2.86628437042236	rating	1
495.262388458252	5.23506641387939	rating	1
524.7733943367	3.64051055908203	rating	1
554.284399261475	3.63626670837402	rating	1
583.795405139923	3.85661888122559	rating	0
