src_subject_id,session_id,run_id,param_trigger_onset,param_start_biopac,event01_fixation,event01_fixation_dur,event02_filename,event02_filetype,event02_story_onset,event03_question_onset,event04_response_onset,event04_response_key,event04_response_keyname,event04_RT,param_end_instruct_onset,param_experiment_duration,RAW_e1_fixation_onset,RAW_e1_fixation_onset_biopac,RAW_e2_story_onset,RAW_e2_story_onset_biopac,RAW_e3_question_onset,RAW_e3_question_onset_biopac,RAW_e4_response_onset,RAW_param_final_fixation,RAW_param_end_instruct_onset,answer,accuracy
80,4,1,1642469926.13588,1642469926.14512,0.0569310092926023,12.0009837150574,5b_story.txt,false_belief,12.05791472435,23.0286710166931,26.3533542060852,2,right,3.32468318939209,593.541428318024,596.301428318024,1642469928.95281,1642469940.92358,1642469940.95379,1642469940.95818,1642469951.92455,1642469951.92552,1642469955.24923,1642470519.41951,1642470522.43731,1,0
80,4,1,1642469926.13588,1642469926.14512,29.5537431144714,12.0151762962341,5p_story.txt,false_photo,41.5689194107056,52.5396778488159,54.8480222129822,2,right,2.30834436416626,593.541428318024,596.301428318024,1642469958.44962,1642469970.43253,1642469970.4648,1642469970.46667,1642469981.43555,1642469981.44056,1642469983.7439,1642470519.41951,1642470522.43731,2,1
80,4,1,1642469926.13588,1642469926.14512,59.064371099472,11.9988799095154,2p_story.txt,false_photo,71.0632510089874,82.0506825351715,NaN,NaN,,NaN,593.541428318024,596.301428318024,1642469987.96025,1642469999.94352,1642469999.95913,1642469999.97481,1642470010.94656,1642470010.95827,NaN,1642470519.41951,1642470522.43731,1,0
80,4,1,1642469926.13588,1642469926.14512,88.5732071304321,12.0010478496552,2b_story.txt,false_belief,100.574254980087,111.561687936783,115.689480056763,1,left,4.12779211997986,593.541428318024,596.301428318024,1642470017.46908,1642470029.45733,1642470029.47013,1642470029.47448,1642470040.45756,1642470040.45936,1642470044.58536,1642470519.41951,1642470522.43731,1,1
80,4,1,1642469926.13588,1642469926.14512,118.088498106003,12.0134377479553,1p_story.txt,false_photo,130.101935853958,141.072693815231,145.634223213196,1,left,4.56152939796448,593.541428318024,596.301428318024,1642470046.98438,1642470058.97409,1642470058.99781,1642470059.0009,1642470069.96857,1642470069.97457,1642470074.5301,1642470519.41951,1642470522.43731,1,1
80,4,1,1642469926.13588,1642469926.14512,147.596641054153,11.9996263980865,1b_story.txt,false_belief,159.59626745224,170.58369802475,173.451129188538,2,right,2.86743116378784,593.541428318024,596.301428318024,1642470076.49252,1642470088.47661,1642470088.49214,1642470088.50772,1642470099.47957,1642470099.49125,1642470102.34701,1642470519.41951,1642470522.43731,2,1
80,4,1,1642469926.13588,1642469926.14512,177.104999055862,12.0022747516632,9p_story.txt,false_photo,189.107273807526,200.094703187943,204.01300620079,2,right,3.9183030128479,593.541428318024,596.301428318024,1642470106.00088,1642470117.99055,1642470118.00315,1642470118.0076,1642470128.99058,1642470128.99225,1642470132.90888,1642470519.41951,1642470522.43731,2,1
80,4,1,1642469926.13588,1642469926.14512,206.616295089722,12.0019836425781,9b_story.txt,false_belief,218.6182787323,229.60570930481,233.235643138886,1,left,3.62993383407593,593.541428318024,596.301428318024,1642470135.51217,1642470147.49853,1642470147.51416,1642470147.52424,1642470158.50159,1642470158.50734,1642470162.13152,1642470519.41951,1642470522.43731,1,1
80,4,1,1642469926.13588,1642469926.14512,236.129644145966,11.9996392726898,6b_story.txt,false_belief,248.129283418655,259.116714229584,262.824040164948,2,right,3.70732593536377,593.541428318024,596.301428318024,1642470165.02552,1642470177.00931,1642470177.02516,1642470177.02696,1642470188.01259,1642470188.02398,1642470191.71992,1642470519.41951,1642470522.43731,2,1
80,4,1,1642469926.13588,1642469926.14512,265.638771047592,12.0015172958374,6p_story.txt,false_photo,277.64028834343,288.627719631195,291.596821060181,2,right,2.9691014289856,593.541428318024,596.301428318024,1642470194.53465,1642470206.52375,1642470206.53617,1642470206.54085,1642470217.5236,1642470217.52452,1642470220.4927,1642470519.41951,1642470522.43731,2,1
80,4,1,1642469926.13588,1642469926.14512,295.149752130508,12.0015413761139,10p_story.txt,false_photo,307.151293506622,318.138724555969,321.440334072113,2,right,3.3016095161438,593.541428318024,596.301428318024,1642470224.04563,1642470236.03133,1642470236.04717,1642470236.04852,1642470247.0346,1642470247.04061,1642470250.33621,1642470519.41951,1642470522.43731,2,1
80,4,1,1642469926.13588,1642469926.14512,324.663384189606,11.9989149570465,10b_story.txt,false_belief,336.662299146652,347.649730434418,350.50077914238,1,left,2.85104870796204,593.541428318024,596.301428318024,1642470253.55926,1642470265.54234,1642470265.55818,1642470265.55961,1642470276.54561,1642470276.55825,1642470279.39666,1642470519.41951,1642470522.43731,1,1
80,4,1,1642469926.13588,1642469926.14512,354.170666208267,12.0026385784149,3p_story.txt,false_photo,366.173304786682,377.160735359192,383.393016090393,1,left,6.23228073120117,593.541428318024,596.301428318024,1642470283.06654,1642470295.05756,1642470295.06918,1642470295.07454,1642470306.05661,1642470306.05757,1642470312.28889,1642470519.41951,1642470522.43731,1,1
80,4,1,1642469926.13588,1642469926.14512,383.932137002945,12.0189394950867,3b_story.txt,false_belief,395.951076498032,406.938507785797,410.579542150497,1,left,3.64103436470032,593.541428318024,596.301428318024,1642470312.82801,1642470324.8312,1642470324.84695,1642470324.85763,1642470335.83438,1642470335.83643,1642470339.47542,1642470519.41951,1642470522.43731,1,1
80,4,1,1642469926.13588,1642469926.14512,413.46353219986,11.9985492229462,7b_story.txt,false_belief,425.462081422806,436.449512233734,440.245050182343,2,right,3.7955379486084,593.541428318024,596.301428318024,1642470342.35941,1642470354.34224,1642470354.35796,1642470354.35956,1642470365.34539,1642470365.35836,1642470369.14093,1642470519.41951,1642470522.43731,2,1
80,4,1,1642469926.13588,1642469926.14512,442.97212313652,12.0009620189667,7p_story.txt,false_photo,454.973085155487,465.960517396927,468.349158992767,2,right,2.38864159584045,593.541428318024,596.301428318024,1642470371.868,1642470383.85764,1642470383.86896,1642470383.87426,1642470394.85639,1642470394.85797,1642470397.24504,1642470519.41951,1642470522.43731,2,1
80,4,1,1642469926.13588,1642469926.14512,472.482323160172,12.0017690658569,8p_story.txt,false_photo,484.484092226028,495.47152256012,498.68972205162,1,left,3.21819949150085,593.541428318024,596.301428318024,1642470401.3782,1642470413.36413,1642470413.37997,1642470413.39115,1642470424.3674,1642470424.37422,1642470427.5856,1642470519.41951,1642470522.43731,1,1
80,4,1,1642469926.13588,1642469926.14512,501.996413221359,11.9986846446991,8b_story.txt,false_belief,513.995097866058,524.982528438568,528.370511045456,2,right,3.38798260688782,593.541428318024,596.301428318024,1642470430.89229,1642470442.87519,1642470442.89097,1642470442.89234,1642470453.87841,1642470453.89203,1642470457.26639,1642470519.41951,1642470522.43731,2,1
80,4,1,1642469926.13588,1642469926.14512,531.504541149139,12.0182342529297,4p_story.txt,false_photo,543.522775402069,554.493533840179,559.314174165726,2,right,4.82064032554626,593.541428318024,596.301428318024,1642470460.40042,1642470472.39107,1642470472.41865,1642470472.42035,1642470483.38941,1642470483.3906,1642470488.21005,1642470519.41951,1642470522.43731,2,1
80,4,1,1642469926.13588,1642469926.14512,561.015552988052,12.0015552043915,4b_story.txt,false_belief,573.017108192444,584.004538526535,587.463270177841,2,right,3.45873165130615,593.541428318024,596.301428318024,1642470489.91143,1642470501.89716,1642470501.91299,1642470501.91435,1642470512.90042,1642470512.90814,1642470516.35915,1642470519.41951,1642470522.43731,2,1
