param_fmriSession,calc_start,p1_fixation_onset,p1_fixation_offset,p1_ptb_fixation_duration,p1_fixation_duration,p2_operation,p3_option,p4_responsekey,p4_responseRT,p4_responsekeyname,p4_correct_answer,p5_fixation_onset,p5_fixation_duration,calc_accuracy,calc_end,calc_duration
4,1625145679.31824,1625145684.33678,1625145687.3404,3.0036256313324,5,1625145687.35457,1625145707.39538,NaN,NaN,NaN,1,1625145796.59531,2.7378625869751,0,1625145799.33664,120.018395423889
4,1625145679.31824,1625145712.41392,1625145715.41657,3.00265407562256,5,1625145715.43171,1625145735.45584,NaN,NaN,NaN,2,1625145796.59531,2.7378625869751,0,1625145799.33664,120.018395423889
4,1625145679.31824,1625145740.47438,1625145743.47836,3.00398111343384,5,1625145743.49217,1625145763.51631,NaN,NaN,NaN,1,1625145796.59531,2.7378625869751,0,1625145799.33664,120.018395423889
4,1625145679.31824,1625145768.53484,1625145771.53587,3.00102972984314,5,1625145771.55264,1625145791.57677,NaN,NaN,NaN,2,1625145796.59531,2.7378625869751,0,1625145799.33664,120.018395423889
