src_subject_id,session_id,run_id,param_trigger_onset,param_start_biopac,event01_fixation,event01_fixation_dur,event02_filename,event02_filetype,event02_story_onset,event03_question_onset,event04_response_onset,event04_response_key,event04_response_keyname,event04_RT,param_end_instruct_onset,param_experiment_duration,RAW_e1_fixation_onset,RAW_e1_fixation_onset_biopac,RAW_e2_story_onset,RAW_e2_story_onset_biopac,RAW_e3_question_onset,RAW_e3_question_onset_biopac,RAW_e4_response_onset,RAW_param_final_fixation,RAW_param_end_instruct_onset,answer,accuracy
65,4,2,1631228065.662,1631228065.66518,0.0327711009979246,12.0043406486511,5b_story.txt,false_belief,12.037111749649,23.0078694725037,27.0695140266418,2,right,4.06164455413818,593.253860225677,596.013860225677,1631228068.45477,1631228080.43209,1631228080.45911,1631228080.46616,1631228091.42987,1631228091.43245,1631228095.49151,1631228658.65806,1631228661.67586,1,0
65,4,2,1631228065.662,1631228065.66518,29.5316932106018,12.0164234638214,5p_story.txt,false_photo,41.5481166744232,52.5188741588593,55.0970010662079,1,left,2.57812690734863,593.253860225677,596.013860225677,1631228097.95369,1631228109.93766,1631228109.97011,1631228109.97197,1631228120.94087,1631228120.9497,1631228123.519,1631228658.65806,1631228661.67586,2,0
65,4,2,1631228065.662,1631228065.66518,59.0480961704254,11.9943535327911,2p_story.txt,false_photo,71.0424497032165,82.0298786067963,87.5039632225037,1,left,5.4740846157074,593.253860225677,596.013860225677,1631228127.47009,1631228139.44896,1631228139.46445,1631228139.46614,1631228150.45187,1631228150.46722,1631228155.92596,1631228658.65806,1631228661.67586,1,1
65,4,2,1631228065.662,1631228065.66518,88.5525150203705,12.0009396076202,2b_story.txt,false_belief,100.553454627991,111.540885915756,116.544523229599,1,left,5.00363731384277,593.253860225677,596.013860225677,1631228156.97451,1631228168.96555,1631228168.97545,1631228168.98284,1631228179.96288,1631228179.96611,1631228184.96652,1631228658.65806,1631228661.67586,1,1
65,4,2,1631228065.662,1631228065.66518,118.069267024994,11.9951922893524,1p_story.txt,false_photo,130.064459314346,141.051890602112,145.166856040955,1,left,4.11496543884277,593.253860225677,596.013860225677,1631228186.49126,1631228198.4705,1631228198.48646,1631228198.50084,1631228209.47389,1631228209.48383,1631228213.58885,1631228658.65806,1631228661.67586,1,1
65,4,2,1631228065.662,1631228065.66518,147.578907003403,11.9965572357178,1b_story.txt,false_belief,159.57546423912,170.562895050049,173.630859127045,1,left,3.06796407699585,593.253860225677,596.013860225677,1631228216.0009,1631228227.98221,1631228227.99746,1631228227.99951,1631228238.98489,1631228239.00003,1631228242.05286,1631228658.65806,1631228661.67586,2,0
65,4,2,1631228065.662,1631228065.66518,177.085725059509,12.0007452964783,9p_story.txt,false_photo,189.086470355988,200.073901166916,204.266118040085,2,right,4.19221687316895,593.253860225677,596.013860225677,1631228245.50772,1631228257.4928,1631228257.50847,1631228257.51595,1631228268.4959,1631228268.49896,1631228272.68811,1631228658.65806,1631228661.67586,2,1
65,4,2,1631228065.662,1631228065.66518,206.595096101761,12.0023789405823,9b_story.txt,false_belief,218.597475042343,229.584906330109,232.661056032181,1,left,3.07614970207214,593.253860225677,596.013860225677,1631228275.01709,1631228287.00363,1631228287.01947,1631228287.02072,1631228298.0069,1631228298.01604,1631228301.08305,1631228658.65806,1631228661.67586,1,1
65,4,2,1631228065.662,1631228065.66518,236.106410017014,12.0020713806152,6b_story.txt,false_belief,248.108481397629,259.09591173172,264.377433052063,2,right,5.28152132034302,593.253860225677,596.013860225677,1631228304.52841,1631228316.51537,1631228316.53048,1631228316.53236,1631228327.51791,1631228327.51878,1631228332.79943,1631228658.65806,1631228661.67586,2,1
65,4,2,1631228065.662,1631228065.66518,265.618080129623,12.001405954361,6p_story.txt,false_photo,277.619486083984,288.606916418076,293.632891168594,2,right,5.0259747505188,593.253860225677,596.013860225677,1631228334.04008,1631228346.02567,1631228346.04148,1631228346.04957,1631228357.02891,1631228357.03239,1631228362.05489,1631228658.65806,1631228661.67586,2,1
65,4,2,1631228065.662,1631228065.66518,295.128299226761,12.0021917819977,10p_story.txt,false_photo,307.130491008759,318.117922296524,323.463835229874,2,right,5.34591293334961,593.253860225677,596.013860225677,1631228363.5503,1631228375.53665,1631228375.55249,1631228375.55376,1631228386.53992,1631228386.54911,1631228391.88583,1631228658.65806,1631228661.67586,2,1
65,4,2,1631228065.662,1631228065.66518,324.6455352211,11.9959621429443,10b_story.txt,false_belief,336.641497364044,347.628927221298,351.290285100937,2,right,3.66135787963867,593.253860225677,596.013860225677,1631228393.06753,1631228405.04888,1631228405.06349,1631228405.06578,1631228416.05092,1631228416.066,1631228419.71228,1631228658.65806,1631228661.67586,1,0
65,4,2,1631228065.662,1631228065.66518,354.150547018051,12.0019547939301,3p_story.txt,false_photo,366.152501811981,377.139932861328,379.794845094681,1,left,2.65491223335266,593.253860225677,596.013860225677,1631228422.57254,1631228434.5588,1631228434.5745,1631228434.58306,1631228445.56193,1631228445.56566,1631228448.21684,1631228658.65806,1631228661.67586,1,1
65,4,2,1631228065.662,1631228065.66518,383.662235012054,12.0012724399567,3b_story.txt,false_belief,395.663507452011,406.650938262939,409.30081700325,1,left,2.64987874031067,593.253860225677,596.013860225677,1631228452.08423,1631228464.06975,1631228464.0855,1631228464.0868,1631228475.07293,1631228475.08285,1631228477.72281,1631228658.65806,1631228661.67586,1,1
