param_fmriSession,calc_start,p1_fixation_onset,p1_fixation_offset,p1_ptb_fixation_duration,p1_fixation_duration,p2_operation,p3_option,p4_responsekey,p4_responseRT,p4_responsekeyname,p4_correct_answer,p5_fixation_onset,p5_fixation_duration,calc_accuracy,calc_end,calc_duration
4,1619463042.69129,1619463047.70983,1619463050.71625,3.00642156600952,5,1619463050.7443,1619463070.76843,NaN,NaN,NaN,1,1619463159.96836,2.73903059959412,0,1619463162.71071,120.019415378571
4,1619463042.69129,1619463075.78697,1619463078.78871,3.00174403190613,5,1619463078.80476,1619463098.82889,NaN,NaN,NaN,2,1619463159.96836,2.73903059959412,0,1619463162.71071,120.019415378571
4,1619463042.69129,1619463103.84743,1619463106.84905,3.00161910057068,5,1619463106.86522,1619463126.88936,NaN,NaN,NaN,1,1619463159.96836,2.73903059959412,0,1619463162.71071,120.019415378571
4,1619463042.69129,1619463131.9079,1619463134.90917,3.00127768516541,5,1619463134.92569,1619463154.94982,NaN,NaN,NaN,2,1619463159.96836,2.73903059959412,0,1619463162.71071,120.019415378571
