src_subject_id,session_id,run_id,param_counterbalance_ver,param_block_num,param_trial_num,param_cond_type_num,param_cond_type_string,param_normative_response,param_ques_type_string,param_image_num,param_image_filename,param_trigger_onset,param_start_biopac,event01_fixation,event01_fixation_dur,event01_blockquestion_onset,event01_block_isi_blacksreen,event01_blockquestion_dur,event02_image_onset,event02_image_dur,event03_response_onset,event03_response_key,event03_response_keyname,event03_RT,event04_shortquestion_onset,param_end_instruct_onset,param_experiment_duration,RAW_e1_fixation,RAW_e1_fixation_biopac,RAW_e1_blockquestion_onset,RAW_e1_blockquestion_onset_biopac,RAW_e1_block_isi_blacksreen,RAW_e2_image_onset,RAW_e2_image_onset_biopac,RAW_e3_response_onset,RAW_e4_shortquestion_onset,RAW_param_end_instruct_onset,accuracy
19,19,1,2,1,1,3,c3_HowFace,1,smiling?,115,F_695.jpg,1621537802.53525,1621537802.54744,0.0423760318756101,0.0334627628326416,0.0923948192596433,2.1098136806488,2.01741886138916,2.25986908912659,1.3338315486908,3.60959600448608,1,left,1.29723787307739,3.59370063781738,604.484452953339,607.244452953339,1621537805.33762,1621537805.34011,1621537805.38764,1621537805.38963,1621537807.40506,1621537807.55512,1621537807.57091,1621537808.90484,1621537808.88895,1621538409.7797,1
19,19,1,2,1,2,3,c3_HowFace,2,smiling?,114,F_412.jpg,1621537802.53525,1621537802.54744,0.0423760318756101,0.0334627628326416,0.0923948192596433,2.1098136806488,0.3,3.91048597335815,0.750278472900391,4.67607592582703,3,right,0.742130994796753,4.66076444625855,604.484452953339,607.244452953339,1621537805.33762,1621537805.34011,1621537805.38764,1621537805.38963,1621537807.40506,1621537809.20573,1621537809.20792,1621537809.97132,1621537809.95601,1621538409.7797,0
19,19,1,2,1,3,3,c3_HowFace,1,smiling?,117,F_593.jpg,1621537802.53525,1621537802.54744,0.0423760318756101,0.0334627628326416,0.0923948192596433,2.1098136806488,0.3,4.97754978179932,0.0166733264923096,4.99684690475464,3,right,0.000394821166992188,4.99422310829163,604.484452953339,607.244452953339,1621537805.33762,1621537805.34011,1621537805.38764,1621537805.38963,1621537807.40506,1621537810.2728,1621537810.27468,1621537810.29209,1621537810.28947,1621538409.7797,0
19,19,1,2,1,4,3,c3_HowFace,1,smiling?,119,F_139.jpg,1621537802.53525,1621537802.54744,0.0423760318756101,0.0334627628326416,0.0923948192596433,2.1098136806488,0.3,5.31100772857666,0.633570194244385,5.94579695701599,1,left,0.621073007583618,5.94457792282105,604.484452953339,607.244452953339,1621537805.33762,1621537805.34011,1621537805.38764,1621537805.38963,1621537807.40506,1621537810.60625,1621537810.60855,1621537811.24104,1621537811.23983,1621538409.7797,1
19,19,1,2,1,5,3,c3_HowFace,2,smiling?,113,F_712.jpg,1621537802.53525,1621537802.54744,0.0423760318756101,0.0334627628326416,0.0923948192596433,2.1098136806488,0.3,6.26136182785034,0.850317001342773,7.11548279762268,3,right,0.829252958297729,7.11167882919312,604.484452953339,607.244452953339,1621537805.33762,1621537805.34011,1621537805.38764,1621537805.38963,1621537807.40506,1621537811.55661,1621537811.5597,1621537812.41073,1621537812.40693,1621538409.7797,0
19,19,1,2,1,6,3,c3_HowFace,1,smiling?,118,F_759.jpg,1621537802.53525,1621537802.54744,0.0423760318756101,0.0334627628326416,0.0923948192596433,2.1098136806488,0.3,7.42846368789673,0.566878318786621,8.00815891265869,1,left,0.557106971740723,7.99534200668335,604.484452953339,607.244452953339,1621537805.33762,1621537805.34011,1621537805.38764,1621537805.38963,1621537807.40506,1621537812.72371,1621537812.72559,1621537813.30341,1621537813.29059,1621538409.7797,1
19,19,1,2,1,7,3,c3_HowFace,2,smiling?,120,F_758.jpg,1621537802.53525,1621537802.54744,0.0423760318756101,0.0334627628326416,0.0923948192596433,2.1098136806488,0.3,8.31212710380554,0.683587551116943,8.99728583335876,3,right,0.663564920425415,8.99571465492249,604.484452953339,607.244452953339,1621537805.33762,1621537805.34011,1621537805.38764,1621537805.38963,1621537807.40506,1621537813.60737,1621537813.6091,1621537814.29253,1621537814.29096,1621538409.7797,0
19,19,1,2,1,8,3,c3_HowFace,1,smiling?,116,F_083.jpg,1621537802.53525,1621537802.54744,0.0423760318756101,0.0334627628326416,0.0923948192596433,2.1098136806488,0.3,9.31250022888184,0.616896629333496,9.9311609172821,1,left,0.597615003585815,9.92939685821533,604.484452953339,607.244452953339,1621537805.33762,1621537805.34011,1621537805.38764,1621537805.38963,1621537807.40506,1621537814.60775,1621537814.60918,1621537815.22641,1621537815.22464,1621538409.7797,1
19,19,1,2,2,1,1,c1_WhyFace,1,admiring?,4,F_779.jpg,1621537802.53525,1621537802.54744,10.1127986812592,7.72831630706787,17.8490178489685,19.9498004817963,2.10078263282776,20.0998556518555,0.633570671081543,20.7424969577789,1,left,0.610481977462769,20.733426322937,604.484452953339,607.244452953339,1621537815.40805,1621537815.41073,1621537823.14426,1621537823.15425,1621537825.24505,1621537825.3951,1621537825.40412,1621537826.03774,1621537826.02867,1621538409.7797,1
19,19,1,2,2,2,1,c1_WhyFace,2,admiring?,3,F_110.jpg,1621537802.53525,1621537802.54744,10.1127986812592,7.72831630706787,17.8490178489685,19.9498004817963,0.3,21.0502114200592,0.583550691604614,21.6421499156952,3,right,0.569652795791626,21.6337621116638,604.484452953339,607.244452953339,1621537815.40805,1621537815.41073,1621537823.14426,1621537823.15425,1621537825.24505,1621537826.34546,1621537826.34728,1621537826.9374,1621537826.92901,1621538409.7797,0
