src_subject_id,session_id,run_num,param_experiment_start,param_memory_session_name,event01_fixation_onset,event01_fixation_duration,event02_image_onset,event02_image_filename,event02_dummy_stimuli_type,event03_isi_onset,param_end_instruct_onset,study_experiment_duration,RAW_param_experiment_start,RAW_param_start_biopac,RAW_event01_fixation_onset,RAW_event01_fixation_biopac,RAW_event02_image_onset,RAW_event02_image_biopac,RAW_event03_isi_onset,RAW_event03_isi_biopac,RAW_param_end_instruct_onset
16,4,2,0.170113077163696,study01,-1619453599.93316,0,15.4258017444611,obj280sofa.png,1,16.4428484344482,60.1859691047668,60.0158560276031,1619453600.10328,1619453600.10557,0,0,1619453615.35896,1619453615.36089,1619453616.37601,1619453616.3795,1619453660.11913
16,4,2,0.170113077163696,study01,-1619453599.93316,0,17.4598941707611,obj070cow.png,1,18.4769396686554,60.1859691047668,60.0158560276031,1619453600.10328,1619453600.10557,0,0,1619453617.39306,1619453617.39611,1619453618.4101,1619453618.41283,1619453660.11913
16,4,2,0.170113077163696,study01,-1619453599.93316,0,19.4939858818054,obj258saxophone.png,1,20.5110316181183,60.1859691047668,60.0158560276031,1619453600.10328,1619453600.10557,0,0,1619453619.42715,1619453619.42932,1619453620.44419,1619453620.44615,1619453660.11913
16,4,2,0.170113077163696,study01,-1619453599.93316,0,21.5280775928497,obj095envelope.png,1,22.545123090744,60.1859691047668,60.0158560276031,1619453600.10328,1619453600.10557,0,0,1619453621.46124,1619453621.4626,1619453622.47829,1619453622.47972,1619453660.11913
16,4,2,0.170113077163696,study01,-1619453599.93316,0,23.562169303894,obj121globe.png,1,24.5792159938812,60.1859691047668,60.0158560276031,1619453600.10328,1619453600.10557,0,0,1619453623.49533,1619453623.49694,1619453624.51238,1619453624.51394,1619453660.11913
16,4,2,0.170113077163696,study01,-1619453599.93316,0,25.5962602996826,obj040butterfly.png,1,26.6133069896698,60.1859691047668,60.0158560276031,1619453600.10328,1619453600.10557,0,0,1619453625.52942,1619453625.53107,1619453626.54647,1619453626.54835,1619453660.11913
16,4,2,0.170113077163696,study01,-1619453599.93316,0,27.6303532028198,obj343witch.png,1,28.6473996543884,60.1859691047668,60.0158560276031,1619453600.10328,1619453600.10557,0,0,1619453627.56352,1619453627.56511,1619453628.58056,1619453628.58209,1619453660.11913
16,4,2,0.170113077163696,study01,-1619453599.93316,0,29.6644449138641,obj235rabbit.png,1,30.6814923191071,60.1859691047668,60.0158560276031,1619453600.10328,1619453600.10557,0,0,1619453629.59761,1619453629.59933,1619453630.61466,1619453630.61647,1619453660.11913
16,4,2,0.170113077163696,study01,-1619453599.93316,0,31.6985378170013,obj249rooster.png,1,32.7155823612213,60.1859691047668,60.0158560276031,1619453600.10328,1619453600.10557,0,0,1619453631.6317,1619453631.63344,1619453632.64875,1619453632.65035,1619453660.11913
16,4,2,0.170113077163696,study01,-1619453599.93316,0,33.7326288127899,obj232purse.png,1,34.7496752643585,60.1859691047668,60.0158560276031,1619453600.10328,1619453600.10557,0,0,1619453633.66579,1619453633.6672,1619453634.68284,1619453634.68485,1619453660.11913
16,4,2,0.170113077163696,study01,-1619453599.93316,0,35.7667202854157,obj085donkey.png,1,36.800439825058,60.1859691047668,60.0158560276031,1619453600.10328,1619453600.10557,0,0,1619453635.69988,1619453635.71354,1619453636.7336,1619453636.73519,1619453660.11913
16,4,2,0.170113077163696,study01,-1619453599.93316,0,37.8174855613709,obj102finger.png,1,38.851204624176,60.1859691047668,60.0158560276031,1619453600.10328,1619453600.10557,0,0,1619453637.75065,1619453637.76316,1619453638.78437,1619453638.78648,1619453660.11913
16,4,2,0.170113077163696,study01,-1619453599.93316,0,39.8682508373261,obj034bowl.png,1,40.9019689464569,60.1859691047668,60.0158560276031,1619453600.10328,1619453600.10557,0,0,1619453639.80141,1619453639.81351,1619453640.83513,1619453640.83694,1619453660.11913
16,4,2,0.170113077163696,study01,-1619453599.93316,0,41.9190149211884,obj042cactus.png,1,42.9360608959198,60.1859691047668,60.0158560276031,1619453600.10328,1619453600.10557,0,0,1619453641.85218,1619453641.86307,1619453642.86922,1619453642.87948,1619453660.11913
16,4,2,0.170113077163696,study01,-1619453599.93316,0,43.9531071090698,obj229potato.png,1,44.9701528453827,60.1859691047668,60.0158560276031,1619453600.10328,1619453600.10557,0,0,1619453643.88627,1619453643.89614,1619453644.90332,1619453644.9131,1619453660.11913
16,4,2,0.170113077163696,study01,-1619453599.93316,0,46.0038719081879,obj168lion.png,1,47.0209178829193,60.1859691047668,60.0158560276031,1619453600.10328,1619453600.10557,0,0,1619453645.93703,1619453645.93865,1619453646.95408,1619453646.96285,1619453660.11913
16,4,2,0.170113077163696,study01,-1619453599.93316,0,48.0546367073059,obj179match.png,1,49.0716826820374,60.1859691047668,60.0158560276031,1619453600.10328,1619453600.10557,0,0,1619453647.9878,1619453647.98977,1619453649.00485,1619453649.01317,1619453660.11913
16,4,2,0.170113077163696,study01,-1619453599.93316,0,50.1054010295868,obj244rock.png,1,51.1224467658997,60.1859691047668,60.0158560276031,1619453600.10328,1619453600.10557,0,0,1619453650.03856,1619453650.0403,1619453651.05561,1619453651.0632,1619453660.11913
16,4,2,0.170113077163696,study01,-1619453599.93316,0,52.1561665439606,obj147iron.png,0,53.1732120418549,60.1859691047668,60.0158560276031,1619453600.10328,1619453600.10557,0,0,1619453652.08933,1619453652.09124,1619453653.10637,1619453653.11324,1619453660.11913
16,4,2,0.170113077163696,study01,-1619453599.93316,0,54.1902577781677,obj218pig.png,0,55.2073042297363,60.1859691047668,60.0158560276031,1619453600.10328,1619453600.10557,0,0,1619453654.12342,1619453654.12955,1619453655.14047,1619453655.14592,1619453660.11913
16,4,2,0.170113077163696,study01,-1619453599.93316,0,56.2243499660492,obj315trumpet.png,0,57.2413957023621,60.1859691047668,60.0158560276031,1619453600.10328,1619453600.10557,0,0,1619453656.15751,1619453656.16258,1619453657.17456,1619453657.17987,1619453660.11913
