onset	duration	trial_type	pmod_accuracy
12.0452060604095	11.0	false_belief	1
100.561548938751	11.0	false_belief	1
159.583559980392	11.0	false_belief	1
218.622242679596	11.0	false_belief	1
248.149921884537	11.0	false_belief	1
336.682937612534	11.0	false_belief	1
395.7049477005	11.0	false_belief	1
425.215952863693	11.0	false_belief	0
513.74897026062	11.0	false_belief	1
572.770979633331	11.0	false_belief	1
41.5562109851837	11.0	false_photo	1
71.0505437755585	11.0	false_photo	0
130.072555055618	11.0	false_photo	1
189.11123799324	11.0	false_photo	1
277.66092704773	11.0	false_photo	1
307.171931495667	11.0	false_photo	1
366.193943014145	11.0	false_photo	1
454.726956834793	11.0	false_photo	1
484.237963666916	11.0	false_photo	1
543.259975185394	11.0	false_photo	1
23.0159642601013	2.7767608165741	rating	1
52.5269691848755	2.28923583030701	rating	1
82.0379753017425	2.92554974555969	rating	0
111.548980226517	2.24640488624573	rating	1
141.059985628128	3.36806535720825	rating	1
170.587662687302	4.70825433731079	rating	1
200.098667612076	2.47251844406128	rating	1
229.626347293854	2.16569375991821	rating	1
259.137351980209	2.76217103004456	rating	1
288.648357620239	2.99006748199463	rating	1
318.159363260269	2.99727869033813	rating	1
347.670368185043	3.05482077598572	rating	1
377.18137430191	1.77052760124207	rating	1
406.692378511429	2.06330442428589	rating	1
436.203384151459	5.55480885505676	rating	0
465.714388599396	1.64295649528503	rating	1
495.225394716263	1.51634120941162	rating	1
524.736400594711	2.46434330940247	rating	1
554.247405042648	2.99834704399109	rating	1
583.758410921097	3.32680606842041	rating	1
